CODBARRAS;DESCRIPCION
7591821904002;LIPACOMB 20MG-10MG. X30TA
7592601200239;LIPONTAL 900MG. X10TA
7591585314369;LISILET 10MG. X30CO
7591585114389;LISILETIC 20/12,5 X30CO
7592348218009;LISOMUCIN 4MG. JBE.120ML.
7592348218023;LISOMUCIN 8MG. JBE.120ML.
7592349001150;LIT 10,8-4,05ENE PED.67,5
7590027003069;LOBEDRIN 6MG. SOL.ORAL120
7592512003578;LOC UREA 6% URIFOOT 240ML
3499320002523;LOCERYL 5%KIT LACA 2,5ML
7594001452119;LOCION ANALGE.AER. RECE60
7591635000839;LOCION CAP.AVISPA 120ML.
7591248743215;LOCION INTYFEN INTI 200ML
112244006691;LOCION LI.FAC. FG GRAS110
7591248741211;LOCION LIMP MIMADITO200ML
112244006660;LOCION MC FG A.ACNE 110ML
7593506001426;LOCION REPEL.LOP 240ML.
0112255000831;LOCION TRICOPEL FG 140ML.
7591619129037;LODIPIN 10MG. X10CO
7591619129044;LODIPIN 10MG. X30CO
7592601100515;LOFLOX 400MG. X10TA
7592601100508;LOFLOX 400MG. X5TA
7591243831474;LOGANIL JBE.AD. 120ML.
7591243831511;LOGANIL JBE.PED. 120ML.
7592803001733;LOGAT 1MG.LP X20CO
7592803001726;LOGAT LP 2MG. X20CO
7591243831641;LOKARIN JBE. 60ML.
18906051722719;LONAC-50MG. X10 SUPOS.
7591585116208;LONGACEF 100MG.PPSO 60ML.
7591585112224;LONGACEF 400MG. X5CA
7592349723571;LOPERAM 2MG. X10TA
8908007037390;LOPERAMIDA GEA2MG. X10CA
7598008000519;LOPERAMIDA LAND2MG.X100TA
7590027003014;LOPERAMIDA SP2MG. X10CO
7592454153294;LORACERT 5/60 JBE. 60ML.
7594001101383;LORADEX 10MG. X10TA
7594001101635;LORADEX 1MG. JBE. 30ML.
7594001101444;LORADEX 1MG. JBE. 60ML.
8906142160898;LORAFIT 10MG. X10TA
7592616135571;LORATA-AMBRO DP5/30 X10TA
7592454001069;LORATA-PSEU LS5-60 60ML.
7591519000788;LORATADINA +MK 10MG.X10TA
7597758000817;LORATADINA AL10MG. X10TA
7594000850800;LORATADINA BQ10MG. X10TA
7594000851616;LORATADINA BQ1MG. JBE.60
7592616361017;LORATADINA DP 10MG. X10TA
7592616362014;LORATADINA DP JBE. 60ML.
8906082150669;LORATADINA FM10MG. X10TA
7598307000661;LORATADINA GDG10MG. X10TA
7598008001547;LORATADINA LAND10 X100TA
7591196002990;LORATADINA LO 10MG. X10TA
7592454889605;LORATADINA LS10MG. X20TA
7750215002834;LORATADINA PORT5 SOL.60ML
7590027000679;LORATADINA SP JBE. 60ML.
7590027000662;LORATADINA SP10MG.X10CO
7592454153300;LORATDINA LS10MG. X10TA
7591020001335;LORAVAL 10MG. X10TA
7591020001342;LORAVAL JBE. 60 CC.
7591196004475;LORECORT SOL.ORAL 60ML.
7592803000750;LOREX 1MG. JBE.60ML.
675696260177;LOSART H.BUKA50/12,5 30TA
7592454003308;LOSARTAN H 100/25MGX10TAB
7592454889728;LOSARTAN H.LS100/25 X30TA
7592454889612;LOSARTAN H.LS50/12,5 X30
7591519005622;LOSARTAN P. +MK 50MG. X10
7597758000138;LOSARTAN P. AL50MG. X30TA
7598578000223;LOSARTAN P. DAC50MG.X30TA
5164579;LOSARTAN P. DH 50MG.X60CO
7592616576398;LOSARTAN P. DP100 X30TA
7592616576374;LOSARTAN P. DP100MG.X10TA
7592616366043;LOSARTAN P. DP50 X20TA
8906005117632;LOSARTAN P. FM50MG.X30TA
7592349723755;LOSARTAN P. GB 100MGX10CO
7591020008914;LOSARTAN P. GENCER 50 X30
7591585278920;LOSARTAN P. GN100 X10CO
6942189211485;LOSARTAN P. KMP50 X30TA
7591519051698;LOSARTAN P. MK 50MGX30
7590027002499;LOSARTAN P. SP50MG.X14TA
7502226294766;LOSARTAN P.ALP50MG. X30TA
7591243831993;LOSARTAN P.BIOT50 X30TA
8903726227022;LOSARTAN P.BIU100MG.X30TA
8903726227015;LOSARTAN P.BIU50MG.X30TA
7598127001152;LOSARTAN P.BM50MG. X30TA
5189824;LOSARTAN P.BP100/25 X30CO
7592616367026;LOSARTAN P.DP 50/12,5 X10
7592349001174;LOSARTAN P.GC100MG. X30CO
7591585378927;LOSARTAN P.GN100 X30CO
7591585278951;LOSARTAN P.GN50MG. X30
7591585378736;LOSARTAN P.H GN50/12.5 15
7592454891172;LOSARTAN P.LS100 X30TA
7592454891165;LOSARTAN P.LS100MG. X10TA
7703763190034;LOSARTAN P.LS50 X14TA
7703763190270;LOSARTAN P.LS50/12,5 X15
7592454889841;LOSARTAN P.LS50MG. X30TA
8436609071035;LOSARTAN P.MEF50 X10TA
745687143335;LOSDET 50MG. X30TA
7503003134169;LOSIL-C CR.TOPICA 20GR
7503004908998;LOSIL-S SOL.SPRAY 30ML
7795368000160;LOTEMICIN SUSP.OFT. 5ML.
7592637397040;LOWPRES 150MCG.1ML. X5A
7595651000453;LUB INT BIOGEL 120ML
7595651000446;LUB INT BIOGEL 60ML
7595651000460;LUB INT BIOGEL CHIC 60ML
7595651000439;LUB INT BIOGEL CHOC 60ML
7595651000477;LUB INT BIOGEL PIÑA 60ML
7592904000581;LUB INT LUBRIX AC.H. 60ML
7592904000352;LUB INT LUBRIX CALID 60ML
7592904000437;LUB INT LUBRIX CHOCO 60ML
7592904000444;LUB INT LUBRIX FRESA 60ML
7592904000024;LUB INT LUBRIX GEL 120ML
7592904000017;LUB INT LUBRIX GEL 60ML
7592904000451;LUB INT LUBRIX MENTA 60ML
7592904000468;LUB INT LUBRIX PIÑA 60ML
7502214986062;LUB INT PRUD FRESA 100
7502214986055;LUB INT PRUD MENTA 100
7502214986031;LUB INT PRUD NATURAL 100
723592772727;LUB INT SENSE B/AGUA 50ML
723592772741;LUB INT SENSE B/AGUA 75ML
7591243832181;LUDROX 75MG. X30TA
7592349001808;LUMBAX 200MG. X10TA
7592349001044;LUMBAX 400MG. X10TA
7592349001051;LUMBAX 600MG. X10TA
7592349001075;LUMBAX 800MG. X6CO
7468999187271;LUPRIKET 10MG. X30TA
7468999187264;LUPRIKET 5MG. X30CO.MAST
7597134001018;MACA ABE300MG. X70CA
7592710004025;MACA HP500MG. X30CA
7592710000720;MACA HP500MG. X60CA
646824218032;MACA NS500MG. X30CA
646824218063;MACA NS500MG. X60CA
7591821901858;MACRODANTINA 50MG. X30CA
813333014541;MACROGOTERO KX 1Y21-1 1/2
7592348413824;MADECASSOL 1% UNG. 10GR.
7592348218221;MADECASSOL 1% UNG. 20GR.
7592348413848;MADECASSOL 10MG. X30TA
7592348218122;MADECASSOL 2% POLVO 10GR.
7592348218108;MADECASSOL 2% POLVO 5GR.
7591821210059;MAGALEX 100MG. X30CA
7591821210622;MAGALEX 100MG. X60CA
7591016006627;MAGGI CUBITO CAL.POLLX8
7591016006023;MAGGI CUBITO COSTILLA X8
7592710005350;MAGNEPLUS 450MG. X60CA
7597189000011;MAGNESIO AMINOQ.200 X30CA
7592946001362;MAGNESIO GLICINA AI X60CA
7592710005008;MAGNESIO LIFE 500MG.X60CA
7592253000973;MAGNESIO LONGE500MG.X60TA
7592710005374;MAGNESIO PLUS LIFE450 X60
7593089001110;MAGNESIO VERA 400MG X50CA
676194989652;MAGNESIUM CIT. ALFA X60CA
733739012838;MAGNESIUM NW400 X180CA
714439705466;MAGNESIUM VAL 500MG.X30TA
7599043000335;MAGNO 500MG. X60CA.BLA
854688003903;MAH CEREAL INF. 5CERE200G
854688003897;MAH CEREAL INF. AVENA200G
854688003002;MAH FIRST HMO+0-6M 400G.
854688003842;MAH FIRST HMO+24M 400G.
854688003033;MAH FIRST HMO+6M 400G.
7591619519159;MAILEN 5MG. X10CO
7591619519142;MAILEN 5MG. X30CO
7597830004740;MALLA QUIR.PP ARI15X15 X5
7592637005228;MANITOL 18%SOL.N38 500CC.
7597773000366;MANTECA CACAO BMT CR.25GR
7730969300103;MANTIXA 2,5MG. X30CO
7730969300073;MANTIXA 5MG. X30CO
7592368001728;MANZANILLA FLORES FSI X25
7592946016816;MAPURITE AI CAPS. X90
8801038562445;MAQ AFE DORCO CAB 12 X2
8801038562421;MAQ AFE.DORCO FM X5
8801038514932;MAQ AFE.DORCO FW X5
8801038560694;MAQ AFE.DORCO P.PLUS X4
7591619520490;MARTESIA 150MG. X14CA
7591619520506;MARTESIA 300MG. X14CA
7591619520483;MARTESIA 75MG. X14CA
7596466000119;MASCARA OXIGENO ADULTO
7596466000126;MASCARA OXIGENO PEDIATRIC
7598127001435;MASCARI BM3SLPY AZUL X50
7591061648131;MASCARILLA DESC.PHARS.X50
712155555716;MATERNA PLUS X30CA
7591096000102;MATERNAVIT CAPS.BLAN. X30
7591196001603;MATILOL 0,50% S.OFT. 6ML.
7591818716656;MAVERAL 850MG. X10TA
18904187895734;MAXIFUR 50MG. X30CA
676194963829;MAXIMUM CREATI1200 100CA
676194984602;MAXIMUM L-CARNI1000 X60TA
676194963850;MAXIMUN CLA2000 X100CA
7896013563846;MAXTON 10111RU.CE.CLA50
7896013562566;MAXTON 12111R.P.CE.S.IN50
7896013556466;MAXTON 1211RU.PL.CE.IN50
7896013557159;MAXTON 5.74CHOCO INTEN50
7896013553038;MAXTON 7.1 RU.PL.CE.MED50
7896013563815;MAXTON 7.4RUB.MED.ACOB50
7896013563839;MAXTON 8.26 MARSALA50
7591285000951;MAXURE SOYA M.PROT.250GR.
7595863716098;MEDIAS YOGA S/P ASK
3760095254302;MEDISUN CR.MINE 50+ 40ML
3760095253640;MEDISUN CR.TTP CLA100+ 40
3760095253633;MEDISUN CR.TTP100+ 40ML.
3760095253657;MEDISUN EMUL.50+ SPRAY200
3760095254296;MEDISUN GEL MATIF.50+ 40
3760095254289;MEDISUN GEL PROT.50+ 40ML
7707670406189;MEDIVARIC 20-30CAD.L
7707670405229;MEDIVARIC A.EMB.MUSLO L
7707670409968;MEDIVARIC A.EMB.MUSLO M
8904187811423;MEDROXIPROGES VC150 1VIAL
7592637397392;MEGAMOX 400 INF.IV 250ML.
7596526000516;MELATIANIN PLUS 3MG.X30CA
669238000048;MELATONIN+B6+MAGN.VAL X30
7592946000198;MELATONINA AI3MG. X60CABL
7707355055084;MELCOX 15MG/1,5ML. IM X3A
7593090002434;MELIGEN 10MG. X30TA
7592601303848;MELIVAR 10MG. X30CO
736674026014;MELODY ACEITE 200CC.
736674026427;MELODY B.LIQ.LAV.MZNILLA200
736674026045;MELODY CH. 200CC.
736674026052;MELODY CH. NIÑOS 100CC.
736674020463;MELODY CH.MNZNILLA 100CC.
736674026076;MELODY COL. AMARILLA 200CC.
736674026083;MELODY COL. AMARILLA100CC
736674026151;MELODY COL. AZUL 200CC.
736674026106;MELODY COL. ROSA 200CC.
736674026168;MELODY COL.AZUL 100CC
736674026182;MELODY CREMA 200CC.
736674126776;MELODY SPLASH A.BAC.200ML
736674020388;MELODY VASELINA SAB. 75GR.
7592432007427;MELOVAX 15MG. X10CAPS.BL.
7592616375014;MELOXICAM DP 15MG. X10TA
7591585178022;MELOXICAM GN 15MG. X10CO
7591196001078;MELOXICAM LO 7,5MG. X10TA
7592454162050;MELOXICAM LS15MG. X10TA
7750215010310;MELOXICAM PROTU15 X100TA
7590027001249;MELOXICAM SP15MG. X20CO
7707236121822;MELOXICAM VITA15MG. X10A
8901463160657;MEMANTINA BIU10MG. X14TA
5573019;MEMANTINA BP10MG. X56CO
7501384547912;MEMANTINA PSI10MG. X28TA
7598055001347;MENOREST 2,5MG. X28TA
7594001564003;MENTOL DAVIS EUCAL30G.TAR
7594001564027;MENTOL DAVIS PLUS30G.TAR
7594001564058;MENTOL DAVIS SPORT75G.AER
7591616001053;MENTOL EN POMADA BF 30GR.
7591616001879;MENTOL EN POMADA BF 50GR.
7593090000966;MENTORUB POM.CORP 60G
7593090001628;MENTORUB POM.CORP. 15GR.
7593090000959;MENTORUB POM.CORP. 30GR.
7592349953077;MERTHIOLATE SOL.INCO60ML.
7592349953152;MERTHIOLATE TINTURA 60ML.
8906159250162;MESALAZINA ZZ500MG. X30TA
7501303438802;MESIGYNA INSTAYECT 1ML.
75971212;MESPEN 1GR. IV. X1
7598252000792;METAMIZOL DIS1G/2ML. X3A
7800061315104;METAMIZOL S.BIO1G. X100A
7598055000166;METFORM ACI 500MG. X30TA
7591519003727;METFORMINA +MK 500X28TA
7591519000238;METFORMINA +MK500 X14TA
7591519000269;METFORMINA +MK850 X14TA
7591519003734;METFORMINA +MK850 X28TA
7597758000084;METFORMINA AL500MG. X30TA
7503004908776;METFORMINA ALP850 X30TA
7591243833805;METFORMINA BIOT500 X30TA
795853122220;METFORMINA BIU500 X30TA
7509332;METFORMINA DH 500MG.X60CO
8906082150744;METFORMINA FM500MG. X30TA
7598307000531;METFORMINA GDG850MG.X10TA
7591585174680;METFORMINA GN500MG.X30CO
7591585174956;METFORMINA GN850MG. X30CO
8906069872539;METFORMINA KMP850 X10TA
720524031228;METFORMINA LAT850 X30TA
7703153018368;METFORMINA PCAPS850 X30TA
7598484001215;METFORMINA QF500MG. 30TA
7595152002796;METFORMINA REME850 X10TA
7590027001089;METFORMINA SP1000 X30CO
7590027002321;METFORMINA SP500 X30CO
7590027002123;METFORMINA SP850MG.X30CO
7705959880019;METFORMINA SW850MG. X30TA
8436609071134;METFORMINA XR MEF1000 X10
8903489000276;METGLUTAN 500MG. X30TA
7598484000379;METILCANFOR X120ML SOL
890612157;METILPREDNI ADN500 X1VIAL
7707236128623;METILPREDNISO VITA500 X1A
7598252000815;METOCLOPRAMIDA DIS10 X3A
6921875009186;METOCLOPRAMIDA KMP10 X10A
8904187829640;METOCLOPRAMIDA VC10 X10TA
8906112611382;METOHEM 1GR/2ML. X3A
7592601200291;METREN 125MG.SUSP. 120ML.
7592601200307;METREN 250MG.SUSP. 120ML.
7592601200284;METREN 500MG. X10TA
8904187866065;METRO-MICO TIA750-200 6TV
7597758000725;METRONI-MICO AL750/200 7O
6037096019856;METRONID. INF 500MGX100ML
7597758001111;METRONIDAZOL AL250 120ML.
7597758000671;METRONIDAZOL AL500 10O.VA
7597758000534;METRONIDAZOL AL500MG.10TA
6930169708193;METRONIDAZOL BM500 100ML.
7598127001374;METRONIDAZOL BM500 X30TA
7598252101291;METRONIDAZOL DIS250 100ML
7598252101048;METRONIDAZOL DIS500 100ML
7592616383019;METRONIDAZOL DP 250 120CC.
7592616382012;METRONIDAZOL DP125 120ML.
8906082150966;METRONIDAZOL FM500 X10TA
0736372230232;METRONIDAZOL GME0,5 100ML
7597285000021;METRONIDAZOL IPS500 100ML
6942189304316;METRONIDAZOL KMP125 SO100
720524031037;METRONIDAZOL LAT500 X10TA
7703763326402;METRONIDAZOL LS500 X10TA
8436609071172;METRONIDAZOL MEF500 X10TA
7750215332641;METRONIDAZOL POR500 100TA
7750215796597;METRONIDAZOL PORT250 120
7750215001806;METRONIDAZOL PORT500 10OV
7502226296746;METRONIDAZOL S.250/5 120
7598582000134;METRONIDAZOL ZU0,75 GEL15
7592432006123;METROVAX 500MG. X15CA
8906045946179;METROZOL 500MG. X20TA
7592806137088;METSIGLIN 500-50MG X30CO
7592806134131;METSIGLIN 500/50 X10CO
788070698852;MEZHITIN 10MG. X30CO
764451277328;MEZHITIN 10MG. X50CO
7592601301615;MICONAX 15%-4%CR.VAG.40GR
7597758000640;MICONAZOL AL400 X3OV.VAG.
7432002984690;MICONAZOL WC2% CR. 15GR.
7592368000608;MIEL DE BORAX FSI 30ML.X6
7596139000118;MIEL DE BORAX SOMA 30ML.
7594000490846;MIGRAVAL 100MG. X2CO
7591619520681;MIGRAVAL 100MG. X4CO
7591619520698;MIGRAVAL 100MG. X8CO
7591585115737;MIGREN 650-50-1 X10CO
7591585415738;MIGREN 650-50-1 X20CO
7591585615732;MIGREN 650/50/1 8B.X10CO
7592806132038;MILAX POLVO 120GR.
7592806132021;MILAX POLVO 360GR.
7592806132052;MILAX PPSO 8,5GR. X20SOB.
7796285050863;MILEVA 35 2-0,035 X21CO
7591248611309;MIMADITO ACEITE CR.200ML.
7591248821203;MIMADITO BASTONCITOS X100
7591248510503;MIMADITO COLONIA 90ML.
7591248723200;MIMADITO COR.AVENA 75GR.
7591248723101;MIMADITO CORP.LAVANDA75GR
7591248723002;MIMADITO CORP.MZNI ALOE75
7502226296814;MINAR 5MG. X20TA
7703763672240;MINOXIDIL LS5% SO.TOP.60
7596347792522;MINOXIDIL SGG2% S.TOP.60
7596347792515;MINOXIDIL SGG5% S.TOP.60
7591818113011;MIOVIT COMP. 3ML. X1A KIT
7591818026366;MIOVIT COMP. 3ML. X3A KIT
7591818715628;MIOVIT COMP. 3ML. X6A KIT
7591818251331;MIOVIT GOTAS 20CC.
7591818251393;MIOVIT JARABE 180ML.
7591818716687;MIOVIT JBE SIN AZUCAR 90M
7591818118030;MIOVIT X10 GRAGEAS
7591818118047;MIOVIT X30 GRAGEAS
7591818251386;MIOVIT X60 GRAGEAS
7597767000822;MIPAX 1MG. X30CO
7598295000124;MIRAKET 100MG. PLPSI X1A
7592806132069;MIRALAX POLVO 120GR.
7598295000117;MIRAMPIL 1,5G. PPSI X1A
764451277311;MIRATOP 50MG. X30CO
7598295000131;MIRAXIME 1G. PPSI X1A
7594000491607;MISELLIM 10MG. X20CO
7594001101567;MISULVAN COMP.AD.JBE. 120ML
7594001101550;MISULVAN COMP.JA.PED120ML
7594001101727;MISULVAN FORTE SO.ORAL120
7594001100591;MISULVAN GOTAS PED. 30ML.
7594001100607;MISULVAN JBE.AD. 120ML.
7594001100614;MISULVAN JBE.PED. 120ML.
7592601303916;MITAR 50MCG. SPI 120D.
7707355052526;MIXEL 2% PPSO 60ML.
7707355052533;MIXEL 500MG. X6TA
7592349527124;MODERAN SOL.ORAL 120ML.
3760095252551;MOLUTREX 5% SOL. 3ML.
7592454889667;MOMEQ 0,1% CREMA 15GR.
7591585110923;MONOSULPA GOTAS 15 CC.
7598578000643;MONTDAC 10MG/5MG. X10TA
8906082151062;MONTELUKAST FM5MG. X30TA
7591585274229;MONTELUKAST GN10MG. X10CO
7591196003447;MONTELUKAST LO10MG. X30TA
7591196003461;MONTELUKAST LO4MG. X30TM
7591196003454;MONTELUKAST LO5MG. X30TM
7592454891295;MONTELUKAST LS10MG. X10TA
7703763220144;MONTELUKAST LS10MG. X30TA
7592454891301;MONTELUKAST LS5MG. X10TM
7590027002154;MONTELUKAST SP10MG. X10TA
8904187888036;MONTELUKAST VC4MG. X10TM
7591243834178;MONTRAX 10MG. X10TA
7591243834185;MONTRAX 10MG. X30TA
7591243834062;MONTRAX 4MG. X10TM
7591243834086;MONTRAX 4MG. X30TM
8859140130311;MORDE AGUA MANO TOMI 3+M
8859140130335;MORDE AGUA OSO TOMI 3+M
8859140130328;MORDE AGUA PIE TOMI 3+M
7591243834253;MORFINA BIOT10MG/ML. X25A
7592430001571;MORINGA GRAVIOLA NP X60CA
7592430001557;MORINGA NP X60CA
7591248811105;MOTAS DE ALGODON X50
7591196004093;MOVIMEX 15MG. X10TA
7591196006110;MOXIDEX 0,50-0,10 SO.OF.5
7591519008289;MOXIFLOXACINA +MK400 X5TA
7592454001625;MOXIFLOXACINA LS400 X7TA
7597767000860;MOXIHEM 400MG.SPI 100ML.
7591020008709;MOXVAL 400MG. X5TA
7591005980631;MR MUSCULO BRILLO CERA900
7591005995031;MR MUSCULO COCI.CIT500
7591005999671;MR MUSCULO COCI.LIM500
7591005999688;MR MUSCULO COCI.LIM500REP
7591005999657;MR MUSCULO COCI.NJA500
7591005992375;MR MUSCULO INO.MARI500
7591005992368;MR MUSCULO INO.NATU500
7591005980419;MR MUSCULO LI.MU C.BBE900
7591005980372;MR MUSCULO LI.MU C.LAV900
7591005980389;MR MUSCULO LI.MU FLORA900
7591005999701;MR MUSCULO LIMP.BAÑ500REP
7591005999695;MR MUSCULO LIMP.BAÑO500ML
7592803002594;MUCLAR 30MG-5MG X10CO
7592803002402;MUCLAR 30MG/5MG. JBE60ML.
7591818112021;MUCOBROL 4MG. JBE.120ML.
7598484000867;MUCOFAR AD.JBE. 120ML.
7598484000881;MUCOFAR PED.JBE. 120ML.
7592946001539;MUCOFLEM JBE. 240ML.
7593090001154;MUCOLIN 15-0,01 ORAL120ML
7591651723651;MUCOLIPTO JBE.PED. 90ML.
7592616583075;MUCOMAX 15MG. SOL.ORAL120
7592616136585;MUCOMAX 30MG. SOL.ORAL120
7592616583068;MUCOMAX PLUS S.ORAL 60ML.
7591651722401;MUCORAMA 15MG. JBE.118ML.
7591196006530;MUCOXOL 30MG. JBE. 120ML.
7592194003842;MULETA CANA CCM BRONCE KX
7592194003835;MULETAS GRANDE X 2
7592194003828;MULETAS MEDIANA X 2
17592194003818;MULETAS PEQUEÑA X 2
7591929000156;MULTI PLUS ULTRA SOL120ML
7591929828026;MULTI PLUS ULTRA SOL240ML
7591929000019;MULTI PLUS ULTRA SOL360ML
676194499700;MULTI-MEN X100TA
676194499717;MULTI-WOMEN X10TA
7591243834574;MULTIDERM 2% UNG.15GR.
7591929000071;MULTIPLUS LD SOL. 120ML.
7593090001888;MULTIVINOL PRENATAL X60CA
7593090001642;MULTIVINOL X30TA
7592601100492;MULTIVIRAL CAPS. X30
7592710005541;MULTIVITAMINI+GIN HP 60CA
7592253000935;MULTIVITAMINICO LONGE60CA
646824204035;MULTIVITAMINICO NS X30TA
646824204066;MULTIVITAMINICO NS X60TA
7595863714063;MUÑEQUERA ASK
7592194002135;MUÑEQUERA ELAST. L KX
7592194002142;MUÑEQUERA ELAST. M KX
7592194002159;MUÑEQUERA ELAST. S KX
7598578000582;MUPIROCIN DAC2% UNG.30GR.
7596347793598;MUPIROCIN SGG2% UNG.15GR.
7592601101093;MUPROBAN 2% UNG. 15GR.
7592601101116;MUPROBAN 2% UNG. 30GR.
7592710004049;MUXER 500MG. X30CA
7592710000898;MUXER 500MG. X60CA
7591062010128;MYCOFENTIN 2% CR.TOP.20GR
7591062010012;MYCOFENTIN 2% CR.VAG.40GR
7796285275426;MYLANTA EXT.MENTA 24CO.MA
17709315171572;N-BUTIL BRO BES20MG.10A
7460828579448;N-BUTIL BRO RAVEL10 100TA
7591096002328;N-BUTILB-METAMI BIO X100A
7598252000839;N-BUTILBRO HIOS DIS20 X5A
7730979090988;NABILA 5MG. X28CO
7593090001734;NACIVIT C GEL ALOE NOC120
7593090001741;NACIVIT E GEL ALOE DIA120
7591020009515;NACLODIN 0,150MG. X30TA
7592806133295;NACUA 40MG. X12CO
7460840419616;NALOSAR 0.5MG.18ML.150DOS
7592946005964;ÑAME SALVAJE AI CAPS. X60
7592710004063;ÑAME SALVAJE HP365 X30CA
7592710000751;ÑAME SALVAJE HP365 X60CA
7592430000147;ÑAME SALVAJE NP X60CA
7613033734441;NAN EXPERT.PRO COMF.400GR
7501058636584;NAN1 OPTIPRO 400GR.
7592454003650;NAPROXENO LS250 10B.X10CA
7591196003027;NAS 0,05%SOL.NASAL PED.15
7591196003140;NAS 0,1%SOL.GOTAS AD.15ML
705928050754;NASAMIST SOL.SPRAY 75ML.
7591585110930;NASIN 0,5MG.SO.NASAL 15ML
7592430000482;NATURALAX CAPS. X20
7707236125868;NBUTILBRO+DIPIRO VITA10A
7591519001020;NEBINOX 5MG. X30TA
756029628342;NEBIVOLATT 5MG. X30TA
7591821210851;NEBLUM 24,3/25,7 X30TA
7591955558256;NEFROTAL 100MG. X14CO
7591955558249;NEFROTAL 50MG. X14CO
7591619001180;NEFROTAL 50MG. X30CO
7591619520834;NEFROTAL AMLO 50-5 X30CO
7591955558287;NEFROTAL H 100/12,5 X30CO
7591955558263;NEFROTAL H 100/25 X30CO
7591955558270;NEFROTAL H 50/12,5 X14CO
7591619000961;NEFROTAL 100MG. X10CO
7591619001005;NEFROTAL H 100/12,5 X10CO
7468318319383;NEGADEP 20MG. X30TA
7591616002166;NEMAZOL 400MG. SUSP.10ML.
7592803000798;NEMODINE 30MG. X20CO
7592803001221;NEMODINE 40MG. X20CO
7592803001313;NEMODINE 90MG.LP X10CO
7591285000913;NENE GOLD POLVO 300GR.
7460840417421;NEO-DEXK 25MG. X10TA
7460840417889;NEO-DEXK 50MG/2ML. X1A
7460840417711;NEODERM CREMA TOPICA 20GR
8906112611368;NEOPRA 0,5MG/1ML. X6A
7591619000329;NEOSTIGMINA KL 1ML.X3AMP.
7707236121594;NEOSTIGMINA VITA0,5MG.10A
7592946064251;NERSAN AI JBE. 240ML.
7592946168287;NERSAN AI300MG. X90CA
7468318319185;NERVODEP 100MG. X30TA
7468318318119;NERVODEP 25MG. X30TA
7591016003671;NESTEA DURAZNO 90G.X12SOB
7591016203033;NESTEA LIMON 1 KILO
7591016005965;NESTEA LIMON 90G.X12SOB
7591016022481;NESTEA SABOR DURAZNO 450G
7591016205303;NESTEA TE FRIO DURA 240GR
7591016204764;NESTUM ARROZ BOLSA. 225GR
7791848270511;NETUNAL SUSP.ORAL 200ML.
7591020081122;NEULEVAL 500MG. X10TA
7591020080989;NEULEVAL 750MG. X5TA
7795373022362;NEUMOCORT +AERO200 200D.
7795373012912;NEUMOCORT INH.200MCGX200D
7796285283469;NEUMOTEROL 160/4,5 120D.
860006322809;NEURATEN KIDS X60CA.BLA
7592432005386;NEURIBE AMP. 2CC. X3
7592432005300;NEURIBE B BLANDAS X 30
7591821903609;NEURIXA 150MG. X14CA
7591585213389;NEUROMIX COMPLE B X1A
7591585213365;NEUROMIX COMPLE B X30CO
7591585113382;NEUROMIX COMPLE B X3A
7592430000666;NEUTEROL X60CA
7591616002043;NEUTROX SUSP.ORAL 240ML.
7591196007254;NEVAC 0,1%SUSP.OFT. 5ML.
7501098608794;NEXIUM 10MG.GRAN.PSO X14S
7598431000155;NEXOVIN 20MG. X30CA
7598431000162;NEXOVIN 40MG. X30CA
8904306502171;NID 100MG. 10B.X10TA
7598252101659;NIFEDIPINA DIS30MG. X30TA
7840187872358;NIFEDIPINA JD20 SUSP.O 20
7840108350132;NIFEDIPINA JD30 LP X30TA
756029628366;NIFEDIPINA LAT30 LP X30TA
7502216796331;NIFEDIPINO ULT30 X30CO
8906112611894;NIMODIPINA ADN10MG.X1VIAL
7591821802957;NINAZO GOTAS AD. 15ML.
7592349722451;NIPE 100/0,25 GOTAS 15ML.
7592349551860;NIPE JARABE 120ML.
8906159250155;NISTATINA ZZ SUSP. 30ML.
7598578000698;NITAZOXANIDA DAC100 PPS30
745687143250;NITRODET 50MG. X30TA
8904306501020;NITROFUR 100MG. 10B.X10TA
7591519000924;NITROFURANTO +MK50 30TA
7598578000735;NITROFURANTO DAC50 X30TA
4005900629746;NIVEA AG. MICELLAIR 400ML
7501054552581;NIVEA BIO A.VERA ROLL50
42270010;NIVEA CR.FAC.C/N KARI200
4005808189687;NIVEAL GEL LIM.FA.PUR 150
7592454363754;NOGINOX 1% CR.VAG. 40GR.
7592601303114;NONAFOL 10MG. GOTAS 15ML.
7592601303954;NONAFOL 10MG. X10TA
7592601303961;NONAFOL 10MG. X20TA
7592601303923;NONAFOL 5MG. X10TA
7592601303930;NONAFOL 5MG. X20TA
7598055000647;NOPAIN 50MG. X10TA
7592803000811;NOPUCID CH. 100 CC.
7592803000835;NOPUCID LOC. 100 CC.
7598504265597;NORAH'S JAB.GLIC+VIT 90GR
7592229003250;NORMIX 200MG. X12TA
7591243837452;NORSINA 500MG-10MG. X12TA
7707355054063;NORTRICOL 200MG. X10CA
7707355054070;NORTRICOL 200MG. X20CA
7702027041587;NOSOTRAS BUE.NOC INVI X10
7702027042935;NOSOTRAS EXT.PROTE X8
7702027040252;NOSOTRAS NAT.BUE.NOC X10
7702027416880;NOSOTRAS NAT.INVI X8
7702027419126;NOSOTRAS NAT.PLUS X8
7702027043512;NOSOTRAS PAÑ.INT.HERBAL16
