barcode;product_info
7592806112047;DECOBEL 8 MG / 2 ML X 1 VIAL RONAVA
7591519000306;DEFLAZACORT 30 MG X 10 TABLETAS CALOX
7591519008197;DEFLAZACORT 6 MG X 10 TABLETAS CALOX
730170649265;DEFLAZACORT 6 MG X 10 TABLETAS KMPLUS
7590027002826;DEFLAZACORT 6 MG X 10 TABLETAS SPEFAR
7592710000515;DELGAPLANT 500 MG X 60 CAPSULAS HERBAPLANT
4042809438161;DELTA DRY STOCKINETTE 2.5 CM X 10 MTS REF 74564-00 X 1 UND BSN MEDICAL
7592785007297;DEMERUNG H GOTAS 20 ML BIOTECNOQUIMICA
7591309002756;DENCOFEN GEL 40 GR
7591309001049;DENCORUB ICE GEL 40 GR
7591309002206;DENCORUB ICE ROLL ON 80 GR
7591309002268;DENCORUB ICE SPRAY 120 ML
7591619517605;DENUAL 150 MG X 1 COMPRIMIDO
7591585215901;DERAIN 15 % CREMA 15 GR  USO TOPICO
7591585115935;DERAIN 15 % X 10 GASAS USO TOPICO
7591570000765;DERMACELLS JABON CARBON ACTIVADO 80 GR
7591570000734;DERMACELLS JABON MANTECA DE KARITE 80 GR
7591570000741;DERMACELLS JABON MANZANILLA Y AVENA 80 GR
7703281008439;DERMACORTINE  EMULSION 60 ML MEDIHEALTH
7703281008422;DERMACORTINE LOCION 0.1 % 30 ML
7592025101402;DERMALACT LOCION LIMPIADORA 140 ML
7640137910013;DERMANUTRIX X 14 SACHETS 15 GR
7897947609273;DERMAONE JABON LIQUIDO INTIMO 200 ML
7591243811643;DERMAPIL 0.1% CREMA 15 GR
7703712012097;DERMASKIN 1% CREMA 20 MG MEDICBRAND
8906045361712;DERMATREZ CREMA 30 GR  ZUZU
766989000096;DERMISA BARRA DE AVENA 85 GR
766989000362;DERMISA BARRA DE CARBON 85 GR
766989000393;DERMISA BARRA DE TE VERDE 85GR
766989000331;DERMISA BARRA HIDRATANTE 85 GR
766989000010;DERMISA SKIN FADE CREMA PARA MANCHAS (BLANQUEADORA)
766989000379;DERMISA SUPER PLUS BRIGHTENING BAR 85 GR
7592025101617;DERMISOL PROTECTOR SOLAR 15 FPS - UREA 5% 140 ML
7591619520865;DERMOSUPRIL 0.05% CREMA 15 GR
7591619000985;DERMOSUPRIL 0.1% CREMA 15 GR
7590005183325;DERMOX CREMA ANTIPANALITIS TARRO 100 GR
7596049000123;DERNIER ACEITE CREMOSO 200 GR
7598084000908;DERNIER AFTER SUN GEL DESPUES DEL SOL 48 HRS 160 GR
7596548003359;DERNIER AGUA MICELAR BIFASICA TODO TIPO DE PIEL 200 ML
7598084000830;DERNIER AGUA TERMAL MINERALIZANTE LA MUSUI 195 ML
7598084000823;DERNIER AGUA TERMAL MINERALIZANTE LAS AGUAS DE MOISES 195 ML
7598084000793;DERNIER AGUA TERMAL MINERALIZANTE LAS TRINCHERAS 195 ML
7596548002086;DERNIER BRONCEADOR SPRAY DERNIER SUN CARE 200 ML
7598084000403;DERNIER BRUMA TONIFICANTE FACIAL  200 ML
7596548003304;DERNIER ENJUAGUE BUCAL ADULTO SKINSEPT AZUL 250 ML
7596548003298;DERNIER ENJUAGUE BUCAL KIDS ROSADO 250 ML
7598084000731;DERNIER MASCARILLA FACIAL 120 GR
7598084000670;DERNIER PROTECTOR SOLAR FACIAL 120 ML
7596548000679;DERNIER REPELENTE DE INSECTOS EN SPRAY BABY 200 ML
7596049000093;DERNIER SOLUCION LIMPIADORA PARA LA PIEL BABY 200ML
7592432901466;DEROVIT 1000UI X15 CAP
745687143243;DESLADET 5MG X 30 TABLETAS A.MEDICAL
7592454891318;DESLER 0.5 MG / ML JARABE PEDIATRICO 60 ML
7592454891325;DESLER 5 MG X 10 TABLETAS
7592454891233;DESLER M 1.25 MG - 4 MG X 10 SOBRES
7592454002776;DESLER M 1.25 MG - 4 MG X 30 SOBRES
7592454889278;DESLER M 2.5 MG - 5 MG X 30 TABLETAS PEDATRICO
7592454891257;DESLER M 5 MG - 10 MG X 10 TABLETAS
7592454002769;DESLER M 5 MG - 10 MG X 30 TABLETAS
8904306502430;DESLITINE 5 MG X 10 TABLETAS
7591196004161;DESLORAT 0.5 MG / ML JARABE 60 ML
7591196002969;DESLORAT 5 MG X 10 TABLETAS
7591196002976;DESLORAT 5 MG X 20 TABLETAS
7594000851500;DESLORATADINA 0.5 MG / ML JARABE 60 ML BIOQUIMICA
7591585177445;DESLORATADINA 0.5 MG / ML JARABE 60 ML GENVEN
7592616579016;DESLORATADINA 2.5 MG / 5 ML JARABE 60 ML KIMICEG
7703763393053;DESLORATADINA 2.5 MG / 5 ML JARABE PEDIATRICO 60 ML LA SANTE
7592601000143;DESLORATADINA 2.5 MG / 5 ML SOLUCION ORAL PEDIATRICO 60 ML MEYER
7708867432028;DESLORATADINA 2.5MG/5ML USO PEDIATRICO JARABE 60ML FELIRNI
7591519000931;DESLORATADINA 5 MG - MONTELUKAST 10 MG X 30 TABLETAS CALOX
7591519008210;DESLORATADINA 5 MG X 10 TABLETAS CALOX
7592616576558;DESLORATADINA 5 MG X 10 TABLETAS KIMICEG
730170649272;DESLORATADINA 5 MG X 10 TABLETAS KMPLUS
7592454001311;DESLORATADINA 5 MG X 10 TABLETAS LA SANTE
7598008000328;DESLORATADINA 5 MG X 10 TABLETAS LAND
8906078136141;DESLORATADINA 5 MG X 10 TABLETAS ZUZU
7708605414712;DESLORATADINA 5MG MONTELUKAST 10 MG X 30 TABLETAS FELIRNI
7708605414972;DESLORATADINA 5MG MONTELUKAST 10MG X 10 TABLETAS FELIRNI
7708867432899;DESLORATADINA 5MG X 10 TABLETAS FELIRNI
7598813000421;DESLORATADINA 5MG X 10TABLETAS MM
8906130230954;DESLORATADINA 5MG X10 TAB  BRIX MEDIC
7591309000080;DESODORANTE DIOXOGEN ROLL - ON ALOE VERA 90 GR
7591309000219;DESODORANTE DIOXOGEN ROLL - ON BICARBONATO 90 GR
7591309000066;DESODORANTE DIOXOGEN ROLL - ON TALCO 90 GR
7598055001392;DESOLON 0.15MG/0.03MG X 21 TABLETAS
7598008001745;DESONIDA 0.1% CREMA 15 GR LAND
7707355050232;DESONIDA CREMA TOPICA 0,05 % X 15 GR SIEGFRIED
787790465157;DETOX SUPLEMENT DIET. 60 CAP (ETERNAL) (FRASCO)
6942189304132;DEXAMETASONA 1 MG X 10 TABLETAS KMPLUS
7707236121884;DEXAMETASONA 4 MG / 1 ML SOLUCION INYECABLE I.M / I.V X 10 AMPOLLAS VITALIS
7590027002642;DEXAMETASONA 4 MG X 10 COMPRIMIDOS SPEFAR
8904209413635;DEXAMETASONA 4 MG X 10 TABLETAS ADN MEDICAL
6916119062225;DEXAMETASONA 8 MG / 2 ML INYECTABLE I.V - I.M X 10 AMPOLLAS DROTAFARMA
6942189211263;DEXAMETASONA 8 MG / 2 ML X 10 AMPOLLA I.M / I.V KMPLUS
8936098964882;DEXAMOXI 25MG-5MG/5ML SOLUCION OFTALMICA 5ML MT
7800061001717;DEXMEDETOMIDINA 100 MCG / 1 ML SOLUCION INY USO I.V BIOSANO
8904187855700;DEXMEDETOMIDINA SOL INY 100 MCG / ML I.V X 5 AMP ADN MEDICAL
7795345121987;DEXOPRAL 60 MG X 30 CAPSULAS
7594001101680;DEXTAMIN 0.5 MG / ML SOLUCION ORAL PEDIATRICO 60 ML
7594001101956;DEXTAMIN 5 MG X 10 TABLETAS PLUS ANDEX
7594001100331;DEXTONIL JARABE 15 MG / 5 ML 120 ML PLUSANDEX
7591196002624;DEXTRAN 70 0.1% SOLUCION OFTALMICA 15 ML
8906130231814;DEXTROMETORFANO 15 MG / 5 ML SOLUCION ORAL 120 ML BRIX MEDIC
7598008002247;DEXTROMETORFANO 15MG/5ML JARABE 120 ML LAND
7598008002254;DEXTROMETORFANO 15MG/ML GOTAS ORALES 30 ML LAND
7598008002230;DEXTROMETORFANO+ CLORFENIRAMINA 10MG+4MG/5ML JARABE 120 ML LAND
7598252001126;DI BENZOL 200 MG / 5 ML SUSPENSION ORAL 10 ML
7468318319246;DIA-MED PLUS 500 MG - 50 MG X 30 TABLETAS
7592710001185;DIABETIZIN 400 MG X 60 CAPSULAS HERBLANT
8904187888005;DIACEREINA 50 MG X 10 TABLETAS VINCENTI
7598252000549;DIACORT 3 MG SUSPENSION PEDIATRICO 60 ML DISTRILAB
7592348510318;DIADEX GEL INTIMO  MUJER 240 ML
7592348510110;DIADEX GEL INTIMO CORPORAL MASCULINO X 240 ML
7592348510417;DIADEX GEL INTIMO MUJER ACTIVA X 240 ML
7592348510905;DIADEX PH5 CREMA CORPORAL HIDRATANTE - ANTIOXIDANDE 240 ML
7592348510806;DIADEX PH5 CREMA CORPORAL ULTRAHIDRATANTE Y NUTRITIVA 240 ML
7591243811728;DIAGESIC 1.8 MG / ML SUSPENSION ORAL PEDIATRICO 120 ML
7591243811704;DIAGESIC 75 MG / 3ML X  2 AMPOLLAS
7598252000440;DIALPRON 250 MG / ML JARABE PEDIATRICO 120 ML
7598252000556;DIAMIB 500 MG / 5 ML SUSPENSION ORAL 15 ML
7598252001157;DIANITIN 150 MG / 10 ML SOLUCION ORAL PEDIATRICO 120 ML
7800061140201;DIAZEPAM 10 MG / 2 ML SOLUCION INYECTABLE X 1 AMPOLLA 2 ML BIOSANO
7898216360260;DICAZID 30 MG X 30 TABLETAS
7730564825483;DICEA 3 MG - 0.02 MG X 28 COMPRIMIDOS
7592454889216;DICIGEL ANTIACIDO SUSPENSION ORAL 240 ML
745687143298;DICLODET 50MG X 20 TABLETAS A.MEDICAL
7594001101406;DICLODEX 50 MG X 10 TABLETAS PLUSANDEX
7594001101376;DICLODEX 50 MG X 20 TABLETAS
7590027000495;DICLOFENAC DIETILAMINO 1.16% GEL 15 GR SPEFAR
731946648567;DICLOFENAC POTASICO - ACETAMINOFEN 50 MG / 500 MG X 10 TABLETAS 2X1 ARTE MEDICO
736372692221;DICLOFENAC POTASICO - TIOCOLCHICOSIDO 50 MG - 4 MG X 10 TABLETAS H&M
8904324103992;DICLOFENAC POTASICO 1.8 MG / 5 ML SUSPENSION ORAL PEDIATRICO 120 ML ZAKIMED
7598008002049;DICLOFENAC POTASICO 1.8 MG / ML SUSPENSION ORAL PEADIATRICO 60 ML LAND
8902297023316;DICLOFENAC POTASICO 100 MG X 10 TABLETAS DROTAFARMA
6942189211461;DICLOFENAC POTASICO 100 MG X 10 TABLETAS KMPLUS
7592432000312;DICLOFENAC POTASICO 50 MG X 10 CAPSULAS COLMED
7591585279248;DICLOFENAC POTASICO 50 MG X 10 COMPRIMIDOS GENVEN
7591519051964;DICLOFENAC POTASICO 50 MG X 10 TABLETAS CALOX
7598252101451;DICLOFENAC POTASICO 50 MG X 10 TABLETAS DISTRILAB
736372795618;DICLOFENAC POTASICO 50 MG X 10 TABLETAS FAHD
7598650000264;DICLOFENAC POTASICO 50 MG X 10 TABLETAS JL PHARMA
6921875010823;DICLOFENAC POTASICO 50 MG X 10 TABLETAS KMPLUS
7592454002639;DICLOFENAC POTASICO 50 MG X 10 TABLETAS LA SANTE
7591519001501;DICLOFENAC POTASICO 50 MG X 20 TABLETAS CALOX
7592616165028;DICLOFENAC POTASICO 50 MG X 20 TABLETAS KIMICEG
7590027001737;DICLOFENAC POTASICO 50 MG X 20 TABLETAS SPEFAR
7598852000055;DICLOFENAC POTASICO 50 MG X 20 TABLETAS UNIPHARMA
7591585379245;DICLOFENAC POTASICO 50 MG X 30 COMPRIMIDOS GENVEN
7592454002653;DICLOFENAC POTASICO 50 MG X 30 TAB LA SANTE
7591196006240;DICLOFENAC POTASICO 50 MG X 30 TABLETAS MEDIGEN
7598008000342;DICLOFENAC POTASICO 50 MG X10 TAB LAND
8906078135670;DICLOFENAC POTASICO 50 MG X10 TAB ZUZU
7591196007230;DICLOFENAC POTASICO 50 MG X10 TABLETAS MEDIGEN
8906130230206;DICLOFENAC POTASICO 50 MG X10TABLETAS BRIX MEDIC
7591519001242;DICLOFENAC POTASICO 50MG X 10 MOROCHO CALOX
6921875011530;DICLOFENAC POTASICO 50MGX10TABLETAS DROGECA
8906159251695;DICLOFENAC POTASICO SUSP ORAL 10 MG / 5 ML 60 ML LAB ZUZU
8906159251701;DICLOFENAC POTASICO SUSP ORAL 15 MG / 5 ML 30 ML LAB ZUZU
7596347793574;DICLOFENAC SODICO 1 % GEL TOPICO 50 GR X 1 UNIDAD SGG
7598252101772;DICLOFENAC SODICO 100MG X 10 SUPOSITORIO CAJA DISTRILAB
8906005117830;DICLOFENAC SODICO 100MG X 10 TABLETA UNICURE
7591585473967;DICLOFENAC SODICO 50 MG X 10 TABLETAS GENVEN
6942189304156;DICLOFENAC SODICO 50 MG X 10 TABLETAS KMPLUS
7592454139304;DICLOFENAC SODICO 50 MG X 20 TABLETAS LA SANTE
8906005116918;DICLOFENAC SODICO 50 MG X10  TAB  UNICURE
6921875010090;DICLOFENAC SODICO 75 MG / 3 ML SOLUCION INYECTABLE I.M / I.V X10 AMPOLLAS KMPLUS
7707236128739;DICLOFENAC SODICO 75 MG / 3 ML X 10 AMPOLLAS I.M - I.V VITALIS
6942189304286;DICLOFENAC SODICO GEL 1% 30 G KMPLUS
6921875004327;DICLOFENAC SODICO SOL INY 75 MG / 3 ML USO (I.M) X 10 AMPOLLA HUMAN
7597758000633;DICLOFENAC SODICO SUPOSITORIOS 100 MG X 10 UNIDADES  ALESS
7468191034076;DICLOFENAC SUPOSITORIOS PED. X5 (INMENOL)
8906112610507;DICLOHEM 50 MG X10TAB
7598252000518;DICLOPRAM 5MG/5ML 100ML DISTRILAB
7750778000575;DICLOPTIC 0.1% SOLUCION OFTALMICA 5 ML
7591196004499;DICLORET 1.8 MG / ML SUSPENSION ORAL 60 ML
7598252000181;DICLORFAM 4 MG X 20 TABLETAS
7703763881789;DICLOXACILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL 80 ML LA SANTE
7703712031234;DICLOXACILINA 500 MG X 10 TABLETAS COASPHARMA
7703763175987;DICLOXACILINA 500 MG X 50 CAPSULAS LA SANTE
7591955558188;DIECAPS 120 MG X 30 CAPSULAS
7591619520247;DIECAPS 60 MG X 30 CAPSULAS
7592601101161;DIFEN PLUS X 10 TABLETAS
7592601101178;DIFEN PLUS X 20 TABLETAS
7592601100317;DIFEN X 10 TABLETAS
7592803000316;DIFENAC FORTE 100 MG X 10 TABLETAS
7592803000385;DIFENAC GEL 1% 30 GR DOLLDER
8904187879874;DIFENHIDRAMINA 25 MG X 10 TABLETAS VINCENTI
7897930761919;DIFFERIN 0.3% 30 GR
7598252000235;DIFLURYL 10 MG X 30 TABLETAS DISTRILAB
7598252001027;DIFURAZ CREMA TOPICA 0,2 % 30 GR DISTRILAB
8904306501075;DIGIFAL 1 MG X 10 TABLETAS
7592871002946;DIGIGEL GEL FIJADOR EXTREMO MORADO 120G
7591585119193;DIGLET VITAMINA D3 2000 UI X 30 COMPRIMIDOS
8906130230985;DIGOXINA 0.25 MG X 10 TABLETAS BRIX MEDIC
8906159252197;DIGOXINA 0.25 MG X 10 TABLETAS ZUZU
720524031051;DIGOXINA 0.25 MG X 30 TABLETAS LATTAN MEDIC
7598650000622;DIGOXINA 0.25MG X 10 TABLETAS JL PHARMA
7598429002659;DIGOXINA 0.25MG X 20 TABLETAS CAMBRIDGE
7592349001020;DIHIDROLIP 10 MG X 10 TABLETAS
7592349001037;DIHIDROLIP 20 MG X 10 TABLETAS
7598252000709;DIISFLOR 1,3 GR X 15 SOBRES DISTRILAB
7591585218254;DIKLASON 1.8 MG / ML SOLUCION ORAL PEDIATRICO 120 ML
7591585219275;DIKLASON 75 MG / 3 ML SOLUCION INYECTABLE I.M X 1 AMPOLLA
7591585217523;DIKLASON AP 100 MG X 20 TABLETAS
7591585219299;DIKLASON GEL 1.16 % CREMA 50 GR
7598252000990;DILFAMID CREMA TOPICA 50G DISTRILAB
7592803000408;DILOTEX 10 MG X 10 TABLETAS DOLLDER
7591821210462;DILUXEN - 60 MG X 20 TABLETAS
7592601303732;DIMAR 2 MG - 1000 MG X 30 TABLETAS
7591585212573;DIMAVYL MET 2 MG - 500 MG X 30 COMPRIMIDOS
7467217703200;DIMEZOL X 10 OVULOS VAGINALES INMENOL
7598252000587;DINAMONT PLUS 1.25 MG - 4 MG X 20 SOBRES GRANULADOS PEDIATRICOS
8902297009617;DIOSMINA + HESPERIDINA 450 MG / 50 MG X 10 TABLETAS DROTAFARMA
7598578000476;DIOSMINA - HESPERIDINA 450 MG - 50 MG X 10 TABLETAS DAC 55
7598008000694;DIOSMINA - HESPERIDINA 450 MG - 50 MG X 10 TABLETAS LAND
7592454003193;DIOSMINA - HESPERIDINA 450 MG / 50 MG X 10 TABLETAS LA SANTE
7591519051193;DIOSMINA 600 MG X 14 TABLETAS CALOX
7591519001211;DIOSMINA 600 MG X 28 TABLETAS CALOX
7598252000150;DIOSMINA 600 MG X 30 TABLETAS DISTRILAB
7598750000263;DIOSPERIN 450 MG - 50 MG X 20 CAPSULAS
7591309901318;DIOXOGEN INTENSIVE CARE GEL LIMPIADOR ANTIBACTERIAL 280 CM
7591309902667;DIOXOGEN MEN GEL ANTIBACTERIAL 50ML
7598252000792;DIPIRONA (METAMIZOL) 1GR / 2 ML SOL INYECTABLE I.V - I.M X 3 AMP DISTRILAB
6035834982103;DIPIRONA 1 G / 2 ML SOLUCION INYECTABLE I.M / I.V X10 AMPOLLA KMPLUS
7707236128814;DIPIRONA 1G / 2 ML SOLUCION INYECTABLE I.M / I.V X10 AMPOLLAS VITALIS
7591519317589;DIPLOZ 1 MG X 30 TABLETAS
7598252000495;DIPROXIN 250 MG / 5 ML SUSPENSION ORAL 60ML
7598252001034;DISBAC TRIO CREMA 40 GR
7598252000679;DISBIOTIC 1 GR X 15 SOBRES PROBIOTICOS
7598252001294;DISBROXOL FORTE 30MG-5MG/5ML SOLUCION ORAL 120 ML DISTRILAB
7598252001089;DISBROXOL FORTE 5 MG X 20 TABLETAS
7598252001065;DISBROXOL KIDS SOL ORAL15 MG / 5 ML X 120 ML DISTRILAB
7598252001119;DISBUFEN KIDS 100 MG / 5 ML SUSPENSION ORAL PEDIATRICO 120 ML
7598252000693;DISBUFEN MAXX 600 MG X 20 CAPSULAS
7598252000457;DISCAPINA 5 MG / ML SOLUCION ORAL 20 ML
7598252000068;DISCAPINA COMPOSITUM  X 20 TABLETAS
7598252000754;DISCRALFAT 1 G / 5 ML SUSPENSION ORAL 150 ML
7598252000747;DISCRALFAT 1 G X 20 TABLETAS
7598252001300;DISDERM 20G DISTRILAB
7598252000983;DISFARCAINA 5% CREMA 40G
7598252000761;DISFARIN 5 MG X 30 TABLETAS
7598252000501;DISFENAC 1.8 MG / ML SUSPENSION ORAL 120 ML
7598252101482;DISFENAC MAX 100MG X 10 TABLETAS DISTRILAB
7598252000525;DISLEPTAL 300 MG / 5 ML SUSPENSION ORAL 100 ML
7598252000532;DISLEPTAL 300 MG X 30 TABLETAS
7598252001102;DISMEXINA 8 MG / 5 ML SOLUCION ORAL120 ML
7598252001096;DISMEXINA KIDS 4 MG / 5 ML SOLUCION ORAL PEDIATRICO 120 ML
7598252000617;DISOMEZ 10 MG X 20 SOBRES SABOR NARANJA
7453010063764;DISPENSADOR DE LECHE 3 PIEZAS GENIAL
7592090000365;DISPLAY BRUCEN NUTRITIVA Y RESTAURADORA 80 GR PRO VITAMINA B5
7501303451528;DISPOSITIVO INTRAUTERINO DE LIBERACION CONTROLADA MIRENA ( 20mcg/24h)
1238097107;DISPROMED COLLAR BLANDO TALLA XL
1238097199;DISPROMED COLLAR BLANDO TALLA XXL
1238097110;DISPROMED CORRECTOR DE POSTURA O SOP CLAVICULA TALLA L
1238097109;DISPROMED CORRECTOR DE POSTURA O SOP CLAVICULA TALLA M
1238097111;DISPROMED CORRECTOR DE POSTURA O SOP CLAVICULA TALLA XL
12380971208;DISPROMED CORRECTOR DE POSTURA SOPORTE CRUZADO TALLA L
12380971209;DISPROMED CORRECTOR DE POSTURA SOPORTE CRUZADO TALLA XL
12380971263;DISPROMED COSTILLERO TALLA L BLANCO UNISEX X 1 UND
12380971262;DISPROMED COSTILLERO TALLA M BLANCO UNISEX X 1 UND
1238097264;DISPROMED COSTILLERO TALLA XL BLANCO UNISEX X 1 UND
1238097192;DISPROMED FAJA LUMBO SACRA TALLA XXL ADULTO X 1 UND
1238097178;DISPROMED FAJA SOPORTE ABDOMINAL POST CIRUGIA COLOR BLANCO TALLA XXL
A1238097167A;DISPROMED FAJA SOPORTE LUMBO-SACRO COLOR BLANCO TALLA L
A1238097165A;DISPROMED FAJA SOPORTE LUMBO-SACRO COLOR BLANCO TALLA S
A1238097198A;DISPROMED FAJA SOPORTE LUMBO-SACRO COLOR BLANCO TALLA XXXL
1238097162;DISPROMED MUEQUERA AJUSTABLE C / FERULA NEOPRENO IZQ TALLA M X 1 UND
1238097157;DISPROMED MUEQUERA AJUSTABLE C / FERULA NEOPRENO TALLA S DERECHA X 1 UND
1238097275;DISPROMED MUEQUERA AJUSTABLE C / FERULA NEOPRENO TALLA S IZQ X 1 UND
1238097164;DISPROMED MUEQUERA AJUSTABLE C / FERULA TALLA XL IZQ X 1 UND
1238097181;DISPROMED MUEQUERA FIJA TALLA L X 1 UND
C1238097180A;DISPROMED MUEQUERA FIJA TALLA M X 1 UND
1238097179;DISPROMED MUEQUERA FIJA TALLA S X 1 UND
1238097182;DISPROMED MUEQUERA FIJA TALLA XL X 1 UND
1238097221;DISPROMED MUEQUERA ORTOPEDICA CON FERULA NEOPRENO TALLA UNICA
1238097270;DISPROMED RODILLERA AJUSTABLE ARTICULADA NEOPRENO C ORIFICIO TALLA XXL X 1 UND
1238097233;DISPROMED RODILLERA FIJA NEOPRENO TALLA S
12380971237;DISPROMED RODILLERA FIJA NEOPRENO TALLA XXL
1238097239;DISPROMED RODILLERA NEOPRENO CON ORIFICIO TALLA M
12380971246;DISPROMED SOPORTE ROTULA NEOPRENO TALLA XL X 1 UND
7598252001218;DISPROZIN 6 MG / ML SOLUCION ORAL 190 ML
7598252001171;DISTAFEN KIDS 120 MG / 5 ML SOLUCION ORAL PEDIATRICO 120 ML
7598252001133;DISTAMIN C JARABE 200 MG / 5 ML 120 ML NARANJA DISTRILAB
7598252001140;DISTAMIN FOLIC 10 MG / ML SOLUCION GOTAS 15 ML
7598252000471;DISTOXIL 100 MG / 5 ML JARABE PEDIATRICO X 120 ML DISTRILAB
7598252001331;DISTROVIT X 30 CAPSULAS DISTRILAB
7591519051971;DISULPEC 25 MG X 20 TABLETAS
7598252000877;DISVENAL ANTIVARICOSO 500 MG X 30 TABLETAS
7598252000464;DISZEPIN 100 MG / 5 ML SUSPENSION ORAL PEDIATRICO 100 ML
7598252001355;DITOSXIL 50 MG GOTAS PEDIATRICO 30 ML
7703689000479;DIU T DE COBRE X 1 UND T380 PROFAMILIA
791466994933;DIUCOR 80 MG / 12.5 MG X 30 TABLETAS DPT
7591020001113;DIVAL 50 MG X20TABLETAS
7591020080965;DIVAL FORTE 100 MG X 20 TABLETAS
7730564119025;DIVINA 21 3,00 MG - 0,03 MG  X 21 COMPRIMIDOS URUFARMA
7401078900040;DIVINALT 3 MG / 0.03 MG X 21 COMPRIMIDOS
7598252000884;DIXINATO RELAX 125 MG / 5 MG X 10 TABLETAS DISTRILAB
7598252001041;DIXTORFAN 15 MG / 5 ML SOLUCION ORAL ANTITUSIVO 120 ML
7598252001058;DIXTORFAN COMPOSITUM SOL ORAL 15 MG / 3 MG X 120 ML DISTRILAB
7598252000174;DIZONIDE 100 MG / 5 ML  POLVO PARA SUSPENSION ORAL X 60 ML DISTRLAB
7598252000198;DLORACE 500 MG - 4 MG X 20 TABLETAS
7591196000583;DOBET 2% SOLUCION OFTALMICA 5 ML
7591585114327;DOBRACID L.P 300 MG X 30 COMPRIMIDOS
7800061001595;DOBUTAMINA 250 MG / 5 ML SOLUCION INYECTABLE I.V X1 AMPOLLA BIOSANO
7592601100331;DOCE PLEX ELIXIR 120 ML JARABE
8906130231999;DOCETAXEL 20 MG / 0.5 ML SOLUCION PARA INFUSION .V BRIX MEDIC
8906130232187;DOCETAXEL 80 MG / 2 ML SOLUCION PARA INFUSION I.V BRIX MEDIC
7591519005974;DOL DISPENSADOR 20 BLISTER X 4 TABLETAS
7591519003574;DOL KIDS 160 MG X 20 TABLETAS
7591519006599;DOL PLUS DISPENSADOR 20 BLISTER X 4 TABLETAS
7591519005134;DOL PLUS X 10 TABLETAS
7591519005141;DOL PLUS X 20 TABLETAS
7591519000474;DOL X 10 TABLETAS
7591519001587;DOL X 20 TABLETAS
7592803001368;DOLAK 10 MG X 20 COMPRIMIDOS
7592803001320;DOLAK SUBLINGUAL 10 MG X 10 COMPRIMIDOS
7592803002419;DOLAK SUBLINGUAL 30 MG X 4 COMPRIMIDOS
7841141004389;DOLGENAL S.L 30 MG X 8 COMPRIMIDOS TECNOFARMA
7591519237016;DOLGRIP D X 10 TABLETAS
7703712014343;DOLICOX GRIP X 12 CAPSULAS
7703712036178;DOLINFAR 100 MG / ML SOLUCION ORAL GOTAS 30 ML
7596139000323;DOLMAX POMADA ALCANFORADA 50 GR SOMA
7467217701442;DOLO - RINN  X 10 TABLETAS
7599104000038;DOLO ICE GEL MENTOLADO 120 GR
7599104000045;DOLO ICE GEL MENTOLADO 250 GR TARRO
7599104000021;DOLO ICE GEL MENTOLADO ROLL ON 90 GR
8906130231180;DOLOBRIX 650MG/50MG/1MG X 10 TABLETAS BRIX MEDIC
8904278581549;DOMPERIDONA 10 MG X 10 TABLETAS FAHD
730170649005;DOMPERIDONA 10 MG X 10 TABLETAS KMPLUS
7591519007428;DOMPERIDONA 10 MG X 15 TABLETAS CALOX
7590027001843;DOMPERIDONA 10 MG X 20 TABLETAS SPEFAR
7598176000212;DOMPERIDONA 10 MG X 30 TABLETAS ANGELUS
736372795601;DOMPERIDONA 10 MG X 30 TABLETAS FAHD
8906005117885;DOMPERIDONA 10MG X 10 TABLETAS UNICURE
7598008002278;DOMPERIDONA 1MG/ML SUSPESION ORAL 60ML LAND
7592803002426;DOMPESIN 1 MG / ML SUSPENSION ORAL 120 ML
7592803002112;DOMPESIN 10 MG X 30 COMPRIMIDOS
8437009433553;DONABELLA 2 MG - 0.035 MG X 21 COMPRIMIDOS
DONEPEZILZUZU;DONEPEZIL 10 MG X 10 TAB (ZUZU)
DONEPEZILZUZU5;DONEPEZIL 5 MG X 10 TAB ZUZU
7800061160100;DOPAMINA 200 MG / 5 ML SOLUCION INYECTABLE I.V X1 AMPOLLA BIOSANO
8906121570564;DORIPENEM 500 MG X 1 AMP (ADN)
7591619001074;DORIXINA FLEX 125 MG - 5 MG X 20 COMPRIMIDOS
8906044710818;DORZOLAMIDA 2% - TIMOLOL 0.5% SOLUCION OFTALMICA 5 ML DROTAFARMA
7591821903944;DOTRON 1.8 MG / ML JARABE PEDIATRICO 120 ML
7591821903968;DOTRON 50 MG X 20 TABLETAS
7891150017337;DOVE ACONDICIONADOR OLEO NUTRICION 400 ML
78928503;DOVE ANTITRANSPIRANTE ROLL ON DERMOACLARANTE CON CALENDULA 48 HORAS 50 ML
7891150058613;DOVE BAO DE CREMA CONCENTRADO RECONSTRUCTOR 300G
75034238;DOVE DERMOACLARANT ANTITRANSPIRANTE EN BARRA  48HRAS 50MG
7791293022819;DOVE MEN ANTITRASNPIRANTE AEROSOL INVISIBLE 150 ML
75027513;DOVE ORIGINAL ANTITRANSPIRANTE EN BARRA  48HRAS 50 GR
8904278593337;DOXAZOSINA 4MG X 30 TABLETAS MT
7598852000970;DOXICAL 500 MG X30CAPSULAS
7598677000032;DOXICICLINA 100 MG X 10 TABLETAS CLEO
6942189304163;DOXICICLINA 100 MG X 10 TABLETAS KMPLUS
