codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
10952;7591196000668;BUDECORT 1MG/ML SUSP P/INHALAR X 15ML OFTALMI;1483;1632;933;OFTALMI;381.02;381.02;MEDICAMENTOS;2025-01-25;BUDESONIDA ;0.00;0.00;0.000;0.000
11955;7591196002112;BUDECORT INHALADOR 100 DOSIS OFTALMI;327;202;24;OFTALMI;394.92;394.92;MEDICAMENTOS;2025-11-25;BUDESONIDA ;0.00;0.00;0.000;0.000
11954;7591196000644;BUDENAS 1MG/ML 100MCG/DOSIS SUSP ATOM. NASAL;304;149;114;OFTALMI;246.19;246.19;MEDICAMENTOS;2025-11-25;BUDESONIDA ;0.00;0.00;0.000;0.000
10953;7591196006134;BUDENAS SUSPENSION NASAL 15 ML OFTALMI;169;152;22;OFTALMI;156.44;156.44;MEDICAMENTOS;2025-03-25;BUDESONIDA ;0.00;0.00;0.000;0.000
01526;7598252101529;BUDESONIDA 200MCG / 200 DOSIS AER P/INH;11;4;12;DISTRILAB;406.58;406.58;MEDICAMENTOS;2025-03-25;BUDESONIDA ;0.00;0.00;0.000;0.000
079237;795853122237;BUDESONIDA 200MCG/ DOSIS AEROSOL BIUMAK;97;20;23;BIUMAK PHARMACEUTICALS;456.97;456.97;MEDICAMENTOS;2025-08-25;BUDESONIDA ;0.00;0.00;0.000;0.000
1063788;8904180213095;BUDESONIDA INHALADOR (AEROSON) 100 MCG JMW;0;262;169;SWISS QUALITY;291.06;291.06;MEDICAMENTOS;NULL;BUDESONIDA ;0.00;0.00;1.000;1.000
68958;7591955001004;BUMELEX 0,5 MG/ML. AMP.X 3 AMP COM ROWE;0;0;139;ROWE;299.28;299.28;INYECTABLES;2025-10-25;BUMETANIDA;0.00;0.00;0.000;0.000
230700700100;7594001564409;BUNACARE 200 MCG X 120 MD INHAL. GENICA CARE;0;0;1;MACHEAL LAB;329.35;329.35;MEDICAMENTOS;NULL;BUDESONIDA ;0.00;0.00;0.000;0.000
2001021;7750215025475;BUSDOL (HIOSCINA+PARACETAMOL) X 100 TAB PORTU;12;0;0;PORTUGAL;926.61;926.61;MEDICAMENTOS;2026-07-25;HIOSCINA+PARACETAMOL 10/500 MG;0.00;0.00;0.000;0.000
155011;7592601000372;BUTAL 16 MG X 10 TABS MEYER;17;103;104;MEYER;118.63;118.63;MEDICAMENTOS;2025-04-25;BETAHISTINA (16 mg);0.00;0.00;0.000;0.000
155071;7592601000389;BUTAL 16 MG X 20 TABS MEYER;196;358;301;MEYER;257.44;257.44;MEDICAMENTOS;2025-11-25;BETAHISTINA (16 mg);0.00;0.00;0.000;0.000
65214;7594001101451;BUTILAMINA COMP X 20 TAB PLUSANDEX;0;189;0;PLUSANDEX;176.73;176.73;MEDICAMENTOS;NULL;HIOSCINA METAMIZOL;0.00;0.00;0.000;0.000
200856;7598252101406;BUTILBROM DE HIOSC 10MG X 100 TAB DISTRILAB;4;13;0;DISTRILAB;483.85;483.85;INYECTABLES;2025-05-25;HIOSCINA METAMIZOL;0.00;0.00;0.000;0.000
890157;8904306502157;BUTILBROMURO HIOSCINA-BUTIDE10MGX100TAB PRISM;124;51;51;PRISM;683.22;683.22;MEDICAMENTOS;2025-12-25;HIOSCINA N-BUTIL BROMURO;0.00;0.00;0.000;0.000
14736;7597134002190;CAL-MAG  X 70 CAP LA ABEJITA;0;43;41;LA ABEJITA;240.98;240.98;PATENTADOS NATURALES;NULL;CALCIO-MAGNESIO;0.00;0.00;0.000;0.000
10101;7591821101029;CALCIBON C/VIT D 315mg/200UI TAB X 30-M FARMA;0;0;3;FARMA;312.18;312.18;MEDICAMENTOS;NULL;CITRATO DE CALCIO - VITAMINA D2 (315 mg - 200 UI);0.00;0.00;0.000;0.000
10217;7591821102170;CALCIBON SUPRA TAB MAST X 30 FARMA;0;0;3;FARMA;323.79;323.79;MEDICAMENTOS;NULL;CITRATO DE CALCIO (200 mg);0.00;0.00;0.000;0.000
10207;7591821102071;CALCIBONNATAL FORTE TAB REC X 30 FARMA;140;35;93;FARMA;348.30;348.30;MEDICAMENTOS;2025-11-25;CITRATO DE CALCIO - VITAMINA D3  - ACIDO FOLICO;0.00;0.00;0.000;0.000
759295;7592946001508;CALCIO / VITAMINA D3 X 60 TAB ARCO IRIS;0;0;4;ARCO IRIS;203.96;203.96;MEDICAMENTOS;NULL;CITRATO DE CALCIO - VITAMINA D2 (315 mg - 200 UI);0.00;0.00;0.000;0.000
73065;7591196003065;CALCITREX D3 950MG-200 UI TAB OFTALMI;189;38;17;OFTALMI;229.75;229.75;MEDICAMENTOS;2025-11-25;CITRATO DE CALCIO - VITAMINA D2 (315 mg - 200 UI);0.00;0.00;0.000;0.000
77053;733739100047;CALCIUM CIT + MAG + ZINC 100 TAB NOW;12;43;0;NOW;679.18;679.18;MEDICAMENTOS;2028-03-25;CALCIO - MAGNESIO - ZINC;0.00;0.00;0.000;0.000
746760;;CALMEX TAB 8 MG X 100 FARQUI;0;1;0;FARQUI;549.15;549.15;MEDICAMENTOS;2025-02-25;CANDESARTAN ;0.00;0.00;0.000;0.000
25697;7592601100751;CALMOX TABS 15MG X 10 TAB MEYER;21;110;10;MEYER;116.80;116.80;MEDICAMENTOS;2025-05-25;MELOXICAM ;0.00;0.00;0.000;0.000
16260;7592601100744;CALMOX TABS 7,5MG X 10 TAB MEYER;39;75;42;MEYER;94.53;94.53;MEDICAMENTOS;2025-10-25;MELOXICAM ;0.00;0.00;0.000;0.000
14601002;7591519001105;CALOXPIRINA 81mg x 100TAB CALOX;452;520;130;CALOX;294.12;294.12;MEDICAMENTOS;2026-11-25;ACIDO ACETILSALICILICO;0.00;0.00;0.000;0.000
14601;7591519008487;CALOXPIRINA 81mg x 30TAB CALOX;298;409;269;CALOX;111.35;111.35;MEDICAMENTOS;2027-01-25;ACIDO ACETILSALICILICO;0.00;0.00;0.000;0.000
807586;7591243807585;CALPAL D NATAL TAB X 30 BIOTECH;0;0;68;BIOTECH;174.15;174.15;MEDICAMENTOS;NULL;CITRATO DE CALCIO - VITAMINA D3  - ACIDO FOLICO;0.00;0.00;0.000;0.000
807055;7591243807554;CALPAL D TAB X 30 BIOTECH;30;25;10;BIOTECH;348.30;348.30;MEDICAMENTOS;2025-06-25;CITRATO DE CALCIO - VITAMINA D3;0.00;0.00;0.000;0.000
45265-1;7591616002159;CALZINC D 240 ML BIOFARCO;0;0;4;BIOFARCO;203.82;203.82;MEDICAMENTOS;NULL;CALCIO - VITAMINA A - VITAMINA D + ZINC;0.00;0.00;0.000;0.000
13648;7592601100232;CAMPAL 1% CREMA X 20 GRS MEYER;434;70;31;MEYER;150.54;150.54;MEDICAMENTOS;2027-06-25;DICLOFENAC SODICO ;0.00;0.00;0.000;0.000
13649;7592601303558;CAMPAL 1% CREMA X 50 GRS MEYER;78;92;82;MEYER;235.11;235.11;MEDICAMENTOS;2027-09-25;DICLOFENAC SODICO ;0.00;0.00;0.000;0.000
06581;7592601100249;CAMPAL 50MG TAB X 20 MEYER;140;110;44;MEYER;93.25;93.25;MEDICAMENTOS;2024-08-25;DICLOFENAC SODICO ;0.00;0.00;0.000;0.000
09688;7591020008303;CANDER 16MG X 30 TAB VALMOR;982;791;904;VALMOR;394.96;394.96;MEDICAMENTOS;2027-06-25;CANDESARTAN ;0.00;0.00;0.000;0.000
09689;7591020008297;CANDER 8MG X 30 TAB VALMOR;1068;667;561;VALMOR;268.15;268.15;MEDICAMENTOS;2027-10-25;CANDESARTAN ;0.00;0.00;0.000;0.000
65895;7591020080620;CANDER-HCT 16 -12,5 MG x 30 TAB VALMOR;743;353;350;VALMOR;460.94;460.94;MEDICAMENTOS;2025-10-25;CANDESARTAN - HIDROCLOROTIAZIDA ;0.00;0.00;0.000;0.000
09680;7591020080637;CANDER-HCT 8 -12,5 MG x 30 TAB VALMOR;258;323;187;VALMOR;322.90;322.90;MEDICAMENTOS;2028-07-25;CANDESARTAN - HIDROCLOROTIAZIDA ;0.00;0.00;0.000;0.000
23801004;7591519000962;CANDESARTAN 16 MG TAB X 30 CALOX;37;38;0;CALOX INTERNACIONAL;315.21;315.21;MEDICAMENTOS;2026-06-25;CANDESARTAN ;0.00;0.00;0.000;0.000
1064138;7598981000438;CANDESARTAN 16 MG X 10 TABLETAS JMW;0;3;6;UNILINK PHARMA;66.77;66.77;MEDICAMENTOS;NULL;CANDESARTAN CILEXETILO (16 mg);0.00;0.00;0.000;0.000
1064130;7598981000445;CANDESARTAN 8 MG X 10 TABLETAS JMW;0;0;942;UNILINK PHARMA;32.92;32.92;MEDICAMENTOS;NULL;CANDESARTAN CILEXETILO (8 mg);0.00;0.00;0.000;0.000
23801003;7591519001006;CANDESARTAN 8MG TAB X 30 CALOX;82;77;100;CALOX INTERNACIONAL;242.96;242.96;MEDICAMENTOS;2026-08-25;CANDESARTAN ;0.00;0.00;0.000;0.000
145269;7592454003360;CANDESARTAN 8MG X 10 TAB LA SANTE;0;7;0;PHARMETIQUE;87.95;87.95;MEDICAMENTOS;NULL;CANDESARTAN ;0.00;0.00;0.000;0.000
11221;1890604759359;CANDESARTAN 8MG X 100 TABLETAS JMW;23;21;59;JMW;423.18;423.18;MEDICAMENTOS;2024-07-25;CANDESARTAN ;0.00;0.00;1.000;1.000
143798;7592454889919;CANDESARTAN 8MG X 30 COMP LA SANTE;1;0;0;PHARMETIQUE;211.11;211.11;MEDICAMENTOS;2025-11-25;CANDESARTAN ;0.00;0.00;0.000;0.000
100178;7591020007559;CANDESARTAN CILEXETIL 8MG X 10 TAB REC GENCER;231;24;49;GENCER;74.51;74.51;MEDICAMENTOS;2026-02-25;CANDESARTAN (8 mg);0.00;0.00;0.000;0.000
53700;7598813000537;CANDESARTAN CILEXETIL TAB 8 MG X 30 TAB MM;0;49;51;KWALITY PHARMACEUTICAL INDIA;230.07;230.07;MEDICAMENTOS;NULL;CANDESARTAN CILEXETILO (8 mg);0.00;0.00;0.000;0.000
700600;7406076100034;CANDISTAT CREMA AL 1% TUBO X 20 GR GLOBAL FAR;0;1;0;GLOBAL FARMA;91.34;91.34;MEDICAMENTOS;NULL;CLOTRIMAZOL ;0.00;0.00;0.000;0.000
63524;7591585112620;CANFIR LP 500MG X 30 COMP LETI;0;52;64;LETI;331.22;331.22;MEDICAMENTOS;NULL;METFORMINA ;0.00;0.00;0.000;0.000
11166;7591585111661;CANFIR LP 750 MG X 30 COMP LETI;0;63;63;LETI;359.00;359.00;MEDICAMENTOS;NULL;METFORMINA CLORHIDRATO (750 mg);0.00;0.00;0.000;0.000
120133;7591651001339;CANISON-BN 1% - 0,5% - 0,025% CREMA ZUOZ;47;48;24;ZUOZ;131.66;131.66;MEDICAMENTOS;2025-10-25;CLOTRIMAZOL - SULFATO DE NEOMICINA - DIPROPIONATO DE BECLOMETASONA;0.00;0.00;0.000;0.000
7597466;7597467000511;CANULA NASAL OXIGENO ADU PLUSMEDIC  X 1UND;61;50;16;PLUSMEDIC;29.11;29.11;DESCARTABLES;2026-10-25;;0.00;0.00;0.000;0.000
19122604;7597467000528;CANULA NASAL OXIGENO PED PLUSMEDIC  X 1UND;156;190;48;PLUSMEDIC;29.11;29.11;DESCARTABLES;2025-10-25;;0.00;0.00;0.000;0.000
10082;7597467001662;CANULA YANKAUER PLUSMEDIC;3;50;25;PLUSMEDIC;158.67;158.67;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
072090;724373531090;CAPLAM 0.5MG TAB X 30 SNC;0;35;0;SNC;105.57;105.57;PSICOTROPICOS;NULL;ALPRAZOLAM ;0.00;0.00;0.000;0.000
078765;781100195765;CAPLAM 1MG TAB X 30 SNC;0;37;71;SNC;137.46;137.46;PSICOTROPICOS;NULL;ALPRAZOLAM ;0.00;0.00;0.000;0.000
072083;724373531083;CAPLAM 2MG TAB X 30 SNC;0;48;27;SNC;195.49;195.49;PSICOTROPICOS;NULL;ALPRAZOLAM ;0.00;0.00;0.000;0.000
6930-1;7750215000632;CAPTOPRIL 25 MG X 100 TAB PORTUGAL;39;20;24;PORTUGAL;182.03;182.03;MEDICAMENTOS;2026-08-25;CAPTOPRIL ;0.00;0.00;0.000;0.000
2101011;7591519051285;CAPTOPRIL 25 MG X 30 TAB CALOX;179;118;126;CALOX;97.17;97.17;MEDICAMENTOS;2027-01-25;CAPTOPRIL ;0.00;0.00;0.000;0.000
74592;7591585370167;CAPTOPRIL 25MGX30COMP LETI;0;1;0;LETI;82.66;82.66;MEDICAMENTOS;NULL;CAPTOPRIL ;0.00;0.00;0.000;0.000
10115;7591519000290;CAPTOPRIL 50 MG X 10 TAB CALOX;127;220;298;CALOX;56.41;56.41;MEDICAMENTOS;2026-09-25;CAPTOPRIL ;0.00;0.00;0.000;0.000
1121091;18906047593620;CAPTOPRIL 50 MG X 100 TAB JMW;0;0;50;UNILINK PHARMA;298.10;298.10;MEDICAMENTOS;NULL;CAPTOPRIL ;0.00;0.00;0.000;0.000
30142500;7598981002500;CAPTOPRIL 50 MG X 30 TAB;118;166;180;UNILINK PHARMA;175.85;175.85;MEDICAMENTOS;2026-04-25;CAPTOPRIL ;0.00;0.00;0.000;0.000
10104;7591519051292;CAPTOPRIL 50 MG X 30 TAB CALOX;113;272;187;CALOX;136.95;136.95;MEDICAMENTOS;2026-08-25;CAPTOPRIL ;0.00;0.00;0.000;0.000
226583;8904306503512;CARBAMAZEPINA 200MG (PROGRETAZ) X10 TAB PRISM;330;36;50;PRISM;29.90;29.90;MEDICAMENTOS;2025-04-01;CARBAMAZEPINA;0.00;0.00;0.000;0.000
0008-1;7468999185208;CARBAMAZEPINA 200MG X  50 TAB ALFA;0;0;6;ALFA;309.40;309.40;MEDICAMENTOS;NULL;CARBAMAZEPINA;0.00;0.00;0.000;0.000
75274;756029628274;CARBAMAZEPINA 200MG X 14 TAB LATTAN;42;42;118;LATTAN;81.27;81.27;MEDICAMENTOS;2025-02-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
20142;7598578000063;CARBAMAZEPINA 200MG X 20 TAB DAC;347;816;55;DAC 55;85.60;85.60;MEDICAMENTOS;2026-04-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
47152;7591585278265;CARBAMAZEPINA 200MG X 30 COMP GENVEN;160;579;379;LETI;184.11;184.11;MEDICAMENTOS;2029-02-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
52100;7598813000520;CARBAMAZEPINA 200MG X 30 COMP MM;85;117;86;KWALITY PHARMACEUTICAL INDIA;204.68;204.68;MEDICAMENTOS;2025-12-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
0503;7597758000503;CARBAMAZEPINA 200MG X 30 TAB  ALESS;549;35;64;ALESS;82.88;82.88;ESPECIALES;2025-04-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
759222;7598176000243;CARBAMAZEPINA 200MG X 30 TAB  ANGELUS;354;85;33;ANGELUS;141.74;141.74;MEDICAMENTOS;2025-07-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
102006;7598176000786;CARBAMAZEPINA 400MG X 30 TABLETAS ANGELUS;10;24;23;ANGELUS;224.25;224.25;MEDICAMENTOS;2025-11-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
10036;7591020003179;CARBAMAZEPINA TAB 200MG X 20 GENCER;169;131;158;GENCER;142.74;142.74;MEDICAMENTOS;2027-05-25;CARBAMAZEPINA;0.00;0.00;0.000;0.000
96856;7591243807813;CARBATIL 12.5 MG TAB. X 30 BIOTECH;76;253;83;BIOTECH;264.45;264.45;MEDICAMENTOS;2026-01-25;CARVEDILOL ;0.00;0.00;0.000;0.000
807821;7591243807820;CARBATIL 6.25 MG TAB. X 30 BIOTECH;96;2789;57;BIOTECH;212.85;212.85;MEDICAMENTOS;2025-10-25;CARVEDILOL ;0.00;0.00;0.000;0.000
60248;8904306500917;CARBIDOPA/LEVOD - CARBILEV 250MG/25 X100 TAB;11;3;6;PRISM;956.50;956.50;MEDICAMENTOS;2026-07-25;CARBIDOPA -LEVODOPA ;0.00;0.00;0.000;0.000
074519;6942189530227;CARBOCISTEINA JAB 100MG/5ML 100ML KMPLUS;51;0;27;KMPLUS;77.66;77.66;MEDICAMENTOS;2025-06-25;CARBOCISTEINA;0.00;0.00;0.000;0.000
074518;6942189530234;CARBOCISTEINA JAB 250MG/5ML 100ML KMPLUS;66;92;96;KMPLUS;111.49;111.49;MEDICAMENTOS;2025-06-25;CARBOCISTEINA;0.00;0.00;0.000;0.000
1062720;18906047594627;CARBONATO DE CALCIO 300 MG X 100 TAB JMW;110;126;177;JMW;211.60;211.60;MEDICAMENTOS;2024-11-25;CARBONATO DE CALCIO;0.00;0.00;0.000;0.000
807869;7591243807868;CARBONATO DE LITIO 300 MG CAP X 20 BIOTECH;217;0;372;BIOTECH;316.05;316.05;MEDICAMENTOS;2027-09-25;CARBONATO DE LITIO (300 mg);0.00;0.00;0.000;0.000
96311;7591651930967;CARDIPIRINA 80MG CAP X 30 ZUOZ;415;107;247;ZUOZ;108.36;108.36;MEDICAMENTOS;2025-09-25;ACIDO ACETILSALICILICO;0.00;0.00;0.000;0.000
759711;7595751000711;CARE STUDIO PAñUELOS DESECHABLES 10HJ X40 UND;0;7;0;CARE STUDIO;516.66;516.66;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
11105;7591585111050;CARIBAN 10 MG-10MG X 30 COMP LETI;86;65;43;LETI;209.00;209.00;MEDICAMENTOS;2026-08-25;PIRIDOXINA - DOXILAMINA SUCCINATO;0.00;0.00;0.000;0.000
11011;7591585110114;CARICEL 2MG-30MCG X 21 COMP REC LETI;16;26;29;LETI;495.14;495.14;MEDICAMENTOS;2025-07-25;CLORMADINONA ACETATO -ETINILESTRADIOL (2 mg - 0,03 mg);0.00;0.00;0.000;0.000
96045;7591585112323;CARNISIN 1G/10ML SOL ORAL S/AZUC 180ML GENVEN;66;2;18;GENVEN;335.32;335.32;MEDICAMENTOS;2026-11-25;L-CARNITINA;0.00;0.00;0.000;0.000
12801;7591519007053;CARVEDILOL 12,5 MG X 14 TAB REC TA CALOX;123;121;137;CALOX;90.33;90.33;MEDICAMENTOS;2025-09-25;CARVEDILOL ;0.00;0.00;0.000;0.000
47564;7591585475640;CARVEDILOL 12,5 MG X 15 COMP GENVEN;243;87;121;GENVEN;81.82;81.82;MEDICAMENTOS;2026-03-25;CARVEDILOL ;0.00;0.00;0.000;0.000
12801013;7591519001198;CARVEDILOL 12,5 MG X 28 TAB REC TA CALOX;76;206;86;CALOX;149.23;149.23;MEDICAMENTOS;2026-01-25;CARVEDILOL ;0.00;0.00;0.000;0.000
37564;7591585375643;CARVEDILOL 12,5 MG X 30 COMP GENVEN;154;127;153;LETI;146.35;146.35;MEDICAMENTOS;2026-01-25;CARVEDILOL ;0.00;0.00;0.000;0.000
90196;7592616576626;CARVEDILOL 12.5 MG X 20 TAB KIMICEG;134;0;0;KIMICEG;107.40;107.40;MEDICAMENTOS;2025-09-25;CARVEDILOL ;0.00;0.00;0.000;0.000
210333;7598252101666;CARVEDILOL 12.5 MG X 30 TAB DISTRILAB;0;0;3;DISTRILAB;117.00;117.00;MEDICAMENTOS;NULL;CARVEDILOL ;0.00;0.00;0.000;0.000
51300;7598813000513;CARVEDILOL 12.5 MG X 30 TAB MM;22;89;87;KWALITY PHARMACEUTICAL INDIA;115.30;115.30;MEDICAMENTOS;2025-12-25;CARVEDILOL ;0.00;0.00;0.000;0.000
36788;7598176000267;CARVEDILOL 12.5MG X 30 TAB ANGELUS;66;14;11;ANGELUS;109.48;109.48;MEDICAMENTOS;2025-06-25;CARVEDILOL ;0.00;0.00;0.000;0.000
12802;7591519007640;CARVEDILOL 25 MG X 14 TAB REC CALOX;119;135;111;CALOX;154.95;154.95;MEDICAMENTOS;2025-09-25;CARVEDILOL ;0.00;0.00;0.000;0.000
12801014;7591519001204;CARVEDILOL 25 MG X 28 TAB REC CALOX;197;134;150;CALOX;273.18;273.18;MEDICAMENTOS;2026-01-25;CARVEDILOL ;0.00;0.00;0.000;0.000
63522;7597758000466;CARVEDILOL 6,25 MG TABLETAS X 30 ALESS;651;178;71;ALESS;86.65;86.65;ESPECIALES;2024-06-25;CARVEDILOL ;0.00;0.00;0.000;0.000
12083;7591519007633;CARVEDILOL 6,25 MG X 14 TAB REC TA CALOX;240;101;225;CALOX;75.32;75.32;MEDICAMENTOS;2026-02-25;CARVEDILOL ;0.00;0.00;0.000;0.000
12801012;7591519001174;CARVEDILOL 6,25 MG X 28 TAB REC TA CALOX;0;75;98;CALOX;118.68;118.68;MEDICAMENTOS;NULL;CARVEDILOL ;0.00;0.00;0.000;0.000
142675;7703763712724;CARVEDILOL 6,25 MG X 30 TAB  LA SANTE;1;0;1;LA SANTE;148.86;148.86;MEDICAMENTOS;2025-10-25;CARVEDILOL ;0.00;0.00;0.000;0.000
228495;8904306503529;CARVEDILOL 6,25MG (CARE 6.25) X 10 TAB PRISM;15;187;16;PRISM;21.87;21.87;MEDICAMENTOS;2025-05-25;CARVEDILOL ;0.00;0.00;0.000;0.000
47563;7591585475633;CARVEDILOL 6.25 MG X 15 COMP GENVEN;121;303;236;GENVEN;63.49;63.49;MEDICAMENTOS;2025-11-25;CARVEDILOL ;0.00;0.00;0.000;0.000
90197;7592616576619;CARVEDILOL 6.25 MG X 20 TAB KIMICEG;0;1;0;KIMICEG;95.06;95.06;MEDICAMENTOS;NULL;CARVEDILOL ;0.00;0.00;0.000;0.000
04719;7591585375636;CARVEDILOL TAB 6.25MG X 30 LETI;0;5;75;LETI;114.80;114.80;MEDICAMENTOS;NULL;CARVEDILOL ;0.00;0.00;0.000;0.000
42963;7593090002519;CARVETOP (CARVEDILOL) 12,5MG X 30CAP FC PHARM;9;31;15;FC PHARMA;124.02;124.02;MEDICAMENTOS;2025-10-25;CARVEDILOL ;0.00;0.00;0.000;0.000
257593;7593090002502;CARVETOP (CARVEDILOL) 6,25MG COMP X 30 FC PHA;0;1;15;FC PHARMA;101.47;101.47;MEDICAMENTOS;NULL;CARVEDILOL ;0.00;0.00;0.000;0.000
22569;7592946006008;CASCARA SAGRADA (LAXANTE) X 60 ARCO IRIS;10;41;1;ARCO IRIS;336.46;336.46;PATENTADOS NATURALES;2025-10-25;CASCARA SAGRADA;0.00;0.00;0.000;0.000
77162;733739100245;CASCARA SAGRADA 450MG X 100 CAP NOW;0;0;10;NOW;407.51;407.51;MEDICAMENTOS;NULL;CASCARA SAGRADA;0.00;0.00;0.000;0.000
14740;7597134002121;CASTAÑO DE INDIAS  X 70 CAP LA ABEJITA;149;0;55;LA ABEJITA;248.03;248.03;PATENTADOS NATURALES;2026-01-25;CASTAÑO DE INDIAS ;0.00;0.00;0.000;0.000
00245;7592946007104;CASTAÑO DE INDIAS X 60 CAPS  ARCO IRIS;40;16;17;ARCO IRIS;336.46;336.46;PATENTADOS NATURALES;2026-10-25;FLAVONOIDE- HETEROSIDO;0.00;0.00;0.000;0.000
24022022-1;7597467000290;CATETER IV NRO 18 CAJA X 50 PLUSMEDIC;6;11;11;PLUSMEDIC;1057.79;1057.79;DESCARTABLES;2026-08-25;;0.00;0.00;0.000;0.000
010201-1;7597467000306;CATETER IV NRO 20 CAJA X 50 PLUSMEDIC;15;7;32;PLUSMEDIC;1163.57;1163.57;DESCARTABLES;2028-02-25;;0.00;0.00;0.000;0.000
010202-1;7597467000313;CATETER IV NRO 22 CAJA X 50 PLUSMEDIC;58;24;38;PLUSMEDIC;1163.57;1163.57;DESCARTABLES;2026-08-25;;0.00;0.00;0.000;0.000
010203-1;7597467000320;CATETER IV NRO 24 CAJA X 50 PLUSMEDIC;40;20;32;PLUSMEDIC;1163.57;1163.57;DESCARTABLES;2028-05-25;;0.00;0.00;0.000;0.000
29002;7702418004399;CEBION EFERVESC. X10 NARANJA FARMA;21;18;24;FARMA;273.48;273.48;MEDICAMENTOS;2024-11-25;VITAMINA C;0.00;0.00;0.000;0.000
29001;7702418004986;CEBION GOTAS X30 ML FRESA FARMA;22;7;12;FARMA;323.79;323.79;MEDICAMENTOS;2025-11-25;VITAMINA C;0.00;0.00;0.000;0.000
806010;7593090002137;CEDROX (CEFADROXILO) 500MG X 10 CAP FC PHARMA;1;2;6;FC PHARMA;157.25;157.25;MEDICAMENTOS;2026-06-25;CEFADROXILO;0.00;0.00;0.000;0.000
1064134;7598981000667;CEFADROXILO  SUSP ORAL 250MG/5ML X 60ML JMW;903;445;214;UNILINK PHARMA;117.56;117.56;MEDICAMENTOS;2025-07-25;CEFADROXILO;0.00;0.00;0.000;0.000
30267;7598578000711;CEFADROXILO 250MG 5ML PVO. P/SUSP ORAL DAC 55;2;0;0;DAC 55;119.20;119.20;MEDICAMENTOS;2026-07-25;CEFADROXILO;0.00;0.00;0.000;0.000
602358;7598252000488;CEFADROXILO 250MG/5ML X 100ML SUSP DISTRILAB;0;0;4;DISTRILAB;173.56;173.56;MEDICAMENTOS;NULL;CEFADROXILO;0.00;0.00;0.000;0.000
5000000;675696259997;CEFADROXILO 500 MG X 10 CAP BUKA;0;252;72;BUKA;110.94;110.94;MEDICAMENTOS;NULL;CEFADROXILO;0.00;0.00;0.000;0.000
50160;7598252101123;CEFADROXILO 500 MG X 10 CAP DISTRILAB;1;0;0;DISTRILAB;120.46;120.46;MEDICAMENTOS;2026-04-25;CEFADROXILO;0.00;0.00;0.000;0.000
71175;7598800000175;CEFADROXILO 500 mg X 10 CAP JD PHARMA;1040;2302;651;JD-PHARMA;89.91;80.92;MEDICAMENTOS;2025-03-25;CEFADROXILO;1.00;10.00;0.000;0.000
226593;8904306503161;CEFADROXILO 500MG (PRISMADROX) X 10 TAB PRISM;520;34;139;PRISM;81.78;81.78;MEDICAMENTOS;2026-07-25;CEFADROXILO;0.00;0.00;0.000;0.000
50012;7591519001273;CEFADROXILO 500MG CAP X 12 CALOX;0;43;56;CALOX;258.55;258.55;MEDICAMENTOS;NULL;CEFADROXILO;0.00;0.00;0.000;0.000
32596;7598578000070;CEFADROXILO 500MG TAB X 10 DAC55;0;0;429;DAC 55;125.15;125.15;MEDICAMENTOS;2024-12-25;CEFADROXILO;0.00;0.00;0.000;0.000
12141;7597758000237;CEFADROXILO 500MG X 12 CAPSULAS ALESS;429;112;37;ALESS;123.79;123.79;ESPECIALES;2025-07-25;CEFADROXILO;0.00;0.00;0.000;0.000
47022;7591585470225;CEFADROXILO CAP 500MG X 10 GENVEN;115;253;249;GENVEN;201.97;201.97;MEDICAMENTOS;2027-01-25;CEFADROXILO;0.00;0.00;0.000;0.000
140312;7703763784738;CEFADROXILO SUSP 250MG/5ML 60ML  LA SANTE;51;252;335;LA SANTE;201.54;201.54;MEDICAMENTOS;2025-05-25;CEFADROXILO;0.00;0.00;0.000;0.000
10031;7591519003208;CEFADROXILO SUSP 250MG/5ML 60ML CALOX;159;74;28;CALOX;184.24;184.24;MEDICAMENTOS;2025-12-25;CEFADROXILO;0.00;0.00;0.000;0.000
10109;7591585270207;CEFADROXILO SUSP 250MG/5ML 75ML GENVEN;190;246;105;GENVEN;177.79;177.79;MEDICAMENTOS;2027-03-25;CEFADROXILO;0.00;0.00;0.000;0.000
057175;6921875012650;CEFADROXILO SUSP PED 250MG/5ML X 60 ML KMPLUS;61;66;64;KMPLUS;160.86;160.86;MEDICAMENTOS;2025-05-25;CEFADROXILO;0.00;0.00;0.000;0.000
49000;7598813000490;CEFADROXILO TAB 500 MG X 10 MM;34;85;44;KWALITY PHARMACEUTICAL INDIA;148.09;148.09;MEDICAMENTOS;2025-12-25;CEFADROXILO;0.00;0.00;0.000;0.000
