CODIGO;DESCRIPCION;PRECIO;CANTIDAD;DCTO;MARGENFAR;DCTO_UFI;EMPAQUE;DCTO_EMPQUE;CODBARRAS;TIPO;CODPROV;LOTE;FECHA_EXP;REGULADO;CADENA_FRIO;DCTO_COMER;DCTO_PP;ORIGINAL;UMF;FECHAINGRESO;ADM
MK088;AZITROMICINA +MK500 X3TA;94.51;4970;0.00; 0.00;25.00;0; 0.00;7591519002027;M;MK;34919; 2027-01;N;NO;4.00; 0.00;120; 1;2024-03-11;0
18403;AZITROMICINA +MK500 X5TA;129.49; 2042;0.00; 0.00;30.00;0; 0.00;7591519000979;M;MK;34919; 2027-01;N;NO;4.00; 0.00;120; 1;2024-03-09;0
12193;AZITROMICINA AL200 22,5ML; 213.73; 3076;0.00; 0.00;45.00;0; 0.00;7597758000152;M;100646;B1ARD019;2025-10;N;NO;4.00; 0.00;360; 1;2024-03-13;0
12037;AZITROMICINA AL500 X5TA; 119.64; 1833;0.00; 0.00;20.00;0; 0.00;7597758000145;M;100646;AVD001;2026-09;N;NO;4.00; 0.00;480; 1;2024-03-13;0
12377;AZITROMICINA ANG500 X3TA;73.71;14;0.00; 0.00;0.00; 0; 0.00;7598176000052;M;100694;BNT0623006;2026-05;N;NO;4.00; 0.00;300; 1;2024-03-09;0
13123;AZITROMICINA BM500MG.X6CA; 124.80; 1584;0.00; 0.00;25.00;0; 0.00;6972718560043;M;100698;220442;2025-04;N;NO;4.00; 0.00;400; 1;2024-03-09;0
13643;AZITROMICINA BUKA500 X5TA; 100.10; 544; 0.00; 0.00;0.00; 0; 0.00;675696259973; M;100756;AZN7502; 2026-04;N;NO;4.00; 0.00;240; 1;2024-03-14;0
14871;AZITROMICINA FM200 15ML.;67.60;560; 0.00; 0.00;0.00; 0; 0.00;8906082150782;M;100765;2318134L001; 2026-07;N;NO;4.00; 0.00;300; 1;2024-03-09;0
VO310;AZITROMICINA GENCER500 X5; 144.11; 378; 0.00; 0.00;10.00;0; 0.00;7591020007597;M;VO;81;2028-01;N;NO;4.00; 0.00;36;1;2024-03-14;0
GN629;AZITROMICINA GN500 X5CO; 100.46; 11089; 0.00; 0.00;0.00; 0; 0.00;7591585279460;M;LT;334; 2027-09;N;NO;4.00; 0.00;48;1;2024-03-12;0
14541;AZITROMICINA LAND200 15ML; 77.92;319; 0.00; 0.00;0.00; 0; 0.00;7598008000205;M;100783;L20457A; 2025-09;N;NO;4.00; 0.00;200; 1;2024-03-09;0
LR220;AZITROMICINA LF500 X3CA; 70.56;488; 0.00; 0.00;0.00; 0; 0.00;7594000020074;M;LR;L2403; 2026-02;N;NO;4.00; 0.00;513; 1;1900-01-01;0
GQ749;AZITROMICINA LS500 X5TA; 146.08; 3795;0.00; 0.00;5.00; 0; 0.00;7703763700219;M;100653;3504912; 2026-09;N;NO;4.00; 0.00;48;1;2024-03-09;0
18852;AZITROMICINA MEF500 X5TA;79.89;198; 0.00; 0.00;25.00;0; 0.00;8436609070298;M;100946;2E07771; 2025-10;N;NO;4.00; 0.00;128; 1;2024-03-09;0
17346;AZITROMICINA POR200 PPS30; 287.07; 101; 0.00; 0.00;0.00; 0; 0.00;7750215014363;M;100776;2107143; 2026-10;N;NO;4.00; 0.00;60;1;1900-01-01;0
14949;AZITROMICINA PORT200 15ML; 181.65; 205; 0.00; 0.00;0.00; 0; 0.00;7750215017562;M;100776;2073013; 2026-07;N;NO;4.00; 0.00;120; 1;2024-03-13;0
14412;AZITROMICINA SP500 X5CO; 142.19; 1016;0.00; 0.00;15.00;0; 0.00;7590027002451;M;SP;174; 2026-01;N;NO;4.00; 0.00;80;1;2024-03-17;0
16114;AZUFRE FSI POL 20GX12TAR;630.24; 1; 0.00; 0.00;12.00;0; 0.00;7592368003371;N;FS;0423004; 2025-07;N;NO;4.00; 0.00;5; 1;2024-03-09;0
DT410;AZUFRE POLVO DT X12; 430.25; 10;0.00; 0.00;0.00; 0; 0.00;17591616001517; N;100566;131501;2026-03;N;NO;4.00; 0.00;20;1;2024-03-09;0
10322;AZUTAN TOPICO BUCAL 180ML; 188.50; 67;0.00; 0.00;0.00; 0; 0.00;7591243803167;M;PA;9347502; 2025-10;N;NO;4.00; 0.00;12;1;2024-03-13;0
13961;BABILINKID 100/0,42 20ML.; 148.01; 227; 0.00; 0.00;0.00; 0; 0.00;7591585217660;M;GN;006; 2025-08;N;NO;4.00; 0.00;24;1;2024-03-09;0
GD520;BABYGAMMA SOYA 400GR.; 687.31; 1; 0.00; 0.00;0.00; 0; 0.00;7591285000739;A;GD;4156;2026-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
LM160;BABYSKIN CR. 60GR.;158.60; 42;0.00; 0.00;0.00; 0; 0.00;7592025101426;C;LM;220959;2026-10;N;NO;4.00; 0.00;36;1;2024-03-09;0
17845;BACICLASI SUSP. 5ML.X10; 319.80; 460; 0.00; 0.00;15.00;0; 0.00;8906075150874;M;100637;LBCUK22013;2024-11;N;NO;4.00; 0.00;120; 1;2024-03-12;0
14338;BACIPORIN UNG.DER.14,17GR; 59.15;225; 0.00; 0.00;0.00; 0; 0.00;732064572857; M;100721;220802;2025-08;N;NO;4.00; 0.00;320; 1;2024-03-09;0
17547;BACITRACINA DAC UNG. 20GR; 82.08;1500;0.00; 0.00;0.00; 0; 0.00;7598578000469;M;100661;2204;2025-09;N;NO;4.00; 0.00;500; 1;2024-03-09;0
18859;BACITRACINA DIS UNG.20GR.; 85.09;235; 0.00; 0.00;0.00; 0; 0.00;7598252001010;M;100740;230604;2026-06;N;NO;4.00; 0.00;150; 1;2024-03-11;0
KL115;BACITRACINA KL UNG. 15GR.; 182.00; 684; 0.00; 0.00;5.00; 0; 0.00;7591619505015;M;KN;0183;2027-06;N;NO;4.00; 0.00;24;1;2024-03-14;0
PO175;BACITRACINA PO UNG. 15GR.; 169.00; 1183;0.00; 0.00;25.00;0; 0.00;7592806141016;M;PO;307099;2026-07;N;NO;4.00; 0.00;60;1;2024-03-09;0
15680;BACITRACINA+NEO UNG.15GR.; 84.41;260; 0.00; 0.00;0.00; 0; 0.00;6942189211348;M;100693;230915;2026-09;N;NO;4.00; 0.00;336; 1;1900-01-01;0
VM115;BACTEVAL CAPS. X 24; 293.72; 319; 0.00; 0.00;0.00; 0; 0.00;7591020007825;M;VM;182; 2026-10;N;NO;4.00; 0.00;24;1;2024-03-14;0
12907;BACTIN 0.3% SOL.OFT. 5ML.; 209.30; 31;0.00; 0.00;30.00;0; 0.00;7598055000050;M;IC;767; 2025-03;N;NO;4.00; 0.00;351; 1;2024-03-09;0
17558;BACTRIM 200/40 SUSP.100ML; 445.11; 76;0.00; 0.00;0.00; 0; 0.00;7707355055930;M;AP;R1180R01;2026-02;N;NO;4.00; 0.00;48;1;2024-03-09;0
17557;BACTRIM 400MG/80MG. X20TA; 676.74; 250; 0.00; 0.00;0.00; 0; 0.00;7707355055916;M;AP;R0818R01;2025-08;N;NO;4.00; 0.00;112; 1;2024-03-09;0
17556;BACTRIM F 800/160 X10TA; 620.96; 111; 0.00; 0.00;0.00; 0; 0.00;7707355055923;M;AP;R1915R01;2026-11;N;NO;4.00; 0.00;144; 1;2024-03-09;0
HI810;BACTRIZOL SO.INY. IV100ML; 192.58; 125; 0.00; 0.00;0.00; 0; 0.00;7592637005501;M;HI;2300268; 2025-10;N;NO;4.00; 0.00;36;1;2024-03-09;0
PO500;BACTRON FORTE TAB. X10;247.00; 1032;0.00; 0.00;6.00; 0; 0.00;7592806133530;M;PO;310163;2026-10;N;NO;4.00; 0.00;120; 1;2024-03-14;0
PO180;BACTRON SUSP. 100ML.;195.00; 2273;0.00; 0.00;8.00; 0; 0.00;7592806122015;M;PO;308120;2028-08;N;NO;4.00; 0.00;24;1;2024-03-09;0
PO185;BACTRON TAB. X20;221.00; 2808;0.00; 0.00;6.00; 0; 0.00;7592806133073;M;PO;310162;2028-11;N;NO;4.00; 0.00;120; 1;2024-03-14;0
12219;BAJO CERO CORP.EXTRE90GR.; 131.65; 18;0.00; 0.00;0.00; 0; 0.00;7592822002445;C;QD;230701;2026-07;N;NO;4.00; 0.00;24;1;2024-02-05;0
11495;BAJO CERO CORP.TERMO90GR.; 89.58;37;0.00; 0.00;0.00; 0; 0.00;7592822002421;C;QD;230901;2026-09;N;NO;4.00; 0.00;48;1;2024-02-14;0
18011;BALANCED B X100TA; 347.35; 15;0.00; 0.00;2.00; 0; 0.00;646824201102; A;EM;42945; 2025-12;N;NO;4.00; 0.00;48;1;2024-03-09;0
DP520;BALSADER POMADA 30GR.; 87.59;301; 0.00; 0.00;0.00; 0; 0.00;7592616030012;M;DP;30806; 2028-08;N;NO;4.00; 0.00;12;1;2024-03-09;0
16633;BANDAS ADH. PIEL ZU X20; 47.52;134; 0.00; 0.00;0.00; 0; 0.00;7597297000293;C;100567;202303;2028-03;N;NO;4.00; 0.00;200; 1;1900-01-01;0
13662;BANDAS ADH.MIX PIEL ZU 20; 47.52;155; 0.00; 0.00;0.00; 0; 0.00;7597297000316;C;100567;202303;2028-03;N;NO;4.00; 0.00;200; 1;1900-01-01;0
PD565;BARGONIL UNG. 10GR.; 370.50; 449; 0.00; 0.00;5.00; 0; 0.00;7591955000045;M;KN;0116;2027-07;N;NO;4.00; 0.00;36;1;2024-03-14;0
PD830;BARGONIL UNG. 30GR.; 715.00; 238; 0.00; 0.00;5.00; 0; 0.00;7591955000052;M;KN;0115;2027-09;N;NO;4.00; 0.00;24;1;2024-03-14;0
11600;BARR DER.BIOS P.GRASA 90;68.46;848; 0.00; 0.00;10.00;0; 0.00;7595481000234;C;OU;240204;2028-02;N;NO;4.00; 0.00;92;1;2024-03-17;0
11601;BARR DER.BIOS P.SECA 90; 68.46;861; 0.00; 0.00;10.00;0; 0.00;7595481000241;C;OU;240204;2028-02;N;NO;4.00; 0.00;92;1;2024-03-17;0
11945;BARROCU T. GEL.LI.FAC.120; 266.71; 42;0.00; 0.00;10.00;0; 0.00;7593090002397;C;XM;010423;2026-04;N;NO;4.00; 0.00;12;1;2024-03-11;0
11270;BARROCUTINA GEL FAC.20GR.; 181.19; 49;0.00; 0.00;0.00; 0; 0.00;7593090002199;C;XM;220603;2025-06;N;NO;4.00; 0.00;20;1;2024-03-09;0
14021;BARROCUTINA TEEN T.FAC120; 264.32; 17;0.00; 0.00;10.00;0; 0.00;7593090000577;C;XM;010122;2025-01;N;NO;4.00; 0.00;15;1;2024-03-11;0
KX990;BASTON 3 PATAS KX; 715.00; 10;0.00; 0.00;5.00; 0; 0.00;7592194003767;C;KH;SKD230701876;2034-01;N;NO;4.00; 0.00;10;1;2024-03-09;0
AY137;BASTON 4PATAS BASE PEQ.KX; 747.50; 5; 0.00; 0.00;5.00; 0; 0.00;7592194003750;C;KH;SKD220605470;2034-01;N;NO;4.00; 0.00;10;1;2024-02-20;0
AY213;BASTON PLEGAB ASA MADERA;520.00; 19;0.00; 0.00;5.00; 0; 0.00;7592194003736;C;KH;SKD220600726;2034-01;N;NO;4.00; 0.00;20;1;2024-03-09;0
18047;BASTON RTO. ALU.AJUST KX;435.50; 19;0.00; 0.00;5.00; 0; 0.00;7592194003712;C;KH;SKD2205606324; 2034-01;N;NO;4.00; 0.00;20;1;2024-03-09;0
17616;BAYGON INSEC.VOLAD.AER235; 137.87; 1; 0.00; 0.00;0.00; 0; 0.00;7591005677784;C;JJ;3310003; 2025-11;N;NO;4.00; 0.00;12;1;2024-02-21;0
18245;BEDEX 0,15% TOP.BUCAL 120; 111.80; 27;0.00; 0.00;10.00;0; 0.00;7594001101871;M;RZ;6950;2025-04;N;NO;4.00; 0.00;24;1;2024-03-09;0
HI008;BEHKACIN 500 2ML. X25AMP.; 2546.84;21;0.00; 0.00;0.00; 0; 0.00;7592637002517;M;HI;2300177; 2025-08;N;NO;4.00; 0.00;12;1;2024-03-09;0
GH430;BELARA 2MG-0,03MG. X21TA;678.22; 64;0.00; 0.00;10.00;0; 0.00;7451107020010;M;100649;T31423A; 2026-01;N;NO;4.00; 0.00;60;1;2024-03-09;0
MY565;BELOC 100MG. X10TA;183.73; 151; 0.00; 0.00;0.00; 0; 0.00;7592601100188;M;AP;319201;2025-09;N;NO;4.00; 0.00;192; 1;2024-03-09;0
MY425;BELOC 100MG. X20TA;258.87; 312; 0.00; 0.00;0.00; 0; 0.00;7592601100195;M;AP;319201;2025-09;N;NO;4.00; 0.00;300; 1;2024-03-04;0
MY570;BELOC 50MG. X10TA; 99.29;37;0.00; 0.00;0.00; 0; 0.00;7592601100164;M;AP;320901;2025-08;N;NO;4.00; 0.00;300; 1;2024-03-09;0
MY505;BELOC 50MG. X30TA; 289.77; 65;0.00; 0.00;0.00; 0; 0.00;7592601100171;M;AP;320902;2025-12;N;NO;4.00; 0.00;100; 1;2024-03-09;0
18414;BEMPEGRAS 180MG. X30TA;975.00; 14;0.00; 0.00;0.00; 0; 0.00;7599112000266;M;100773;E3S2GTA011;2025-04;N;NO;4.00; 0.00;20;1;2024-03-09;0
CO430;BENCIDAMINA CO T.BUCAL120; 158.72; 84;0.00; 0.00;0.00; 0; 0.00;7591818139004;M;CO;30139; 2027-06;N;NO;4.00; 0.00;12;1;2024-03-09;0
MY185;BENDAMEN 100MG. X6TA;138.70; 1025;0.00; 0.00;0.00; 0; 0.00;7592601100218;M;AP;411601;2029-01;N;NO;4.00; 0.00;300; 1;2024-03-09;0
MY180;BENDAMEN 100MG.SUSP.30ML.; 180.45; 147; 0.00; 0.00;0.00; 0; 0.00;7592601100201;M;AP;312603;2025-08;N;NO;4.00; 0.00;196; 1;2024-03-09;0
LN240;BENFLUX 15MG.JBE. 120ML.;101.56; 133; 0.00; 0.00;0.00; 0; 0.00;7592348203005;M;LN;2205001; 2025-05;N;NO;4.00; 0.00;24;1;2024-03-13;0
LN245;BENFLUX 30MG. X20TA; 153.40; 92;0.00; 0.00;0.00; 0; 0.00;7592348203104;M;LN;41495; 2025-09;N;NO;4.00; 0.00;72;1;2024-03-13;0
14063;BENZADEX CLIN SPRAY 120CC; 72.80;24;0.00; 0.00;0.00; 0; 0.00;7596055000025;C;KJ;BCB221002; 2025-10;N;NO;4.00; 0.00;20;1;2023-10-19;0
11451;BENZADEX LIMP MUL.AZUL1L;67.60;12;0.00; 0.00;0.00; 0; 0.00;7596055000094;C;KJ;DM04446311;2026-11;N;NO;4.00; 0.00;12;1;2023-12-16;0
MO180;BENZODIAZOL LIM.MIEL 16TM; 118.05; 932; 0.00; 0.00;0.00; 0; 0.00;7592601301516;M;AP;334904;2026-11;N;NO;4.00; 0.00;186; 1;2024-03-09;0
MO170;BENZODIAZOL NARANJA X16TM; 118.05; 1092;0.00; 0.00;0.00; 0; 0.00;7592601301509;M;AP;335003;2025-11;N;NO;4.00; 0.00;186; 1;2024-03-09;0
MO002;BENZODIAZOL TM LIMON X16;118.05; 766; 0.00; 0.00;0.00; 0; 0.00;7592601301561;M;AP;335402;2025-06;N;NO;4.00; 0.00;186; 1;2024-03-09;0
MY029;BENZODIAZOL TM T.FRUTTI X16; 118.05; 328; 0.00; 0.00;0.00; 0; 0.00;7592601100874;M;AP;331304;2026-09;N;NO;4.00; 0.00;186; 1;2024-03-09;0
PA159;BEPRODERM 0,05-0,1 CR.15G; 166.40; 91;0.00; 0.00;0.00; 0; 0.00;7591243803600;M;PA;9248602; 2025-03;N;NO;4.00; 0.00;96;1;2024-03-11;0
PA133;BEPROSPEN 7MG. X1A+JER;338.00; 202; 0.00; 0.00;0.00; 0; 0.00;7591243803730;M;PA;9351401; 2025-07;N;NO;4.00; 0.00;12;1;2024-03-13;0
15212;BERRO ABE JBE. 120ML.; 110.16; 60;0.00; 0.00;0.00; 0; 0.00;7597134000165;N;100801;B001;2026-02;N;NO;4.00; 0.00;48;1;2024-03-11;0
AQ240;BERRO AI JBE. 240ML.;244.69; 174; 0.00; 0.00;10.00;0; 0.00;7592946168560;N;AQ;01248560;2026-02;N;NO;4.00; 0.00;48;1;2024-03-09;0
11046;BERRO FG JBE. 120ML.;110.23; 49;0.00; 0.00;0.00; 0; 0.00;25525748; N;100603;2876;2026-05;N;NO;4.00; 0.00;20;1;2024-03-13;0
19111;BERRYDOPHILUS 2B X60TM;547.56; 15;0.00; 0.00;0.00; 0; 0.00;733739029362; N;NW;3318544; 2025-10;N;NO;4.00; 0.00;12;1;2024-03-09;0
19132;BETA-GENTA-CLIOQ DP15GR.;150.89; 290; 0.00; 0.00;0.00; 0; 0.00;7592616584188;M;DP;23243; 2026-08;N;NO;4.00; 0.00;25;1;2024-03-09;0
PA385;BETADERM;C/GENT. CR.15GR; 169.65; 359; 0.00; 0.00;0.00; 0; 0.00;7591243804041;M;PA;9387001; 2025-11;N;NO;4.00; 0.00;96;1;2024-03-13;0
PA126;BETADERM CR. 0,05% 15GR.;160.88; 557; 0.00; 0.00;0.00; 0; 0.00;7591243804140;M;PA;9387102; 2025-11;N;NO;4.00; 0.00;96;1;2024-03-13;0
PA054;BETADERM PLUS CREMA 15GR.; 183.37; 593; 0.00; 0.00;0.00; 0; 0.00;7591243804164;M;PA;9387301; 2026-01;N;NO;4.00; 0.00;96;1;2024-03-13;0
16556;BETADEX PLUS CR.20GR;102.70; 504; 0.00; 0.00;0.00; 0; 0.00;021281083285; M;100857;BP304; 2025-06;N;NO;4.00; 0.00;300; 1;2024-03-13;0
13970;BETADINE JAB.LIQ. 180ML.;400.40; 213; 0.00; 0.00;0.00; 0; 0.00;7591821210820;M;TA;2306339; 2025-06;N;NO;4.00; 0.00;12;1;1900-01-01;0
PA127;BETAGEN 12MG/3ML. X1A; 175.50; 121; 0.00; 0.00;0.00; 0; 0.00;7591243804331;M;PA;93874; 2025-09;N;NO;4.00; 0.00;96;1;2024-03-13;0
PA325;BETAGEN 4MG. 1ML. X1AMP.;119.60; 667; 0.00; 0.00;0.00; 0; 0.00;7591243804287;M;PA;9390702; 2025-10;N;NO;4.00; 0.00;96;1;2024-03-11;0
PA275;BETAGEN SOLSPEN 1ML.1AMP.; 182.00; 2286;0.00; 0.00;0.00; 0; 0.00;7591243804409;M;PA;9387801; 2025-08;N;NO;4.00; 0.00;96;1;2024-03-13;0
KL104;BETAGRANULOS 60 GR.; 663.00; 72;0.00; 0.00;5.00; 0; 0.00;7703333007700;C;KN;S11564;2026-03;N;NO;4.00; 0.00;80;1;2024-03-14;0
GQ954;BETAHISTINA LS16MG. X20TA; 252.82; 2437;0.00; 0.00;20.00;0; 0.00;7592454002400;M;100653;3505574; 2025-11;N;NO;4.00; 0.00;48;1;2024-03-09;0
AZ009;BETALOC ZOK 95MG. X30CO; 533.54; 42;0.00; 0.00;0.00; 0; 0.00;7501098609326;M;AZ;79639; 2025-09;N;NO;4.00; 0.00;48;1;2024-03-17;0
16845;BETAMETA 0,05 CLEO.CR.20G; 86.81;234; 0.00; 0.00;0.00; 0; 0.00;7598677000025;M;100867;AL2470;2025-08;N;NO;4.00; 0.00;200; 1;2024-03-09;0
14950;BETAMETASO PORT0,05%CR20G; 88.00;77;0.00; 0.00;0.00; 0; 0.00;7750215023396;M;100776;2095983; 2027-09;N;NO;4.00; 0.00;120; 1;2024-03-09;0
VM129;BETAMETASONA GNCR4.1ML.1A; 112.71; 39;0.00; 0.00;10.00;0; 0.00;7591020003209;M;VO;45;2027-11;N;NO;4.00; 0.00;102; 1;2024-03-09;0
18334;BETAMETASONA GNCR4.3ML.1A; 277.89; 38;0.00; 0.00;0.00; 0; 0.00;7591020009331;M;VO;01;2026-12;N;NO;4.00; 0.00;48;1;2024-03-09;0
18529;BETAMETASONA VITA4MG.X10A; 103.53; 50;0.00; 0.00;0.00; 0; 0.00;7709193551063;M;100687;A230712; 2026-08;N;NO;4.00; 0.00;280; 1;2024-03-09;0
KL129;BETARRETIN 0,025 CR.30GR.; 331.50; 91;0.00; 0.00;5.00; 0; 0.00;7591619517841;M;KN;0006;2026-02;N;NO;4.00; 0.00;24;1;2024-01-16;0
KL132;BETARRETIN CR. 0,05 30GR.; 396.50; 116; 0.00; 0.00;5.00; 0; 0.00;7591619517858;M;KN;0007;2028-01;N;NO;4.00; 0.00;24;1;1900-01-01;0
KL719;BETARRETIN H 0,05/5 CR.30; 435.50; 518; 0.00; 0.00;5.00; 0; 0.00;7591619517865;M;KN;0004;2026-01;N;NO;4.00; 0.00;24;1;2024-03-14;0
KL714;BETARRETIN H 0,05/5 LOC60; 565.50; 118; 0.00; 0.00;5.00; 0; 0.00;7703333007205;M;KN;S13594;2026-08;N;NO;4.00; 0.00;72;1;2024-03-14;0
17078;BETRICORT CREMA 30GR.; 209.30; 157; 0.00; 0.00;0.00; 0; 0.00;7899095203266;M;100896;2307400; 2025-05;N;NO;4.00; 0.00;60;1;2024-03-09;0
11142;BEUSAN EXPECTO JBE.240ML;141.45; 421; 0.00; 0.00;12.00;0; 0.00;7592710001277;N;OJ;1340502; 2026-02;N;NO;4.00; 0.00;24;1;2024-03-13;0
11144;BEUSAN PLUS JBE. 240ML.; 141.45; 233; 0.00; 0.00;12.00;0; 0.00;7592710001253;N;OJ;1352601; 2026-01;N;NO;4.00; 0.00;24;1;2024-03-13;0
VC310;BEVINDAZOL400 SUSP.10ML; 82.88;496; 0.00; 0.00;15.00;0; 0.00;7592782000055;M;VC;23110080;2025-11;N;NO;4.00; 0.00;84;1;2024-03-09;0
RZ100;BEXILON 4MG. JBE. 120ML.;87.10;77;0.00; 0.00;0.00; 0; 0.00;7594001100065;M;RZ;7393;2026-02;N;NO;4.00; 0.00;24;1;2024-03-09;0
17133;BICALUTAMIDA GP50 X30CO; 1328.60;28;0.00; 0.00;0.00; 0; 0.00;7798006872549;M;100904;940A01;2025-04;N;NO;4.00; 0.00;100; 1;1900-01-01;0
10639;BICARBONATO S. FSI X6 20G; 268.32; 10;0.00; 0.00;2.00; 0; 0.00;7592368003210;N;FS;0224018; 2025-07;N;NO;4.00; 0.00;24;1;2024-03-13;0
16898;BICOL 160MG/12,5MG. X14CO; 345.89; 55;0.00; 0.00;0.00; 0; 0.00;7592601303626;M;AP;03065; 2026-03;N;NO;4.00; 0.00;280; 1;2024-03-13;0
16912;BICOL 80MG/12,5MG. X14CO;183.53; 92;0.00; 0.00;0.00; 0; 0.00;7592601303602;M;AP;03071; 2026-03;N;NO;4.00; 0.00;100; 1;2024-03-09;0
18166;BILOL 2,5MG. X10TA;69.24;22;0.00; 0.00;35.00;0; 0.00;7597758000978;M;100646;DL358; 2025-06;N;NO;4.00; 0.00;240; 1;2024-03-13;0
18167;BILOL 5MG. X10TA;85.40;50;0.00; 0.00;35.00;0; 0.00;7597758000985;M;100646;DL359; 2025-06;N;NO;4.00; 0.00;500; 1;2024-03-09;0
15943;BIO VITAL X30CA; 344.50; 35;0.00; 0.00;0.00; 0; 0.00;7592430000758;A;100866;01100723;2025-07;N;NO;4.00; 0.00;12;1;2024-03-09;0
12692;BIOCLORHEX JAB. 2% 200ML;221.00; 40;0.00; 0.00;0.00; 0; 0.00;7595651000354;C;100726;BCJML007;2026-03;N;NO;4.00; 0.00;20;1;2024-02-16;0
13007;BIOCOR 20MG X10TA; 116.92; 159; 0.00; 0.00;0.00; 0; 0.00;7591519317695;M;MK;34556; 2026-09;N;NO;4.00; 0.00;120; 1;2024-03-11;0
10728;BIOCOR 20MG. X30TA;297.67; 982; 0.00; 0.00;20.00;0; 0.00;7591519000146;M;MK;34556; 2026-09;N;NO;4.00; 0.00;120; 1;2024-03-11;0
13008;BIOCOR 40MG X10TA; 209.25; 218; 0.00; 0.00;0.00; 0; 0.00;7591519317701;M;MK;34348; 2025-07;N;NO;4.00; 0.00;120; 1;2024-03-11;0
10729;BIOCOR 40MG. X30TA;529.28; 662; 0.00; 0.00;20.00;0; 0.00;7591519000122;M;MK;34348; 2025-07;N;NO;4.00; 0.00;120; 1;2024-03-11;0
13011;BIOCOR AMLO 20-5 X10TA;136.63; 119; 0.00; 0.00;0.00; 0; 0.00;7591519317671;M;MK;34644; 2025-10;N;NO;4.00; 0.00;72;1;2024-03-09;0
11476;BIOCOR AMLO20MG-5MG 30TA;339.86; 187; 0.00; 0.00;0.00; 0; 0.00;7591519316247;M;MK;34645; 2025-10;N;NO;4.00; 0.00;48;1;2024-03-11;0
11477;BIOCOR AMLO40MG-5MG 30TA;494.60; 542; 0.00; 0.00;0.00; 0; 0.00;7591519316230;M;MK;34341; 2025-09;N;NO;4.00; 0.00;48;1;2024-03-11;0
13009;BIOCOR HCT 20-12,5 X10TA;154.77; 134; 0.00; 0.00;0.00; 0; 0.00;7591519317664;M;MK;34755; 2025-11;N;NO;4.00; 0.00;72;1;2024-03-09;0
11784;BIOCOR HCT 20-12,5 X30TA;387.36; 540; 0.00; 0.00;0.00; 0; 0.00;7591519316254;M;MK;34846; 2025-11;N;NO;4.00; 0.00;48;1;2024-03-11;0
13010;BIOCOR HCT 40-12,5 X10TA;225.95; 187; 0.00; 0.00;0.00; 0; 0.00;7591519317657;M;MK;34851; 2025-11;N;NO;4.00; 0.00;72;1;2024-03-11;0
11475;BIOCOR HCT 40-12,5 X30TA;577.45; 661; 0.00; 0.00;0.00; 0; 0.00;7591519316261;M;MK;34758; 2025-11;N;NO;4.00; 0.00;144; 1;2024-03-11;0
17605;BIOLETISAN FORTE X20CA;238.67; 108; 0.00; 0.00;0.00; 0; 0.00;7591585214942;N;LT;004; 2024-11;N;NO;4.00; 0.00;25;1;2024-03-09;0
15302;BIOS CH. ANTICAIDA 200ML.; 572.26; 13;0.00; 0.00;10.00;0; 0.00;7595481000081;C;OU;230796;2026-08;N;NO;4.00; 0.00;12;1;2024-03-17;0
OU003;BIOS CR.LIMP.HID. 60GR.; 238.91; 7; 0.00; 0.00;10.00;0; 0.00;7592512000959;C;OU;231044;2026-10;N;NO;4.00; 0.00;25;1;2024-03-17;0
15079;BIOS LIGH BAR NEUTRO 90GR; 68.46;848; 0.00; 0.00;10.00;0; 0.00;7595481000265;C;OU;240201;2028-02;N;NO;4.00; 0.00;92;1;2024-03-17;0
OU008;BIOS MAX P.SOL GEL 120CC.; 998.62; 13;0.00; 0.00;10.00;0; 0.00;7595481000036;C;OU;230822;2026-08;N;NO;4.00; 0.00;12;1;2024-03-17;0
OU009;BIOS SCRUB GEL FAC.HUM120; 455.63; 21;0.00; 0.00;10.00;0; 0.00;7595481000043;C;OU;210992;2024-08;N;NO;4.00; 0.00;12;1;2024-03-17;0
OU007;BIOS SYNDET LOC.LIMP400ML; 663.38; 25;0.00; 0.00;10.00;0; 0.00;7595481000029;C;OU;230794;2026-07;N;NO;4.00; 0.00;12;1;2024-03-17;0
OU011;BIOS TONI.CAP.CAIDA 120ML; 329.57; 7; 0.00; 0.00;10.00;0; 0.00;7595481000050;C;OU;230216;2026-02;N;NO;4.00; 0.00;14;1;2024-03-17;0
12643;BIOSCRUB CEP QUIR CLORH 4; 27.30;239; 0.00; 0.00;0.00; 0; 0.00;7595651000040;C;100726;BSC071;2026-03;N;NO;4.00; 0.00;250; 1;1900-01-01;0
12646;BIOSCRUB CEP QUIR DESINFE; 24.70;76;0.00; 0.00;0.00; 0; 0.00;7595651000026;C;100726;BSD041;2025-11;N;NO;4.00; 0.00;250; 1;2024-03-09;0
12645;BIOSCRUB CEP QUIR IOD 7.5; 24.70;236; 0.00; 0.00;0.00; 0; 0.00;7595651000033;C;100726;BSI064;2026-03;N;NO;4.00; 0.00;250; 1;1900-01-01;0
12644;BIOSCRUB CEP QUIR SECO X1; 16.90;96;0.00; 0.00;0.00; 0; 0.00;7595651000019;C;100726;BSS007;2027-02;N;NO;4.00; 0.00;200; 1;1900-01-01;0
GD540;BIOSURE CHOCOLATE 400GR.;806.00; 12;0.00; 0.00;0.00; 0; 0.00;7591285000753;A;GD;4217;2026-12;N;NO;4.00; 0.00;12;1;2024-03-09;0
