barcode;name;price_usd;sale;due_date;stock
7703038050179;CIPROFLOXACINA 500MG X 30 X 10 TAB (LAPROFF);50.73;0.00%;1/1/2026;1000
1831784395872;CIPROTERONA/ETINILESTRADIOL 2MG/0.035MG X 21 TAB (ARBELLA 35) FAHD;6.42;0.00%;30/6/2024;1000
7896116865618;CIPROTERONA/ETINILESTRADIOL 2MG/0.035MG X 21 TAB (DIANE 35) BAYER;9.13;0.00%;1/10/2025;1000
CA3351;CIPROTERONA/ETINILESTRADIOL 2MG/0.035MG X 21 TAB (KMPLUS);3.16;0.00%;1/9/2025;1000
7796285050863;CIPROTERONA/ETINILESTRADIOL 2MG/0.035MG X 21 TAB (MILEVA35) ELEA;6.83;0.00%;1/4/2024;1000
8904250520917;CIPROTERONA/ETINILESTRADIOL 2MG/35MCG X 21 TAB ( DANI35 ) TIARES;5.56;0.00%;1/6/2026;1000
8906112610576;CITICOLINA 500MG X 10 TAB (CITIPRA) ADN;9.11;0.00%;1/6/2024;1000
7598252101819;CITICOLINA 500MG X 30 TAB (DISTRILAB);24.42;0.00%;1/4/2025;1000
7591243807585;CITRATO DE CALCIO/AC.FOLICO/VIT D3 950MG/400MCG/100UI X 30 TAB (CALPAL D NATAL) BIOTECH;10.14;0.00%;1/6/2025;1000
7591243807554;CITRATO DE CALCIO/CALCIO/VIT D3 1500MG/316MG/300UI X 30 TAB (CALPAL D) BIOTECH;8.74;0.00%;1/6/2025;1000
7598176000045;CLARITROMICINA 500MG X 10 TAB (ANGELUS);4.84;0.00%;1/7/2025;1000
7598869000307;CLINDAMICINA 300MG X 10 CAPS (NIO);6.07;0.00%;1/7/2025;1000
7598176000700;CLINDAMICINA 300MG X 10 TAB (ANGELUS);4.13;0.00%;1/11/2025;1000
7598852000963;CLINDAMICINA 300MG X 16 CAPS (CLINDUNI) UNIPHARMA;5.50;0.00%;1/12/2025;1000
7598869000390;CLOMIFENO 50MG X 10 TAB (NIO);1.65;0.00%;1/8/2025;1000
18904187829326;CLOMIFENO 50MG X 30 TAB (CLOMIFEM) TIARES;4.36;0.00%;1/6/2026;1000
8906005118226;CLOMIFENO 50MG X 30 TAB (FARMAMED);4.81;0.00%;1/12/2025;1000
7596347802504;CLOPIDOGREL 75 MG 10 X 10 TAB ( CLODROPLUS) DPT;8.75;0.00%;1/4/2024;1000
8904330300378;CLOPIDOGREL 75MG X 10 X 10 TAB (CRUZ VERDE);2.61;0.00%;1/6/2024;1000
791466993462;CLOPIDOGREL 75MG X 10 TAB (CLODROPLUS) DPT;0.48;0.00%;1/4/2024;1000
8906130230176;CLOPIDOGREL 75MG X 10 X 10 TAB (BRIXMEDIC);12.37;0.00%;1/2/2024;1000
8904278577498;CLOPIDOGREL 75MG X 10 X 10 TAB (FAHD);7.84;0.00%;1/2/2025;1000
8906109692288;CLOPIDOGREL 75MG X 14 TAB 12X16 (ADN);1.36;0.00%;1/2/2025;1000
7598176000014;CLOPIDOGREL 75MG X 30 TAB (ANGELUS);3.61;0.00%;1/2/2025;1000
675696260023;CLOPIDOGREL 75MG X 30 TAB (BUKA);2.75;0.00%;1/10/2024;1000
736372795670;CLOPIDOGREL 75MG X 30 TAB (FAHD);2.15;0.00%;1/2/2025;1000
7592601201175;CLOPIDOGREL 75MG X 30 TAB (KAPET) MEYER;8.84;0.00%;1/2/2026;1000
8906082151536;CLOPIDOGREL 75MG X 30 TAB (PHARMARIS);2.06;0.00%;1/4/2025;1000
7750215008751;CLOPIDOGREL 75MG X 30 TAB (PORTUGAL);2.74;0.00%;1/4/2025;1000
CA3354;CLORFENIRAMINA 4MG X 10 TAB (KMPLUS);0.67;0.00%;1/6/2025;1000
7703712030695;CLORFENIRAMINA 4MG X 20 TAB (COASPHARMA);1.35;0.00%;1/11/2024;1000
7598252000181;CLORFENIRAMINA 4MG X 20 TAB (DICLORFAM) DISTRILAB;1.31;0.00%;19/12/2025;1000
7598431000070;CLORMADINONA/ETINILESTRADIOL 2MG/0.03MG X 21 TAB (CLOE) VINCENTI;8.35;0.00%;1/1/2025;1000
7707288821251;CLOROQUINA 250MG X 5 X 10 TAB BLISTER (HUMAX);7.30;0.00%;1/9/2025;1000
7598677000384;CLOZAPINA 100MG X 30 TAB (CLEO PHARMA);4.08;0.00%;1/7/2024;1000
7592946005889;COLA DE CABALLO 300MG X 90 CAPS (ARCO IRIS);5.06;0.00%;1/10/2024;1000
7597134000264;COLAGENO 450MG X 70 CAPS (LA ABEJITA);7.16;0.00%;1/8/2025;1000
7598307000340;COLAGENO HIDROLIZAZDO/VIT C 500MG/40MG X 60 COMP (GDG);9.51;0.00%;1/6/2025;1000
8906005118363;COLCHICINA 1MG X 30 TAB (FARMAMED);1.58;0.00%;1/12/2025;1000
8906005118233;COLCHICINA 500MCG X 30 TAB (FARMAMED);1.17;0.00%;1/12/2025;1000
7598176000595;DABIGATRAN 110MG X 10 CAPS (ANGELUS);7.32;0.00%;1/7/2025;1000
7598176000601;DABIGATRAN 75MG X 10 CAPS (ANGELUS);5.07;0.00%;1/7/2025;1000
8904187843714;DABIGATRAN ETEXILATO 110MG X 10 TAB (VINCENTI);12.37;0.00%;1/3/2026;1000
8904187843707;DABIGATRAN ETEXILATO 75MG X 10 TAB (VINCENTI);9.10;0.00%;1/3/2026;1000
791466994919;DAPAGLIFLOZIN 10MG X 30 TAB (DIAPAGLIX) DPT;12.06;0.00%;1/2/2026;1000
7592601100881;DECUALINIO/LIDOCAINA 0.25MG/5MG X 16 TAB SABOR MENTA (BENZODIAZOL) MEYER;3.11;0.00%;1/2/2026;1000
7592601301509;DECUALINIO/LIDOCAINA 0.25MG/5MG X 16 TAB SABOR NARANJA (BENZODIAZOL) MEYER;3.11;0.00%;1/11/2025;1000
7592601100874;DECUALINIO/LIDOCAINA 0.25MG/5MG X 16 TAB SABOR TUTTI FRUTTI (BENZODIAZOL) MEYER;3.23;0.00%;1/2/2027;1000
7594001101956;DESLORATADINA 5MG X 10 TAB (DEXTAMIN) PLUS ANDEX;1.61;0.00%;1/11/2025;1000
791466995541;DESLORATADINA/MONTELUKAST 5MG/10MG X 10 TAB (DPT);1.65;0.00%;1/8/2024;1000
7598578000643;DESLORATADINA/MONTELUKAST 5MG/10MG X 10 TAB (MONTDAC) DAC55;2.37;0.00%;1/8/2026;1000
7598252000594;DESLORATADINA/MONTELUKAST 5MG/10MG X 20 TAB (DINAMONT) DISTRILAB;5.56;0.00%;1/4/2025;1000
7598852000932;DESLORATADINA/MONTELUKAST 5MG/10MG X 30 TAB (UNIDES-M) UNIPHARMA;8.23;0.00%;1/3/2025;1000
7598869000420;DESOGESTREL 0.075MG X 28 TAB (SUZETTE) NIO;5.77;0.00%;1/8/2025;1000
7598852000994;DESOGESTREL 75MG X 28 TAB (CERAGESTREL) UNIPHARMA;2.79;0.00%;1/5/2025;1000
1832884254274;DESOGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21 TAB (CRIX) FAHD;6.42;0.00%;1/6/2024;1000
7597533000346;DEXAMETASONA 0.50MG X 10 TAB (ZAKI);0.55;0.00%;1/12/2025;1000
8904209413635;DEXAMETASONA 4MG X 10 TAB (ADN);1.68;0.00%;1/5/2025;1000
7750215026502;DEXAMETASONA 4MG X 10 X 10 TAB (PORTUGAL);14.28;0.00%;1/8/2026;1000
7598176000526;DEXKETOPROFENO 25MG X 15 TAB (ANGELUS);2.48;0.00%;1/4/2024;1000
7598176000533;DIACEREINA 50MG X 30 TAB (ANGELUS);6.76;0.00%;1/2/2026;1000
736372722294;DICLOFENAC POTASICO 100MG X 20 TAB (H&M);0.89;0.00%;30/4/2026;1000
7594001101406;DICLOFENAC POTASICO 50MG X 10 TAB (DICLODEX) PLUS ANDEX;0.66;0.00%;1/8/2026;1000
8906112610507;DICLOFENAC POTASICO 50MG X 10 TAB (DICLOHEM) ADN;0.30;0.00%;1/6/2025;1000
736372795618;DICLOFENAC POTASICO 50MG X 10 TAB (FAHD);0.43;0.00%;1/2/2025;1000
CPEÑ 1221510462;DICLOFENAC POTASICO 50MG X 10 X 10 TAB (FAHD);3.57;0.00%;1/2/2025;1000
8904151811893;DICLOFENAC POTASICO 50MG X 10 X 10 TAB (FAHD);3.57;0.00%;1/2/2025;1000
18906047595372;DICLOFENAC POTASICO 50MG X 10 X 10 TAB (JMW);1.54;0.00%;1/12/2024;1000
7598008000342;DICLOFENAC POTASICO 50MG X 10 X 10 TAB (LAND);2.48;0.00%;1/4/2025;1000
7598578000230;DICLOFENAC POTASICO 50MG X 20 TAB (DAC55);0.83;0.00%;1/8/2026;1000
7594001101376;DICLOFENAC POTASICO 50MG X 20 TAB (DICLODEX) PLUS ANDEX;1.35;0.00%;1/6/2026;1000
736372722287;DICLOFENAC POTASICO 50MG X 20 TAB (H&M);0.54;0.00%;1/1/2026;1000
7592803004055;DICLOFENAC POTASICO 50MG X 30 TAB (CLOFEN) DOLLDER;3.31;0.00%;1/9/2026;1000
7591585379245;DICLOFENAC POTASICO 50MG X 30 TAB (GENVEN);1.26;0.00%;1/3/2026;1000
736372692221;DICLOFENAC POTASICO/TIOCOLCHICOSIDO 50MG/4MG X 10 TAB (H&M);3.85;0.00%;1/12/2025;1000
7592803000316;DICLOFENAC SODICO 100MG X 10 TAB (DIFENAC FORTE) DOLLDER;3.69;0.00%;1/10/2026;1000
8906009232225;DICLOFENAC SODICO 100MG X 10 TAB (LOFNAC) BLISS-GVS;0.28;0.00%;1/7/2024;1000
7592803002556;DICLOFENAC SODICO 75MG X 10 TAB (UDOX) DOLLDER;5.11;0.00%;1/11/2025;1000
7750215029299;DICLOFENACO/PARACETAMOL 50MG/500MG X 20 TAB (DOLODRAN) PORTUGAL;3.27;0.00%;1/6/2026;1000
7597533001671;DIGOXINA 0.25MG X 10 TAB (ZAKI);0.38;0.00%;1/10/2024;1000
7598176000618;DILTIAZEM 120MG X 30 TAB LP (ANGELUS);8.79;0.00%;1/7/2024;1000
7703038050216;DINITRATO DE ISOSORBIDE 10MG X 30 X 10 TAB (LAPROFF);16.17;0.00%;1/2/2026;1000
791466996272;DIOSMINA /HESPERIDINA 450MG/50MG X 30 TAB (VENASPRAD) DPT;9.93;0.00%;1/10/2025;1000
8908020242245;DIOSMINA 600MG X 10 TAB (FARMAMED);3.40;0.00%;1/6/2026;1000
7598852001724;DIOSMINA 600MG X 10 TAB (UNIPHARMA);5.36;0.00%;1/9/2026;1000
7598578000476;DIOSMINA/HESPERIDINA 450MG/50MG X 10 TAB (DAC55);5.98;0.00%;1/2/2025;1000
7598750000263;DIOSMINA/HESPERIDINA 450MG/50MG X 20 CAPS BLANDA 2X1 (DIOSPERIN) PHARMAMED;17.49;0.00%;1/9/2024;1000
7597533000315;DIPIRONA 500MG X 10 TAB (ZAKI);0.82;0.00%;1/12/2025;1000
7598252000877;DOBESILATO DE CALCIO 500MG X 30 CAPS (DISVENAL) DISTRILAB;12.24;0.00%;1/1/2026;1000
730170649005;DOMPERIDONA 10MG X 10 TAB (KMPLUS);0.62;0.00%;1/6/2025;1000
8904278581549;DOMPERIDONA 10MG X 10 X 10 TAB (FAHD);5.91;0.00%;1/10/2024;1000
7598176000212;DOMPERIDONA 10MG X 30 TAB (ANGELUS);1.73;0.00%;1/7/2025;1000
7592803002112;DOMPERIDONA 10MG X 30 TAB (DOMPESIN) DOLLDER;3.41;0.00%;1/2/2026;1000
7598677000032;DOXICICLINA 100MG X 10 CAPS (CLEO PHARMA);3.66;0.00%;1/11/2026;1000
7598869000338;DROSPIRENONA/ETINILESTRADIOL 3MG/0.03MG X 21 TAB (LIS) NIO;4.14;0.00%;1/7/2025;1000
7896116866325;DROSPIRENONA/ETINILESTRADIOL 3MG/20MCG X 28 COMP (YAZMINQ) BAYER;14.02;0.00%;1/9/2025;1000
7598852001045;DULOXETINA 30MG X 30 CAPS (DULOXUNI) UNIPHARMA;9.61;0.00%;1/9/2025;1000
7598677000278;DULOXETINA 30MG X 30 TAB (CLEO PHARMA);3.97;0.00%;1/8/2025;1000
7598852001052;DULOXETINA 60MG X 30 CAPS (DULOXUNI) UNIPHARMA;12.36;0.00%;1/9/2025;1000
7598429002338;ENALAPRIL 10MG X 10 TAB (CAMBRIDGE);0.66;0.00%;1/12/2024;1000
7598650000288;ENALAPRIL 10MG X 10 TAB (JL);0.69;0.00%;1/4/2025;1000
7750215003749;ENALAPRIL 10MG X 10 X 10 TAB (PORTUGAL);4.26;0.00%;1/3/2025;1000
8906130230220;ENALAPRIL 20MG X 10 X 10 TAB (BRIXMEDIC);5.23;0.00%;1/10/2024;1000
7598429000495;ENALAPRIL 20MG X 10 X 10 TAB (CAMBRIDGE);7.42;0.00%;1/12/2025;1000
7598008000373;ENALAPRIL 20MG X 10 X 10 TAB (LAND);2.61;0.00%;1/6/2024;1000
7750215003756;ENALAPRIL 20MG X 10 X 10 TAB (PORTUGAL);6.81;0.00%;1/8/2025;1000
675696260047;ENALAPRIL 20MG X 30 TAB (BUKA);0.69;0.00%;1/11/2024;1000
7594001101222;ENALAPRIL 20MG X 30 TAB (PLUS ANDEX);2.05;0.00%;1/5/2025;1000
7592601100805;EQUALIV 100MG/50MG X 30 TAB (MEYER);5.08;0.00%;1/10/2025;1000
7598677000315;ESCITALOPRAM 10MG X 30 TAB (CLEO PHARMA);2.75;0.00%;1/1/2026;1000
7598677000414;ESCITALOPRAM 5MG X 30 TAB (CLEO PHARMA);2.05;0.00%;1/2/2026;1000
7597758000992;ESOMEPRAZOL 20MG X 14TAB (ESOFLUX) ALESS;2.38;0.00%;1/9/2024;1000
7598852001496;ESOMEPRAZOL 20MG X 28 TAB ENTERICA (NEROXUM) UNIPHARMA;2.76;0.00%;1/2/2026;1000
736372722300;ESOMEPRAZOL 20MG X 30 TAB (H&M);2.48;0.00%;28/2/2026;1000
8906082151314;ESOMEPRAZOL 40MG X 10 CAPS (FARMAMED);1.03;0.00%;1/3/2025;1000
7598852001502;ESOMEPRAZOL 40MG X 28 TAB ENTERICA (NEROXUM) UNIPHARMA;3.10;0.00%;1/2/2026;1000
7598252000259;ESOMEPRAZOL 40MG X 30 CAPS ENTERICA (DISOMEZ) DISTRILAB;2.74;0.00%;1/10/2024;1000
8904151838524;ESOMEPRAZOL LP 40MG X 10 X 10 TAB (FAHD);8.39;0.00%;1/5/2025;1000
7592601301127;ESPIRONOLACTONA 100MG X 10 TAB (MEYER);12.80;0.00%;1/10/2025;1000
7703038065920;ESPIRONOLACTONA 25MG X 20 TAB (LAPROFF);3.50;0.00%;1/8/2025;1000
7592601300984;ESPIRONOLACTONA 25MG X 20 TAB (MEYER);6.34;0.00%;1/1/2026;1000
7703038065906;ESPIRONOLACTONA 25MG X 30 TAB BLISTER (LAPROFF);1.49;0.00%;1/11/2024;1000
8906005118332;ESTROGENO 0.300MG X 28 TAB (FARMAMED);6.88;0.00%;1/11/2025;1000
8906005118318;ESTROGENO 0.625MG X 28 TAB (EVERMED);17.19;0.00%;1/11/2025;1000
7598176000465;ETORICOXIB 90MG X 10 TAB (ANGELUS);2.72;0.00%;1/2/2026;1000
7501298234601;EUTIROX 100 MCG X 50 TAB (LEVOTIROXINA) MERCK;13.59;0.00%;1/7/2025;1000
7501298234908;EUTIROX 50 MCG X 50 TAB (LEVOTIROXINA) MERCK;13.20;0.00%;1/7/2025;1000
7594001100492;FAMOTIDINA 40MG X 10 TAB (FAMULCER) PLUS ANDEX;1.39;0.00%;1/2/2025;1000
7597134000035;FASIL X 70 CAPS (LA ABEJITA);3.64;0.00%;1/3/2025;1000
8906069872492;FINASTERIDA 5MG X 10 TAB (KMPLUS);1.79;0.00%;1/5/2025;1000
7598429001843;FINASTERIDE 5MG X 20 TAB (CAMBRIDGE);1.79;0.00%;1/8/2025;1000
7598176000274;FINASTERIDE 5MG X 30 TAB (ANGELUS);4.40;0.00%;1/10/2024;1000
7598869000086;FINASTERIDE 5MG X 30 TAB (NIO);2.14;0.00%;1/2/2024;1000
7592601301639;FLAVOXATO 200MG X 10 TAB (SIGTIPHIN) MEYER;4.27;0.00%;1/5/2025;1000
7598578000421;FLAVOXATO 200MG X 20 TAB (DAC55);3.19;0.00%;1/12/2025;1000
7598852000802;FLAVOXATO 200MG X 20 TAB (FLAVOXUNI) UNIPHARMA;4.13;0.00%;1/2/2026;1000
7592601301646;FLAVOXATO 200MG X 20 TAB (SIGTIPHIN) MEYER;7.63;0.00%;1/5/2025;1000
7598176000281;FLAVOXATO 200MG X 30 TAB (ANGELUS);3.71;0.00%;1/7/2025;1000
7597533001701;FLUCONAZOL 150MG X 1 TAB (ZAKI);0.40;0.00%;1/5/2025;1000
7598008000397;FLUCONAZOL 150MG X 10 TAB (LAND);1.79;0.00%;1/12/2024;1000
7750215432976;FLUCONAZOL 150MG X 10 X 10 CAPS (PORTUGAL);39.82;0.00%;1/3/2025;1000
7896523208770;FLUCONAZOL 150MG X 2 CAPS (CIMED);1.18;0.00%;1/6/2025;1000
7750215432990;FLUCONAZOL 150MG X 2 TAB (PORTUGAL);1.29;0.00%;1/7/2026;1000
7703038066996;FLUCONAZOL 200MG X 25 X 4 TAB (LAPROFF);29.27;0.00%;1/9/2025;1000
7703712032620;FLUCONAZOL 200MG X 5 CAPS (COASPHARMA);2.28;0.00%;1/9/2025;1000
7598429002666;FLUNARIZINA 10MG X 20 TAB (CAMBRIDGE);2.26;0.00%;1/8/2025;1000
7703712032705;FLUNARIZINA 10MG X 20 TAB (COASPHARMA);2.31;0.00%;1/9/2025;1000
8906005117663;FLUOXETINA 20MG X 20 TAB (FARMAMED);0.44;0.00%;1/1/2025;1000
7598176000151;FLUOXETINA 20MG X 30 CAPS (ANGELUS);1.90;0.00%;1/7/2025;1000
7594000850206;FUMARATO FERROSO/B12/VIT C 350MG/25MCG/60MG X 30 CAPS (FERCOR) BIOQUIMICA;5.94;0.00%;1/10/2025;1000
7592601300953;FUROSEMIDA 20MG X 12 TAB (MEYER);3.55;0.00%;1/1/2027;1000
7703712033504;FUROSEMIDA 40 MG X 100 TAB (COASPHARMA);6.05;0.00%;1/10/2024;1000
7594001100126;FUROSEMIDA 40MG X 12 TABLETAS (PLUS ANDEX);1.75;0.00%;1/1/2026;1000
7592601301059;FUROSEMIDA 40MG X 24 TAB (MEYER);6.05;0.00%;1/10/2025;1000
736372722331;FUROSEMIDA 40MG X 30 TAB (H&M);1.96;0.00%;1/1/2026;1000
7703038050247;FUROSEMIDA 40MG X 30 X 10 TAB (LAPROFF);12.53;0.00%;1/10/2024;1000
7598176000076;GABAPENTINA 300MG X 30 TAB (ANGELUS);3.28;0.00%;1/9/2025;1000
7750215002698;GEMFIBROZILO 600MG X 10 TAB BLISTER (PORTUGAL);2.67;0.00%;1/9/2026;1000
7703712035942;GEMFIBROZILO 600MG X 3 X 10 TAB (COASPHARMA);6.70;0.00%;1/10/2026;1000
7703038050254;GEMFIBROZILO 600MG X 3 X 10 TAB (LAPROFF);5.24;0.00%;1/10/2024;1000
7592946005988;GINKGO BILOBA 300MG X 60 CAPS (ARCO IRIS);8.36;0.00%;1/10/2024;1000
7597134002152;GINKGO BILOBA 500MG X 70 CAPS (LA ABEJITA);6.64;0.00%;1/1/2026;1000
759865000318;GLIBENCLAMIDA 5MG X 10 TAB (JL);0.62;0.00%;1/4/2025;1000
6921875011158;GLIBENCLAMIDA 5MG X 10 TAB (KMPLUS);0.40;0.00%;1/4/2026;1000
CPEÑ 1221510454;GLIBENCLAMIDA 5MG X 10 X 10 TAB (FAHD);5.09;0.00%;1/3/2025;1000
7598176000335;GLIBENCLAMIDA 5MG X 30 TAB (ANGELUS);2.28;0.00%;1/11/2025;1000
8906082151130;GLIBENCLAMIDA 5MG X 30 TAB (FARMAMED);1.61;10.00%;1/7/2026;1000
7598008001516;GLIMEPIRIDA 2MG X 10 TAB (LAND);0.36;0.00%;1/6/2025;1000
8906130231036;GLIMEPIRIDA 2MG X 10 X 10 TAB (BRIXMEDIC);5.23;0.00%;1/2/2025;1000
18906047595617;GLIMEPIRIDA 2MG X 10 X 10 TAB (JMW);4.37;0.00%;1/12/2024;1000
7592601101079;GLIMEPIRIDA 2MG X 20 TAB (GLYMAR) MEYER;4.29;0.00%;1/9/2025;1000
7598176000113;GLIMEPIRIDA 2MG X 30 TAB (ANGELUS);2.13;0.00%;1/7/2025;1000
8906130231043;GLIMEPIRIDA 4MG X 10 X 10 TAB (BRIXMEDIC);11.14;0.00%;1/2/2025;1000
7592601101086;GLIMEPIRIDA 4MG X 20 TAB (GLYMAR) MEYER;7.15;0.00%;1/9/2025;1000
7597134002206;GLUCOSAMINA 500MG X 70 CAPS (LA ABEJITA);8.57;0.00%;1/8/2025;1000
7597134001025;GLUCOSAMINA/CHONDROITIN 249.30MG/150.70 MG X 70 CAPS (LA ABEJITA);7.77;10.00%;1/1/2026;1000
7591241817968;GLUCOSAMINA/CONDROITINA 500MG/400MG X 30 TAB (FLEXURAT) BIOTECH;14.72;0.00%;1/6/2025;1000
7598429002857;HALOPERIDOL 10MG X 20 TAB (CAMBRIDGE);0.86;0.00%;1/8/2025;1000
8908020242528;HALOPERIDOL 2MG X 20 TAB (FARMAMED);2.06;0.00%;1/7/2026;1000
7598981000520;HIDROCLOROTIAZIDA 12.5MG X 10 X 10 TAB (JMW);3.44;0.00%;1/6/2025;1000
7598252101727;HIDROCLOROTIAZIDA 12.5MG X 30 TAB (DISTRILAB);2.53;0.00%;1/12/2025;1000
736372722348;HIDROCLOROTIAZIDA 12.5MG X 30 TAB (H&M);1.62;0.00%;1/2/2026;1000
7703038050261;HIDROCLOROTIAZIDA 25MG X 40 X 10 TAB (LAPROFF);12.86;0.00%;1/8/2024;1000
6942189304187;HIDROCLOROTIAZIDA 50MG X 10 TAB (KMPLUS);0.66;0.00%;1/8/2025;1000
7598008001684;HIDROCLOROTIAZIDA 50MG X 10 TAB (LAND);0.37;0.00%;1/11/2025;1000
CA3610;HIDROCLOROTIAZIDA 50MG X 10 X 10 TAB (BALAXI);3.34;0.00%;1/5/2024;1000
CA4088;HIDROCLOROTIAZIDA 50MG X 10 X 10 TAB (BALAXI);3.34;0.00%;1/5/2024;1000
7592601100423;HIERRO/AC.FOLICO/VIT C/B12/COBRE 82MG/250MCG/100MG/25MG/0.5MG X 30 TAB (HEPAFOL B12) MEYER;8.30;0.00%;1/1/2026;1000
730170649487;HIERRO/ACIDO FOLICO 200MG/0.25MG X 10 TAB (KMPLUS);0.56;0.00%;1/10/2024;1000
7592601200161;HIERRO/VIT C 300MG/50MG X 30 TAB (FERROCE) MEYER;10.74;0.00%;1/11/2025;1000
6942189304255;IBUPROFENO 200MG X 10 TAB (KMPLUS);0.53;0.00%;1/10/2025;1000
7598833000166;IBUPROFENO 200MG X 10 TAB (VERMA);0.51;0.00%;1/4/2025;1000
791466993509;IBUPROFENO 400MG X 10 TAB (DROPOFEN) DPT;0.89;0.00%;1/6/2025;1000
7592601200208;IBUPROFENO 400MG X 10 TAB (IBUTAN) MEYER;1.39;0.00%;1/11/2025;1000
7594001101123;IBUPROFENO 400MG X 10 TAB (PLUS ANDEX);1.79;0.00%;1/1/2026;1000
6921875005546;IBUPROFENO 400MG X 10 X 10 TAB (FAHD);5.36;0.00%;1/8/2024;1000
736372722539;IBUPROFENO 400MG X 20 TAB (H&M);1.36;0.00%;1/2/2026;1000
8906112610446;IBUPROFENO 600MG X 10 TAB (IBUPRA) ADN;0.73;0.00%;1/2/2025;1000
7592601200536;IBUPROFENO 600MG X 10 TAB (IBUTAN) MEYER;1.73;0.00%;1/11/2027;1000
6942189304262;IBUPROFENO 600MG X 10 TAB (KMPLUS);1.03;0.00%;1/6/2025;1000
8904151819295;IBUPROFENO 600MG X 10 X 10 TAB (FAHD);7.42;0.00%;1/3/2025;1000
8906082151147;IBUPROFENO 800MG X 10 TAB (FARMAMED);1.38;0.00%;1/5/2026;1000
745604633048;IBUPROFENO 800MG X 10 TAB (GAMA);0.99;0.00%;1/4/2026;1000
8906112611856;IBUPROFENO 800MG X 10 TAB (IBUPRA) ADN;1.16;0.00%;1/3/2026;1000
6942189304279;IBUPROFENO 800MG X 10 TAB (KMPLUS);1.07;0.00%;1/10/2025;1000
736372722355;IBUPROFENO 800MG X 20 TAB (H&M);2.20;0.00%;1/2/2026;1000
7703038066606;IBUPROFENO 800MG X 30 X10 TAB (LAPROFF);27.50;0.00%;1/7/2025;1000
7703712030350;IBUPROFENO 800MG X 6 X 10 TAB (COASPHARMA);8.13;0.00%;1/10/2026;1000
7592601301622;IBUPROFENO/CAFEINA/DIHIDROERGOTAMINA 400MG/40MG/1MG X 10 TAB (IBUTANMIGRA) MEYER;3.27;0.00%;1/9/2025;1000
7592601301653;IBUPROFENO/CAFEINA/DIHIDROERGOTAMINA 400MG/40MG/1MG X 20 TAB (IBUTANMIGRA) MEYER;6.37;0.00%;1/7/2025;1000
7592601303121;IBUPROFENO/HIOSCINA 400MG/20MG X 10 TAB (IBUTANFEM) MEYER;3.97;0.00%;1/9/2025;1000
8906089281120;IBUPROFENO/PARACETAMOL/CAFEINA 200MG/325MG/40MG X 10 X 10 TAB (JMW);9.19;0.00%;1/6/2024;1000
8904180212913;IBUPROFENO/PARACETAMOL/CAFEINA 400MG/325MG/25MG X 20 TAB (JMW);1.88;0.00%;1/6/2024;1000
7594001101734;IBUPROFENO/TIOCOLCHICOSIDO 400MG/4MG X 10 TAB (TIOCHAX PLUS) PLUS ANDEX;4.18;0.00%;1/1/2026;1000
7598429000488;IBUPROFENO/TIOCOLCHICOSIDO 400MG/4MG X 10 X 10 TAB (CAMBRIDGE);24.52;0.00%;1/4/2026;1000
7591243810028;IBUPROFENO/TIOCOLCHICOSIDO 400MG/4MG X 15 TAB (COLGESIC) BIOTECH;6.41;0.00%;1/10/2025;1000
7592601301790;IBUPROFENO/TIOCOLCHICOSIDO 400MG/4MG X 20 TAB (IBUTANCOL) MEYER;4.62;0.00%;1/3/2026;1000
7598578000247;IBUPROFENO/TIOCOLCHICOSIDO 600MG/4MG X 10 TAB (DAC55);2.98;0.00%;1/5/2026;1000
736372692177;IBUPROFENO/TIOCOLCHICOSIDO 600MG/4MG X 10 TAB (H&M);2.44;0.00%;1/12/2025;1000
7598852000604;IBUPROFENO/TIOCOLCHICOSIDO 600MG/4MG X 10 TAB (IBOTUNI) UNIPHARMA;3.03;0.00%;1/7/2025;1000
8906112611450;IRBESARTAN 150MG X 7 TAB (IRBEPRA-150MG) ADN;1.32;0.00%;1/2/2025;1000
730170649333;IRBESARTAN 300MG X 10 TAB (KMPLUS);4.11;0.00%;1/7/2025;1000
7750215008744;IRBESARTAN 300MG X 5 X 10 TAB (PORTUGAL);15.69;0.00%;1/5/2026;1000
730170649340;ITRACONAZOL 100MG X 10 CAPS (KMPLUS);3.78;0.00%;1/6/2025;1000
7598869000376;ITRACONAZOL 100MG X 10 CAPS (NIO);2.54;0.00%;1/7/2024;1000
7598176000229;ITRACONAZOL 100MG X 10 TAB (ANGELUS);3.30;0.00%;1/2/2025;1000
18904187887845;ITRACONAZOL/SECNIDAZOL 33.33MG/166.66MG X 10 CAPS (ITRASEC) TIARES;5.30;0.00%;1/7/2026;1000
7598455000674;ITRACONAZOL/SECNIDAZOL 33.33MG/166.66MG X 10 TAB (BIOGLASS);6.33;0.00%;1/4/2026;1000
7594001101178;KETOPROFENO 100MG X 10 TAB ( PLUS ANDEX);2.70;0.00%;1/2/2029;1000
8904159499789;KETOPROFENO 100MG X 10 TAB (ADN);0.96;0.00%;1/3/2025;1000
7598008001714;KETOPROFENO 100MG X 10 TAB (LAND);0.92;0.00%;1/11/2025;1000
7598429002604;KETOPROFENO 100MG X 20 TAB (CAMBRIDGE);1.92;0.00%;1/7/2025;1000
