product_id;name;price_usd;stock;barcode;due_date
18479;CHICCO COL. NIÑOS 110CC.;65.53;7; 7591061647264; 2026-0
15833;CHICCO COL.GLICER 220ML.;119.9;2;7591061640173;2027-06
18736;CHICCO COTONCITO 3X2 X60;56.26;10;7591061640319;2029-04
CH270;CHICCO COTONCITOS X100;31.72;173;7591061640258;2029-07
CH215;CHICCO COTONCITOS X60;27.72;364;7591061640272;2029-06
19504;CHICCO CR.PROTEC.TAR80G.;109.45;40;7591061640357;2027-06
14341;CHICCO GEL AB 100CC.;45.38;80;7591061660508;2026-04
19502;CHICCO JAB.LIQ.TRIGO200ML;75.69;61;7591061640159;2027-06
CH260;CHICCO JABON ALMEN.90GR.;48.36;45;7591066140036;2026-04
19505;CHICCO LOC.ALMEN 200ML.;98.37;147;7591061640135;2027-05
18906;CHICCO PAÑAL BS E2 M X20;128.19;87; 7591353516100; 2026-0
18907;CHICCO PAÑAL BS E3 G X20;137.42;80; 7591353516209; 2027-1
18908;CHICCO PAÑAL BS E4 XG X20;141.64;150; 7591353516308; 2026-0
CH104;CHICCO T.HUM. ORIG.X24;25.06;298;7591061640128;2027-05
CH834;CHICCO T.HUM. ORIG.X48;42.61;211;7591061640081;2027-06
CH970;CHICCO T.HUM. ORIG.X72;62.31;670;7591061400005;2027-06
CH770;CHICCO TALCO ALM.200GR.;130.6;44;7591061640166;2027-05
19503;CHICCO VASELINA B.SKIN80;72.11;119;7591061640371;2027-06
EM350;CHROMIUM POLYNICO NS X100;350.74;102;646824208101;2027-05
LL104;CIALIS 20MG. X1CO;790.69;231;7501082242010;2026-05
LL154;CIALIS 5MG. X14TA;2903.0;39;7501082242720;2025-06
11956;CIANOCOBALAMINA BIO X100A;2148.34;4;7800061002462;2026-08
16899;CIATAL 500MG/2ML. X9A;818.86;69;7592601303640;2026-03
LD500;CICABIO CR. REPAR, 40ML.;672.22;12;3401347869546;2026-06
LO295;CICLOFTAL SOL.OFT. 15ML.;521.08;132;7591196000064;2026-04
19137;CICLOGYNON 0,15/0,03 21TA;158.34;383;8904250520900;2026-11
11251;CICLOKAN 500MG. X21CO;630.5;616;7591619519227;2028-05
16063;CIDET 500MG. X10TA;75.4;24;745687143274;2025-01
HI140;CIFARCAINA 1% SOL.100ML.;247.75;186;7592637000155;2028-03
HI255;CIFARCAINA HIPER.2ML.X25A;4720.92;53;7592637000193;2027-03
15948;CILOSTAZOL CLEO50MG. 30TA;475.74;3318;7598677000391;2026-12
18281;CINAREN 25MG. X30CO;133.9;492;7592803004116;2028-04
ED100;CINAREN 75MG. X20CA;148.2;350;7592803000118;2028-05
17760;CINARIZINA NIO25 X20TA;45.55;49;7598869002110;2026-07
17761;CINARIZINA NIO75 X20TA;76.3;1;7598869000321;2025-01
MK979;CINNARIZINA +MK 75MGX10;62.84;240;7591519007060;2027-02
16716;CINTA QUIR.MICRO AC5X5 X6;656.5;5;9300601259204;2025-03
12639;CIPROFIBRATO GF100 X20TA;274.59;394;7702605108626;2025-08
GQ007;CIPROFIBRATO LS100 X30TA;559.09;344;7703763268863;2026-02
11020;CIPROFLO ALFA200MG.100ML.;74.66;64;7468999187684;2027-05
EL489;CIPROFLOX 500MG. X12TA;172.97;711;7591062901181;2027-04
13147;CIPROFLOX I.V 200MG/100ML;46.23;217;7598252101055;2026-06
VO001;CIPROFLOXA GENCER 500 X12;149.02;509;7591020008891;2029-06
12151;CIPROFLOXACI BM200 100ML.;36.07;410;6930169708179;2026-05
18655;CIPROFLOXACI FAHD500 X10;65.39;164;736372795694;2025-03
16033;CIPROFLOXACI IPS200 100ML;45.2;85;7597285000373;2026-11
12589;CIPROFLOXACI KMP200 100ML;63.73;57;6942189304378;2026-03
MK104;CIPROFLOXACINA +MK 500X14;194.75;1047;7591519001716;2027-05
13537;CIPROFLOXACINA 500MG X6CO;74.53;602;7592349832235;2026-05
11631;CIPROFLOXACINA AL500 X6TA;32.91;729;7597758000077;2025-06
19375;CIPROFLOXACINA AM500 10TA;55.58;81;731946648451;2027-02
12374;CIPROFLOXACINA ANG500 X10;78.13;615;7598176000021;2026-11
12641;CIPROFLOXACINA DAC500 X10;69.49;979;7598578000094;2026-12
14763;CIPROFLOXACINA DIS500 X10;54.08;885;7598252101130;2026-10
14874;CIPROFLOXACINA FM500 10TA;57.91;362;8906005118387;2026-05
14551;CIPROFLOXACINA LAN500X100;458.06;6;7598008000304;2025-12
18771;CIPROFLOXACINA LS500 10TA;129.95;561;7703763997923;2027-04
GQ580;CIPROFLOXACINA LS500 X6TA;80.34;487;7703763301133;2027-04
18846;CIPROFLOXACINA MEF500 X10;92.87;90;8436609070533;2025-09
SP680;CIPROFLOXACINA SP750 X6CO;124.34;225;7590027001010;2026-02
19666;CIPROFLOXACINA ZZ125 60ML;104.98;97;8906045361651;2025-11
19688;CIPROFLOXACINO BM500 10TA;52.42;432;7598127001558;2027-01
14909;CIPROHEM 200MG.SPI 100ML.;50.64;47;7597767000686;2026-06
19161;CIPROHEPTADINA ZZ4 X30TA;136.47;29;8906159251862;2026-04
HI380;CIPROQUIN 2MG/ML. 100ML.;157.83;102;7592637397064;2026-04
HI079;CIPROQUIN 400 INF. 200ML.;288.9;88;7592637006683;2026-02
14256;CIRGREL 75MG. X30TA;292.6;41;7592454003315;2026-04
10368;CIRNAPREM X60 CAPS.;163.64;9;7592430000086;2025-07
12920;CITALAM 10MG. X30TA;109.61;218;7598055000296;2025-07
12919;CITALAM 5MG. X30TA;118.12;82;7598055000289;2025-07
17191;CITICOLINA +MK500MG.X10TA;484.29;245;7591519000559;2027-06
14224;CITICOLINA +MK500MG.X30TA;896.16;245;7591519316162;2027-06
14994;CITRATO CALCIO D3 PT 30TA;279.09;44;7597189000097;2027-01
18570;CITRATO MAGN. ET350 X60CA;316.66;296;787790457756;2025-12
19556;CITRATO MAGN. NK500 X30CA;167.16;248;741754452003;2026-06
19735;CITRATO MAGN. NS500 120CA;812.92;210;646824259127;2027-03
18008;CITRATO MAGN. NS500 X60CA;413.79;197;646824258069;2027-03
19281;CITRATO MAGN. NW200 100TA;799.5;48;733739012906;2029-02
19430;CITRATO MAGN. PV500 X60CA;420.54;72;7598953000091;2026-08
18134;CITRATO MAGN.ABE350 X70CA;243.61;204;7597134000981;2026-04
16115;CITRATO P. FSI10,8% 950;265.53;226;7592368003272;2025-07
11042;CITRATO POT. FG10,8% 1LT.;248.42;576;25526479;2027-07
16145;CITRATO POT. FG10,8% 500;157.52;466;112345202237;2027-06
XS030;CITRATO POT. RECE10% 120;120.12;75;7594001450894;2026-04
18617;CITRATO POT. RECE10% 500;187.2;47;7594001455820;2026-06
16295;CITRATO POTASI BF10%500ML;212.4;198;7591616002937;2027-06
16496;CITRATO POTASIO ABE500ML.;201.73;79;7597134000868;2026-06
11743;CITRATO POTASIO BF10%1LT.;293.9;405;7591616000704;2027-06
FS017;CITRATO POTASIO FS 10X950;259.94;251;7592368003128;2025-07
10614;CITRATO POTASIO10%FSI240;156.52;12;7592368003456;2025-06
10615;CITRATO POTASIO10,8%FS240;158.76;80;7592368003449;2025-06
17943;CLA+ AI X60CA;313.68;63;7592946001171;2026-12
16913;CLADINE 0,12MG.SOL.OF15ML;60.32;3274;7591821210646;2026-04
MK219;CLARITROMICINA +MK500 X10;274.85;457;7591519003048;2027-05
12375;CLARITROMICINA ANG500 X10;245.97;95;7598176000045;2025-07
16096;CLARITROMICINA PORT250 50;523.87;197;7750215007167;2026-09
EH140;CLARITROMICINA VP500X10TA;279.56;28;7703153019976;2026-10
LO300;CLARIX 0,05% SO.NASAL15ML;169.88;415;7591196000095;2029-05
LO185;CLARIX 0,255 SOL.OFT.15ML;71.45;708;7591196000088;2027-04
LO484;CLARIX SOL.NASAL AD.15ML.;164.16;881;7591196003171;2027-04
LO001;CLARIX SOL.NASAL PED.15ML;164.16;515;7591196000101;2027-05
12078;CLAUSY SUSP.ORAL X10 5ML.;302.25;391;8938540717015;2025-07
10298;CLAVOXILIN 250-62,5PPS120;325.29;75;5600360011637;2026-05
16026;CLAVUMEDC 500/125MG X10TA;154.38;274;7597285000397;2026-07
16027;CLAVUMEDC 875/125MG X10TA;191.8;396;7597285000403;2026-07
17666;CLAVUTAN 600-42,5 PPSO60;299.0;164;7599112000198;2025-12
13989;CLAVUTAN 875/125MGX10 TAB;286.0;177;8903489001747;2025-11
17349;CLAVUTRIM 12H 875-125 X14;472.81;191;7750215020647;2025-12
13896;CLAVUTRIM 500/125MG X10TA;311.1;389;7750215026632;2026-04
18938;CLEAR EY RED.REL.GOT 15ML;136.5;20;678112254156;2025-12
18939;CLEAR EY TRIP.RE.GOT 15ML;136.5;2;678112254330;2026-05
PD440;CLENBUNAL 0,020MG. X10CO;123.5;19;7591955000090;2028-05
PD275;CLENBUNAL 0,020MG. X20CO;162.5;52;7591955000106;2028-05
PD680;CLENBUNAL GOTAS 15 CC.;169.0;11;7591955000144;2026-05
PD370;CLENBUNAL JBE. AD. 120 CC;201.5;135;7591955000120;2026-01
PD280;CLENBUNAL JBE.PED. 120ML.;175.5;117;7591955000113;2026-02
13610;CLENBUTEROL AD. X120ML;114.57;41;7594000851371;2025-12
13611;CLENBUTEROL PED. X120ML;91.0;70;7594000851357;2026-01
PD760;CLENBUXOL GOTAS 20 CC.;156.0;29;7591955000175;2026-06
PD710;CLENBUXOL JBE. AD. 120CC.;221.0;122;7591955000151;2026-01
PD720;CLENBUXOL JBE.PED. 120CC.;221.0;114;7591955000168;2026-01
17206;CLENOSAN 90MG. X20CO;694.63;147;7591585112569;2026-03
12625;CLIMABEL 2,5MG X30CO;746.34;168;7401078900019;2025-11
19046;CLIMAFEM 400MG X60CA.;189.85;11;7598212000107;2025-03
KV009;CLIMASOY 100MG. X30CA;420.37;783;7591821802735;2028-05
KW003;CLIMAX CHOCO PRESERV. X3;47.74;464;8852961006124;2028-08
LA103;CLIMAX EXPLO PRESERV.X3;47.74;1087;8852961009392;2028-08
14380;CLINDA KETO TI100-400 5OV;217.31;311;8904187881303;2026-06
15832;CLINDAMICINA AL150 4ML.5A;445.9;3;7597758000718;2025-08
18380;CLINDAMICINA ALFA600 X2A;92.5;200;7468999187226;2027-11
12125;CLINDAMICINA BES600 X10A;510.3;18;17709315171534;2025-08
19079;CLINDAMICINA GME600 1VIAL;61.43;157;736372230096;2025-07
18264;CLINDAMICINA GN300 X16CA;344.66;150;7591585273017;2026-05
GN589;CLINDAMICINA GN600MG. X1A;236.78;113;7591585171030;2026-03
14701;CLINDAMICINA KMP600 X5A;354.97;38;6937861391395;2026-08
GQ189;CLINDAMICINA LS300 X16CA;337.57;1439;7703763629251;2027-03
16248;CLINDAMICINA NIO300 X10CA;147.21;115;7598869000307;2025-08
18788;CLINDAMICINA SP300 X16CA;239.13;600;7590027002734;2026-04
18692;CLINDAMICINA ULT300 X16CA;384.28;2;7502216793132;2025-01
17782;CLINDAMICINA VC100 X3O.VA;79.3;26;8904187887794;2027-01
15009;CLINDAMICINA ZU1% GEL15GR;438.11;103;7598582000011;2026-03
19426;CLINDASKIN 1% GEL 25GR.;246.25;121;8906081308894;2026-11
HI006;CLINDOX-D INF.600MG.50ML.;196.35;101;7592637006706;2026-03
16567;CLINFAST 100-200 X3OV.VAG;217.85;356;8906081306876;2026-09
NR810;CLINFOL DUO 100/400 X7CBV;384.93;354;7401069004351;2025-12
14288;CLINUS 100/400MG X7O.VAG.;562.74;89;7460840417391;2027-04
MK969;CLOBETASOL +MKCR.0,05 20G;261.04;216;7591519007220;2026-02
19477;CLOBETASOL GF0,05% CR.30G;276.73;152;7702605108367;2025-07
18612;CLODOXIN 10MG. X10CO;52.65;510;7594001101970;2026-06
PM115;CLODOXIN 10MG. X20CO;89.7;279;7594001100584;2026-06
PM190;CLODOXIN JBE. 120ML.;113.1;308;7594001100577;2027-06
17993;CLOE 2-0,03MG. X21CO;210.44;6;7598431000070;2025-09
15011;CLOFEN 1,8MG. SUSP.120ML.;219.7;500;7592803003997;2026-05
ED004;CLOFEN 1,8MG. SUSP.60ML.;150.8;418;7592803001801;2026-04
ED540;CLOFEN 15MG. GOTAS 15ML.;77.22;574;7592803000200;2027-05
15012;CLOFEN 50MG. X30CO;115.7;188;7592803004055;2026-12
19133;CLOMIFEM 50MG. X30TA;176.36;139;18904187829326;2026-06
GP820;CLONATRIL 0,5MG. X30CO;188.5;130;7594000491102;2027-02
12343;CLONATRIL 1MG. X30CO;221.0;140;7591619520599;2026-02
GP810;CLONATRIL 2MG. X30CO;292.5;199;7594000491621;2027-02
18344;CLONEDAC BABY CR. 90GR.;122.98;105;7598578000612;2026-08
17548;CLONEDAC FEET CR.20GR.;92.24;78;7598578000506;2025-09
VM054;CLONIDINA GNCR0,150 X2A;136.63;187;7591020003148;2026-04
PD475;CLONIPRES 0,150MG. X20CO;247.0;352;7591955000182;2026-05
HU130;CLONIPRES 0,150MG.1ML.X3A;201.5;133;7591619000299;2028-06
VM028;CLONZEP 0,5MG. X30TA;168.3;530;7591020080750;2029-05
VM035;CLONZEP 2MG. X30TA;275.74;572;7591020080767;2029-05
QF200;CLOP 5MG. JARABE 120ML.;70.72;36;7598484000829;2027-05
CY490;CLOPID 75MG. X30TA;186.78;910;7592637006287;2025-12
17257;CLOPIDEX 75MG. X30TA;143.0;990;7594001101543;2026-03
12373;CLOPIDOGREL 75MG X30TA;136.01;244;7598176000014;2026-09
13119;CLOPIDOGREL BM75MG.X30TA;154.13;760;6972718560074;2026-12
13654;CLOPIDOGREL BUKA75 X30TA;90.09;238;675696260023;2026-10
DP389;CLOPIDOGREL DP 75MG.X10TA;89.47;447;7592616576886;2026-03
15720;CLOPIDOGREL FM75MG.X20TA;63.18;1401;8906005117670;2025-12
GQ899;CLOPIDOGREL LS75 X14TA;110.92;1081;7703763324019;2026-04
10704;CLOPIDOGREL SP 75MG. X14;102.08;428;7590027002024;2026-04
13923;CLOPTAN 75MG. X30TA;114.4;67;7599112000013;2027-03
CO580;CLORACE 500-4 25B. X4TA;652.3;128;7591818215234;2027-03
CO265;CLORACE 500MG/4MG X10TA;59.8;3940;7591818116043;2027-05
CO770;CLORACE 500MG/4MG X20TA;99.69;1342;7591818215265;2027-05
11940;CLORACE 80-0,5 GOTAS 30ML;105.44;269;7591818716724;2027-06
13423;CLORACE JBE PED S/A 120M;128.82;794;7591818716700;2028-05
11916;CLORFENIRAMINA BIO10 100A;1098.05;5;7800061105101;2026-08
19066;CLORFENIRAMINA BM10MG.10A;70.72;109;7598127001992;2026-09
18865;CLORFERAMINA DIS10MG.X3A;42.64;83;7598252000785;2025-12
19427;CLORPROMAZINA ZZ25 X30TA;137.58;64;8906159251879;2026-04
19468;CLORTIDEN 12,5MG. X30TA;119.6;448;7599112000235;2027-01
18025;CLORURO MAG. ABE30GR.X12S;1119.08;27;7597134001001;2026-04
FS006;CLORURO MAG. FSI33,3G X12;939.12;58;7592368003432;2027-01
16294;CLORURO MAGN. BF 500ML;167.95;106;7591616002951;2026-10
15936;CLORURO MAGN. BF3.33% 1L;224.76;122;7591616002944;2027-02
12775;CLORURO MAGN. BMT25G. X6;442.26;66;01375977730000;2026-06
17452;CLORURO MAGN.REC33GR.X12S;1173.12;3;17594001455766;2027-01
AQ250;CLORURO MAGNESIO AI 240ML;262.17;107;7592946168553;2026-05
12675;CLORURO S. IPS0,9% 500ML.;48.91;29;7597285000052;2026-11
HI670;CLORURO SOD.20% SO.INY100;173.22;179;7592637000308;2026-05
15994;CLOTRI-GENT-BECLO FAHD30G;79.92;324;8904278590688;2025-04
19131;CLOTRI-NEO-DEXA DP CR20G;121.94;120;7592616584140;2026-08
GQ719;CLOTRI-NEO-DEXA LS CR20GR;181.14;1828;7592454003704;2026-04
16568;CLOTRIMAZ TIA1% CR.VA 50G;130.49;65;8904250520757;2026-08
14381;CLOTRIMAZ TIA100 X6TA.VAG;73.71;622;8904187829503;2025-09
16569;CLOTRIMAZ TIA2% CR. 30GR.;107.56;159;8904250520764;2026-08
14382;CLOTRIMAZ TIA500 X1TA.VAG;63.88;84;8904187830677;2027-04
18126;CLOTRIMAZOL +MK1% CR.20G.;138.83;706;7591519000887;2026-04
19307;CLOTRIMAZOL +MK1%CR.VAG40;207.19;226;7591519000702;2027-05
12928;CLOTRIMAZOL AL500MG X1OVU;79.46;13;7597758000664;2026-09
19378;CLOTRIMAZOL AM100 5OV.VAG;102.96;52;7770108671046;2028-04
DP380;CLOTRIMAZOL DP1% CR.20GR.;83.68;547;7592616110011;2026-05
DP325;CLOTRIMAZOL DP1% CR.50GR.;131.55;144;7592616110028;2026-04
DP026;CLOTRIMAZOL DP10%CR.V.7GR;150.13;327;7592616584157;2027-03
14370;CLOTRIMAZOL PORTU1% CR.20;95.98;200;7750215136249;2028-01
18258;CLOTRIMAZOL VP200MG.X3CBV;91.18;6;7592432000459;2026-09
16843;CLOZAPINA CLEO100MG.X30TA;333.94;47;7598677000384;2026-11
19269;CO AMOCICLAV 1000MG.14TA;275.61;158;8904097387148;2025-04
VM125;CO-SULTRIN 80/400 X20TA;147.13;137;7591020001076;2029-06
VM470;CO-SULTRIN SUSP. 100ML.;158.09;49;7591020001069;2027-03
18577;COBALEX 1000MCG/ML. X1A;102.99;46;7592637000513;2025-07
18578;COBALEX 1000MCG/ML. X3A;258.06;50;7592637000520;2025-07
19567;COCOSETTE 50GR. X18;529.98;125;7591016171080;2025-01
11885;CODEBROMIL PLUS JBE.90ML;201.97;832;7592782001755;2026-05
KX105;CODERA ELAST. L KX;135.85;78;7592194002258;2034-01
KX106;CODERA ELAST. M KX;135.85;81;7592194002265;2033-01
KX107;CODERA ELAST. S KX;135.85;32;7592194002272;2034-01
19428;COENZIMA Q10 PV150 X60CA;919.43;60;7598953000176;2025-02
12719;COFADOR 2% SOL.OFT. 5ML.;300.42;30;7591818716779;2026-06
12720;COFADOR-T SOL. OF X5ML;325.43;52;7591818716786;2026-03
17540;COFASURE 80MG. X30TA;221.75;629;7591818000090;2027-05
12727;COFATODEX 0,3-0,1 OFT.5ML;127.32;145;7591818716885;2025-08
KX970;COJIN P.HEMORRO 45CM KX;568.1;63;813333013544;2034-01
OJ014;COLA CABALLO HP CAPS.X60;188.58;23;7592710000492;2027-03
AQ110;COLA DE CABALLO AI X90CA;213.55;57;7592946005889;2026-04
ZW012;COLA DE CABALLO NP X60CA;181.14;4;7592430000215;2026-03
17903;COLAD FRUT.BOSQ MAH 90GR;36.36;36;854688003668;2025-01
16595;COLAD FRUT.TROP MAH 90GR;36.36;62;854688003651;2025-01
16597;COLAD MANZ.MEL.FRE MAH 90;36.36;38;854688003644;2025-06
16598;COLAD VERDU.FRUT MAH 90GR;36.36;36;854688003682;2025-06
15203;COLAGENO ABE450MG. X70CA;285.0;30;7597134000264;2026-04
13536;COLAGENO HID.VIT E&C 30TA;282.32;96;7597189000042;2027-02
19400;COLAGENO PLUS NL650 X50CA;178.56;172;7596526000028;2026-06
10868;COLAGENO VERA 500MG.X60CA;273.0;7;7593089000052;2026-04
19738;COLAGENO+C NS450/10 120CA;812.92;419;646824206121;2027-02
19737;COLAGENO+C NS450/10 X30;203.23;1280;646824206046;2027-02
17357;COLAGENO+C NS450/10 X30CA;207.67;118;646824206039;2025-12
EM390;COLAGENO+C NS450/10 X60CA;415.92;105;646824206060;2027-03
19552;COLAGENO+MAGN. NK X30CA;167.16;33;685239846829;2026-04
16191;COLAGENO+VIT C ET X60CA;312.67;116;787790468554;2026-04
17919;COLAGENO+VIT C NP500.60CA;330.14;32;7592430000772;2026-04
11560;COLAGENO+VIT.C AI400.60CA;368.8;119;7592946169697;2026-06
11455;COLAGENO+VITC VAL X30CA;283.73;94;714439705541;2028-03
16434;COLAGENOL LIFE400MG.X60CA;242.87;71;7592710005299;2026-08
17718;COLCHICINA CHE0,5MG.X30TA;308.2;33;7441114201922;2026-04
EL244;COLFENE 400MG/4MG. X10CO;151.33;1338;7591062010753;2026-05
EL008;COLFENE 600/4 X15CO;223.71;321;7591062900900;2026-03
MN412;COLGATE  C.MINT T12 150ML;176.66;71;7501035911376;2026-03
17531;COLGATE  C.MINT T12 75ML;88.33;41;099176480310;2026-04
18101;COLGATE CARBON MTA.140GR.;182.83;10;7509546660073;2025-12
MN166;COLGATE CD 360 MEDIO;117.77;70;7891024316160;2034-01
17714;COLGATE CD ENC.THER X2;264.51;5;7509546667744;2034-01
17298;COLGATE CD KIDS E.SVE.5A+;31.82;9;7509546074122;2034-01
MN684;COLGATE CD MINIONS E.SVE.;99.73;9;7591083011098;2034-01
17295;COLGATE CD PRO.CUI.SVE.X4;139.62;7;7509546074313;2034-01
17700;COLGATE CD SLIM SUAVE X2;263.09;19;7891024064313;2034-01
18097;COLGATE CD360 A.BACT. X2;183.78;11;7509546664781;2034-01
18098;COLGATE CD360 SEN.PRO X2;223.67;1;7509546074405;2034-01
17296;COLGATE CD360ADV.T12 S.X2;223.67;21;7509546072531;2034-01
17329;COLGATE EB LUMIN WHI250;115.87;20;7891024179420;2026-04
MN616;COLGATE EB PERIOGARD250;151.02;36;7891024179925;2026-02
MN093;COLGATE EB PLAX ICE 250;96.88;60;7891024136096;2027-03
17328;COLGATE EB PLAX ICE GL250;96.88;52;7891024033050;2026-03
MN268;COLGATE EB PLAX ICE IN500;165.26;14;7891024025406;2027-03
17327;COLGATE EB T12 A.SARRO250;115.87;61;7891024028704;2027-04
18104;COLGATE EB T12 C.MINT250;115.87;19;7891024028834;2027-04
17323;COLGATE EB T12 C.MINT500;189.48;37;7891024028018;2027-03
17284;COLGATE KIDS GEL FRESAN50;34.67;57;7891024034095;2027-04
17283;COLGATE KIDS MINIONS 75ML;141.04;38;7509546066776;2027-04
MN380;COLGATE LUMIN WHITE 75ML;134.39;117;7509546054650;2026-02
MN910;COLGATE MAX.PROT AC 100ML;64.59;393;7501035911031;2026-06
17280;COLGATE MAX.PROT AC 90GR;29.44;1088;7891024134702;2027-03
17321;COLGATE PLAX GEL BUCAL100;78.83;54;7591083018547;2026-03
18988;COLGATE SE.PR.AL.INM 140G;180.46;48;7509546653402;2025-09
MN760;COLGATE T12 C.MINT 100ML.;117.77;214;7501035911369;2026-02
19415;COLGATE T12 EB ENC.REF250;115.87;138;7509546666969;2026-05
19414;COLGATE T12 ENC.REF.75ML.;105.9;173;7509546052861;2026-05
17289;COLGATE TRI.ACC. MTA 60ML;32.29;811;7702010111501;2026-05
MN239;COLGATE TRI.ACC. MTA100ML;70.76;345;7509546000343;2026-06
MN146;COLGATE TRI.ACC. MTA150ML;105.43;120;7509546000350;2026-02
MN076;COLGATE TRI.ACC. MTA75ML;53.66;320;7509546000985;2026-10
17287;COLGATE TRI.ACC. XB 75ML;57.46;137;7509546056098;2026-01
PA024;COLGESIC 400MG/4MG. X15CO;243.1;191;7591243810028;2025-10
16970;COLIK FORTE X5TA;152.1;21;7702870070598;2025-08
19183;COLLAGEN C ALFA X60CA;411.26;29;676194961405;2026-12
OJ041;COLONPLANT HP X60CA;293.33;8;7592710000508;2027-03
15643;COLONPLANT HP400MG. X30CA;201.14;11;7592710003851;2026-05
17204;COLPRIN FORTE 650MG.X10CO;41.6;87;7592806137057;2025-08
VM490;COLVAL 4MG. X12CO;144.56;87;7591020001052;2026-04
VM364;COLVAL AMP. 2 CC. X 2;152.33;42;7591020007818;2027-12
11288;COLYPAN 200MG. X10TA;185.9;3790;7591821210264;2027-05
FA334;COLYPAN 300MG. LP X20TA;443.94;2663;7591821902534;2027-05
17891;COLZAM 2MG. X30CO;116.84;6;781100195727;2025-01
NR320;COMENTER 30MG. X30CO;342.89;133;7401069003590;2027-03
ML180;COMFORT C SOL. 15CC.;132.13;63;7591929323019;2027-02
17559;COMPLEGEL 500MG. X30TA;1791.3;66;7707355056784;2025-02
VP324;COMPLEJO B VP 2ML. X3A;75.5;41;7703153013059;2027-03
18224;COMPLEJO B+LIDO CO3ML.X1A;33.77;1470;7591818000335;2025-02
KH030;COMPRESA FRIO/CALOR X2 KX;333.45;25;813333014695;2034-01
KM350;COMPRESA G.CALIENTE KERF;354.26;21;7592827001962;2027-06
KM340;COMPRESA G.FRIO KERFUL;354.26;16;7592827001955;2027-05
19590;COMPRESA LAPARA SM X5;176.62;160;7598157000019;2029-02
17868;COMPRESAS LAPARAT CM X5;97.35;574;606110873017;2029-01
18495;COMTREX 325/2/5 X10TA;104.49;519;7750215029398;2025-06
18874;CONEXINE 50MG. X30CO;300.3;208;7861152102607;2025-06
19278;COQ10 60MG. X60CA;863.46;28;733739031532;2028-12
FA210;CORAZEN 60MG. X20TA;360.15;267;7591821900257;2027-05
14346;CORBIS 2.5MG. X30CO;169.95;211;7592601301707;2026-04
14347;CORBIS 5MG. X30CO;185.21;204;7592601301714;2026-11
18562;COREFLUX 600ULS/2ML. X10A;2305.88;196;5949056500100;2025-09
18203;CORENTEL 1,25MG. X10CO;78.0;109;7591619000923;2026-07
KL053;CORENTEL 1,25MG. X30CO;201.5;411;7591619520261;2027-01
KL694;CORENTEL 10MG. X30CO;348.4;58;7591619520308;2027-01
KL043;CORENTEL 2,5MG. X30CO;208.0;278;7591619520278;2027-01
KL684;CORENTEL 5MG. X10CO;130.0;73;7591619520285;2026-09
KL689;CORENTEL 5MG. X30CO;286.0;85;7591619520292;2027-04
18096;CORENTEL H 10/6,25 X10CO;195.0;47;7591619000954;2026-03
KL674;CORENTEL H 10/6,25 X30CO;351.0;23;7591619520322;2027-05
18312;CORENTEL H 5/6,25 X10CO;169.0;16;7591619000947;2026-03
KL669;CORENTEL H 5/6,25 X30CO;364.0;105;7591619520315;2027-02
KL991;COROPRES 16MG. X30CO;377.0;598;7591619520346;2027-06
17503;COROPRES 32MG. X10CO;221.0;324;7591619000657;2027-05
15522;COROPRES 32MG. X30CO;611.0;325;7591619002774;2027-03
KL654;COROPRES 8MG. X10CO;104.0;74;7591619517896;2027-03
KL992;COROPRES 8MG. X30CO;286.0;237;7591619520339;2027-05
KL047;COROPRES H 16/12,5 X30CO;468.0;78;7591619520360;2027-03
18201;COROPRES H 8/12,5 X10CO;143.0;59;7591619000879;2026-03
KL033;COROPRES H 8/12,5 X30CO;335.4;239;7591619520353;2027-01
18307;COROPRES H.32/12,5MG.10CO;325.0;50;7591619000909;2026-05
16138;COROPRES H.32/12,5MG.30CO;682.5;93;7591619000534;2026-05
KH025;CORREA AJUS.P/ROTULA KX;209.95;120;813333014558;2034-01
18263;CORTIX 200MG. X3CABLVA;94.92;64;7592432000442;2026-04
18452;CORTYNASE SUSP.NAS.80D;186.43;1825;7591196006356;2026-06
LO149;CORTYNASE SUSP.NASAL 140D.;396.11;1962;7591196004604;2026-05
11699;COSOMIDOL 2-0,5%SO.OF.5ML;312.0;89;7750778000360;2026-08
19147;COVENTROL 12,5MG. X10CO;115.19;34;7591585265647;2026-01
GT004;COVENTROL 12,5MG. X30CO;335.11;172;7591585365644;2026-05
19229;COVENTROL 6,25MG. X10CO;105.95;259;7591585365637;2025-11
LT038;COVENTROL 6,25MG. X30CO;255.36;233;7591585265630;2026-05
18571;CQ10 ET400MG. X60CA;415.71;1;787790457855;2025-07
16544;CR.TRANSD CLOR.MAGN 118ML;351.0;15;617748376252;2026-09
18605;CRANBERRY HP500MG. X60CA;251.42;105;7592710000072;2027-05
13945;CRANBERRY+VIT C X30CA VAL;239.56;144;617748376283;2028-03
13841;CRE PAÑALITIS DERNI 50ML,;100.96;10; 7596548000624; 2026-0
19402;CREATINA ATP NL500 X50CA;178.56;229;7596526000127;2026-06
NW630;CREATINA NW 750MG. X120CA;906.1;40;733739108067;2026-12
11114;CREM ENCIA NIÑA 100GR.;26.59;132; 7595751001381; 2030-1
11113;CREM ENCIA NIÑO 100GR.;26.59;200; 7595751001374; 2026-0
10003;CREM PEIN HD SABILA 240CC;63.95;19;7593723001025;2027-06
