barcode;name;laboratory
7598484000515;PIPERZAN JBE 120ML QUIM-FAR;LABORATORIO QUIM-FAR
8904091148110;GLETFOR 500MG X 30TAB;
8904091148202;GLETFOR 850MG X 30TAB;
8904091147649;GLETOP 20MG X 30 COMP;
8904091147632;GLETOP 20MG X 10 COMP;
8904091147625;GLETOP 40MG X 30 COMP;
8904091147601;GLETOP 40MG X 10 COMP;
8904091140466;FABIFLU 400MG X 17 TAB;
89042555001368;EVOLUKAST KIDS 2,5/5MG  10TAB;
89042555001436;EVOLUKAST KIDS 2,5/5MG 30TAB;
89042555001122;EVOLUKAST  5/10MG  10TAB;
89042555001054;EVOLUKAST  5/10MG  30TAB;
8904091150571;PERIGARD PLUS 2/0,625MG  30 TAB RECU;
8904091127337;TELMA 40MG X 30 TABS;
8904091102341;TELMA 80MG X 30 TABS;
8904091127993;SALBUBECLO 100MC/50MCG INH X 200 DOSIS;
8904091127986;NASALSONA PLUS 50MCG/140MC INH X 150 DOS;
8904091110162;COMPLEBREZ 100MCG/6MCG INH X 150 DOSIS;
8904091122295;COMPLEBREZ 200MCG/6MCG INH X 150 DOSIS;
8904091123346;FLUTIBLOCK 50MCG INH NASAL 120 DOSIS;
8904091101276;ASCOVENT 50MG/5ML JBE X 120ML;
6924565915750;MAQUINA DE AFEITAR BLADE 2 ULTRA.CABX24;
6924565915774;MAQUINA DE AFEITAR BLADE 2 ULTRA  ROSAX;
6924565915736;MAQUINA DE AFEITAR PRECISION 3 HOJAS X12;
6924565915712;MAQUINA DE AFEITAR PRECISION 3 HOJAS  RO;
6927799689220;PILAS AA R6P X 2 TIANQIU SUPER;
6927799691360;PILAS AAA ALCALINA X 2 LR03 TIANQIU;
6927799684553;PILAS AAA ALCALINA X 4 LR03/4BP MITSUBIS;
6927799689206;PILAS 12V  X 5 UND 27A/5BP TIANQIU;
6927799691285;PILAS D X 2 R20 HEAVY DUTY TIANQIU;
4904530591655;PILAS 12V X1 23A TOSHIBA;
4904530593406;PILAS AA R6/1.5V X10 HEAVY DUTY TOSHIBA;
4904530593413;PILAS AAA R03/1.5V X10 HEAVY DUTY TOSHIB;
4904530592720;PILAS AA LR6/1.5V X2 HIGH POWER TOSHIBA;
6927799684645;PILAS 9V CUADRADA 6F22/1BP MITSUBISHI;
6927799689251;PILAS 9V 6F22/1BP TIANIU;
4904530592751;PILAS AAA LRO6/1.5V X 2 HIGH POWER  TOSH;
4904530593864;PILAS AAA LR03/1.5V X 10 HIGH POWER  TOS;
4904530593857;PILAS AAA LR03/1.5V X 10 HIGH POWER  TOS;
6927799691353;PILAS AA ALCALINA LR6/2BP TIANQIU;
6927799689213;PILAS AAA R03P/2BP SUPER HEAVY TIANQIU;
6927799689190;PILAS 12 V 23A/5BP X 5 TIANQIU CONTROL;
6927799694552;PILAS AA R6PU/2BP MITSUBISHI;
6927799694071;PILAS AAA R03/2BP SUPER H MITSUBISHI;
6927799684560;PILAS AA LR6/2BP ALKALINE MITSUBISHI;
6927799684577;PILAS AAA LR03/2BP ALKALINE MITSUBISHI;
7591487000056;ALCOHOL ISOPROPILICO 70% 3785ML ALVA;
7591487000155;ALCOHOL ANTISEPTICO ETILICO 70% 120ML AL;Interamerica Dist.
7591487000162;ALCOHOL ANTISEPTICO ETILICO 70% 240ML AL;Interamerica Dist.
7591487000179;ALCOHOL ETILICO 70% 500ML ALVA;Interamerica Dist.
7591487000186;ALCOHOL ANTISEPTICO ETILICO 70% 1000ML A;Interamerica Dist.
7591487000018;ALCOHOL ISOPROPILICO  70% 120ML ALVA;
7591487000025;ALCOHOL ISOPROPILICO 70% 240ML ALVA;
7591487000032;ALCOHOL ISOPROPILICO 70% 500ML ALVA;
7591487000049;ALCOHOL ISOPROPILICO 70% 1000ML ALVA;
7591442000046;ALGODON 10G ALVE;Interamerica Dist.
7591442000060;ALGODON 50G ALVE;Interamerica Dist.
7591442000077;ALGODON 100G ALVE;Interamerica Dist.
7591442000053;ALGODON 25G ALVE;Interamerica Dist.
7591442000107;ALGODON 50 MOTAS ALVE;Interamerica Dist.
7591442000114;ALGODON 100 MOTAS ALVE;Interamerica Dist.
7591442000121;ALGODON 150 MOTAS ALVE;Interamerica Dist.
7591487000063;AGUA OXIGENADA 3%-10VOL 120ML ALVA;
7591487000070;AGUA OXIGENADA 3%-10VOL 240ML ALVA;
7591487000087;AGUA OXIGENADA 3%-10VOL 500ML ALVA;
7591487000094;AGUA OXIGENADA 3%-10VOL 1000 ML ALVA;
6973205090036;MASCARILLAS KN95 10 UND.BIOMEDIC LC.;
880854440029;MASCARILLA QUIRURGICA NEGRA.BIOMEDIC LC;
6921875004426;AMOXICILINA ACIDO CLAVULANICO 875MG+125M;DROVENPLUS
17592253001724;ACETAMINOFEN 500MG  10 BLIST 10TAB DROVE;DROVENPLUS
17592253002721;AZITROMICINA EZIL-500MG 1 BLISTER X 3 TA;DROVENPLUS
7592253000980;PICOLINATO DE CROMO 200MCG.60TAB LONGEVI;DROVENPLUS
7599043000373;ZINC 50MG 60TAB DROVENPLUS.;
7592253000966;CALCIO 600MG 60TAB LONGEVITY HEALTH DROV;DROVENPLUS
7592253000959;CALCIO,MAGNESIO,ZINC MAS VITAMINA D X60T;DROVENPLUS
7592253002700;CIPROFLOXACINA 500MG 100TAB DROVENPLUS;DROVENPLUS
27592253002858;IBUPROFENO 400MG X 20 DROVENPLUS;DROVENPLUS
17592253002745;LOSARTAN POTASICO 50MG 100TAB  DROVENPLU;DROVENPLUS
17592253002882;DICLOFENAC POTASICO 50MG 100TAB DROVENPL;DROVENPLUS
7592253000973;MAGNESIO 500MG 60TAB LONGEVITY HEALTH DR;DROVENPLUS
7592253000935;MULTIVITAMINICO LONGEVITY X 60TAB DROVEN;DROVENPLUS
7592253000942;GLUCOSAMINA & CONDROITINA 550MG 60TAB LO;DROVENPLUS
7592253000997;VITAMINA C 500MG 60TAB MAST LONGEVITY;DROVENPLUS
7592253001000;VITAMINA C 1000MG 60TAB LONGEVITY DROVEN;DROVENPLUS
7592253001628;OMEGA 3 1000MG 60CAPS LONGEVITY HEALTH;DROVENPLUS
7592253001635;OMEGA 3-6-9 1000MG 60CAPS LONGEVITY HEAL;DROVENPLUS
17592253001755;OMEPRAZOL OMROZ- 20MG  BLISTER X 15 CAPS;DROVENPLUS
7592253001765;OMEPRAZOL 40MG 10AMP IV DROVENPLUS;DROVENPLUS
7599043000236;COLLAGENED PLUS 60CAP DROVENPLUS COLAGEN;BIOFAR, C.A
7592253001642;CREATINA 60TAB LONGEVITY DROVENPLUS;DROVENPLUS
7592253000928;COENZYMA Q-10 X60TAB LONGEVITY DROVENPLU;DROVENPLUS
7592253001772;MEROPENEM 1G I.V DROVENPLUS;
7592253003066;SOLUCION CLORURO DE SODIO 0.90% 500ML.DR;DROVENPLUS
7592253003954;SOLUCION GLUCOSADA 5% 500ML.DROVENPLUS.;
7599043000328;MAGNO SPEED GEL 500 MG 30 CAP BLAN CITRA;BIOFAR, C.A
7599043000335;MAGNO SPEED GEL 500 MG 60 CAP BLAN CITRA;BIOFAR, C.A
7592710001062;SABEMIEL PLUS  JARABE 180ML;BIOFAR, C.A
7592710001055;SABEMIEL BERRO SABILA Y JENGIBRE JARABE;BIOFAR, C.A
7592710001031;SABEMIEL BERRO C/EUCALIPTO JBE 180ML;BIOFAR, C.A
8906130230442;ALBENDAZOL 10 BLIS X 10 TAB 400 MG BRIXM;
8906130230060;AMIKACINA 500MG/2ML IM/IV BRIXMEDIC;
2300601;AMINOFILINA X 1 AMP 25MG/10ML I.V. BRIXM;
POR BLISTER;AMOXICILINA + AC CLAVULANICO 625MG X 10T;
8906130230053;AMOXICILINA+AC CLAVULANICO 10 BLISTER X;
8906130230138;BETAMETASONA X 10 AMP 4MG/1ML BRIXMEDIC;
8906130230039;CARVEDILOL 12.5MG 10 BLIST X 10 TAB BRIX;
89061302301451;CEFADROXILO 500MG X 10TAB BRIXMEDIC;
8906130230145;CEFADROXILO 500MG 10 BLIS X 10TAB BRIXME;
8906130230169;CLINDAMICINA X 10 AMP 600MG/4ML IM/IV BR;
8906130230527;CLOTRIMAZOL+GENTAM+BETAME 20GR CREMA BRI;
8906130230534;DICLOFENAC GEL 30GR BRIXMEDIC;
8906130230220;ENALAPRIL 20MG 10 BLIST X 10 TAB BRIXMED;
EN BLANCO;KETOCONAZOL CREMA 2% 15GR BRIXMEDIC;
8906130230428;LISINOPRIL 10MG TAB X 10BLISTER x 10 BRI;
8906130230435;LISINOPRIL 20MG 10 BLIS X 10  TAB BRIXME;
8906130230268;LOSARTAN POT 50MG 10 BLIS X 10 TAB BRIXM;
8906130230459;MELOXICAM 15MG 10 BLIS. X 10 TAB BRIXMED;
89061302304591;MELOXICAM 15MG X 10 TAB BRIXMEDIC;
89061302302751;METFORMINA 850MG X 10 TAB BRIXMEDIC;
8906130230275;METFORMINA 850MG 10 BLIST X 10 TAB BRIXM;
8906130230282;METOCLOPRAMIDA X 10 AMP. 10MG/2ML  BRIXM;
8906130230671;RANITIDINA X 10 AMP 25MG/2ML BRIXMEDIC;
8906130230336;TINIDAZOL 10 BLIS X 10 TAB 500MG BRIXMED;
8906130230558;VITAMINA B COMPLEJO JBE 100ML BRIXMEDIC;
8906130230466;VITAMINA B COMPLEJO 10 TAB X 10 BLISTER;
8904278577481;ACEITE RELAJANTE PARA BEBES  60ML FAHD;FAHD
8904278593153;ALOVEVIT-E LOCION HUMECTANTE 60ML FAHD;
6937874106122;CLARITROMICINA 500MG 1 BLISTER X 10 TAB;
8904278580993;AMLODIPINA 5MG 10BLIST  10TAB FAHD;
8904278577498;CLOPIDOGREL 75MG 10BLIST  10TAB FAHD;
8904151808800;LOSARTAN POTASICO 50MG 10BLIST  10TAB FA;
7791848253323;DIABUTIL 2MG X 30 COMP. ELEA PHOENIX;
7796285053352;DIABUTIL 4MG x 30 COMP. ELEA PHOENIX;
7791848250414;FLEVOMAX 500MG X 30 COMP. REC. ELEA PHOE;
7791848282026;NEFAZAN 75MG 3 BLISTER X 10 TAB ELEA PHO;
7796285283469;NEUMOTEROL 160MCG/4.5MCG INH 120DOSIS FA;
6921875010229;AMOXICILINA TAB 500MG 10 BLISt 10 CAP OK;
18906101701008;AZITROMICINA 500MG 10 BLIST X 3 TAB BALA;
18906101702050;AMOXICIILINA+ ACIDO CLAVULANICO 875MG /1;
1831784395872;ARBELLA 35 2MG/0,035MG 21TAB FAHD;
7468999191070;AMLODIPINA 5MG 10BLISTER 10TAB ALFA;
1831404321427;NEXT DAY 1,5MG 1TAB FAHD LEVONORGESTREL;
6937874106283;ACICLOVIR 400MG 10 BLISTER X 10 CAP BALA;
7468999185208;CARBAMAZEPINA 200MG 5 BLISTER X 10 CAP A;
07460260000449;ATENOLOL 100MG 10 BLISTER X 10 CAP BALAX;
8904278581549;DOMPERIDONA 10MG 10BLISTER 10TAB  FAHD;
8904151801016;GLIBENCLAMIDA 5MG 10 BLISTER X 10 TAB FA;
07460260001378;GLIBENCLAMIDA 5MG 10 BLISTER 10TAB BALAX;
7796285050863;MILEVA 35 2MG/0,035MG  21 TAB;
1831487213534;SILDENAFIL 100MG X 4 TAB FAHD;
1831784321352;SILDENAFIL 50MG X 4 TAB FAHD;
8904278581006;SULFATO FERROSO 200MG 10BLIST 10TAB;
6921875006772;METRONIDAZOL 500MG 10 BLISTER X 10 TAB F;
07460260000876;METRONIDAZOL 500MG 10 BLISTER X 10 TAB B;
07460260000791;NIFEDIPINA 20MG 10 BLISTER X 10 CAP BALA;
7468999181880;PREDNISONA 5MG 10 BLISTER  10 TAB  RAVEL;
7468999195955;ELEVEX 5MG  30COMP TADALAFIL RAVEL;
18906101701589;PARACETAMOL 500MG/30MG 10 BLISTER X 10 C;
8904278583857;VALSARTAN 80MG 10 BLISTER X 10 TAB WEST-;
1832884254274;CRIX 0,15MG/0,03MG 21TAB FAHD DESOGESTRE;
6937874106856;LEVOFLOXACINA 500MG 10 BLISTER X 10 TAB;
18906101702067;LEVOFLOXACINA 750MG 5 BLISTER X 10 TAB B;
1221510457;LOSARTAN POTASICO 50MG 10 BLIST  10 TAB;
8904278581556;ROSUVASTATINA 20MG 10 BLISTER X 10 TAB W;
8904278577733;TERBINAFINA 1% CREMA 15G FAHD;
07460260001859;TRIMETOPRIM + SULFAMETOXAZOL 160MG/800MG;
8904278581532;OMEPRAZOL 20MG 10 BLISTER X 10 CAP FAHD;
18906101701596;ESOMEPRAZOL 40MG 10BLISTER 10 TAB REC BA;C.R  JMW C.A
07469106377356;OMEPRAZOL 20MG 10 BLISTER X 10 CAP BALAX;
7468999182047;VITAMINA C 500MG 10 BLISTER X 10 TAB ALF;
8904278576835;VITAMINA C MASTICABLE  500MG 10 BLIST 10;
18906101701282;CEFADROXILO 500MG 1 BLISTER X 10 TAB BAL;
6937874106405;DICLOFENAC SODICO 50MG 10 BLISTER X 10 T;
18906101702692;PLUSONE-D 1.5MG 1 BLISTER X 1 TAB BALAXI;
074669106377394;ENALAPRIL 10MG 10 BLISTER X 10 CAP BALAX;
07460260000210;ENALAPRIL 20MG 10 BLISTER X 10 CAP BALAX;
6937874106016;LISINOPRIL 10MG 10 BLISTER X 10 CAP BALA;C.R  JMW C.A
07460260001569;LISINOPRIL 20MG 10 BLISTER X 10 CAP BALA;
07460260000012;LOSARTAN POTASICO 50MG 10 BLISTER X 10 T;
07460260000128;LOSARTAN POTASICO 100MG 10 BLISTER X 10;
8904091148608;MICOATIV 1% CREMA TOPICA 20G;
6937874104487;METOCLOPRAMIDA 10MG 10 BLISTER X 10 TAB;
7792690010522;ANUSOL-DUO CR 10GR FAHD;
8904278577535;MUPIROCIN UNG 2% 15GR FAHD;
8904278590688;BECLOMETASONA CLOTR GENTA CR 30GR FAHD;
6921875009346;CEFTRIAZONE 1G POLVO SOL I.M./I.V 50 AMP;
7796285255022;FOTEX FRASCO 5ML SOL.OFT FAHD;
6921875005546;IBUPROFENO 400MG 10 BLIST 10 TAB FAHD;
8904278577504;ITRACONAZOL 100MG 10 BLIST X 4 TAB FAHD;
08904171900461;HEMMOROID CREMA 30GR BALAXI;
6937847107082;NITROFURAZONA 2% W/W CREMA 20GR BALAXI;
6921875009940;KETOPROFENO 100MG POLVO SOL I.V. 1 AMP F;C.R FARM. HB HUMAN B
7796285051501;OVUMIX 300MG 40MG 1 BLIST 6 OVULOS  ELEA;
8904278577474;CITICOLINA 500MG 10TAB FAHD;
07460260000227;CIPROFLOXACINA 200MG/100 ML IV. BALAXI;
6937874107440;GENTAMICINA 80MG/2ML 10 AMP BALAXI;
6921875006048;OXACILINA 1G SOL IM/IV  x 1 AMP FAHD;C.R FARM. HB HUMAN B
6921875009889;PENICILINA BENZATINICA 1.200.000UI  X 1;C.R FARM. HB HUMAN B
6921875009896;PENICILINA BENZATINICA 2.400.000UI X 1 V;C.R FARM. HB HUMAN B
1832874254161;AIMYN 0,15MG/0,03MG/75MG 28 TAB FAHD;
8904278583840;NIFEDIPINA L.P. 20MG 10 BLIST 10 TAB FAH;
18906101701664;ALBENDAZOL 400MG 10 BLISTER X 10 CAP BAL;
6921875009179;VITAMINA B COMPLEX 3ML AMP IM 10 AMP FAH;
6921875006017;VITAMINA C 500MG/5ML AMP IM/IV 10 AMP FA;
8904151838470;AMOXICILINA 250MG/5ML SUSP 100ML FAHD;
7796285255169;ZOPIROL 0,50% SOL OFT 5ML  TIMOLOL FAHD;
6937874103657;AMOXICIILINA SUSP ORAL 250MG /5ML BALAXI;
18906101701602;MULTIVITAMINAS SUSP SYRUP 100ML BALAXI;
18906101702272;NISTATINA SUSP ORAL 100.000IU 30 MLBALAX;
7796285272784;GANTIMICIN 0,3% SOL OFT 5ML GATIFLOXACIN;
7791848245007;NEUMOTEX NEBU 20ML. SUSP PARA NEBULIZAR;
7791848257024;NEUMOTIDE 125/25MG INHALADOR 120 DOSIS;
7791848257031;NEUMOTIDE 250/25MG INHALADOR 120 DOSIS;
7796285283476;NEUMOTEROL 80/4,5 INH 6ML/7,26G 120 DOSI;
7796285275068;OLOPAT 0,2% SOL OFT 2,5ML OLOPATIDINA FA;
8904464200940;NEVIR 400MG 2 BLISTER  6 TAB FAHD;
8904151838494;IBUPROFENO 200MG/5ML SUSP 100ML FAHD;
8904151838500;METRONIDAZOL 250MG/5ML SUSP 100ML FHAD;
7468999188711;CLORURO DE SODIO 0.9%  500ML ALFA;
8904278594648;ENEMAX ADULTO FRASCO 133ML FAHD;
8904271594652;ENEMAX PEDIATRICO 66ML FAHD;
736372795670;CLOPIDOGREL 75 MG 30 TABL FAHD;
736372795618;DICLOFENAC POTASICO 50 MG 10 TABL FAHD;
736372795694;CIPROFLOXACINA 500 MG 10 TABL FAHD;
7468999185420;CEFADROXILO SUSP 250MG /5ML 60ML  ALFA;
0736372795601;DOMPERIDONA 10 MG 30 TABL FAHD;
8904151838487;CEFADROXILO 250MG/5ML SUSP 100ML FHAD;
0736372795717;IBUPROFENO 600 MG 10 TABL FAHD;
0736372795625;ROSUVASTATINA 20 MG 20 TABL FAHD;
07460260001262;DICLOFENAC SODICO 75MG /ML IM/IV 10AMP B;
7792690206406;AGAROL EMULSIN LAXANTE 180ML FHAD;
7796285049775;FEMEXIN 0,10MG/0,02MG  21 TAB;
0736372795687;NEMAX ADULTO FRASCO 133ML FAHD;
7598582000011;CLINDAMICINA 1% GEL TOPICO 15GR ZUKATI;
7420001113074;OXITETRACICLINA POLIMIXINA 0.5% UNG OFT;
7840282039298;RIFAMICINA 1% SOL ATOMIZADORA 25ML ZUKAT;
370302000092;NUTRADOSE 30 AMP 10ML SOL ORAL  ZUKATI;
7598780000011;CARBONATO DE CALCIO 750 MG 6 TAB MAST ZU;
7796285278663;CALADRYL LOCION 100 ML  DIFENHIDRAMINA C;
7791848270511;NETUNAL SUSP 200 ML SUCRALFATO  ZUKATI;
7796285275426;MYLANTA EXTRA 24 COMP  ZUKATI;
7796285293635;ULCRAF 1 GR 5ML SUSP 200 ML SABOR A NARA;
370302000146;NUTRADOSE RECOVERY 10ML 12AMP SOL ORAL;
87598680000067;ALCOHOL ANTISEPTICO 70% 500ML SATELITE;
87598680000142;ALCOHOL ANTISEPTICO 70% 1L SATELITE;
7598680000074;ALCOHOL ANTISEPTICO 70% GALON 3.8L SATEL;
7598680000050;ALCOHOL ANTISEPTICO 70% 250ML SATELITE;
7591309003692;ADEL UNGUENTO TUBOS X 50 GR.;Ponce
7591309002206;DENCORUB ICE ROLL ON 80GR;Ponce
7591309001049;DENCORUB *ICE* 40 GRS.;Ponce
7591309001056;DENCORUB ICE 80 GR.;Ponce
7591309002268;DENCORUB ICE SPRAY 120CM;Ponce
7591309900793;DIOXOGEN MED SOLUCION X 460 C;Ponce
7591309901318;DIOXOGEN GEL LIMPIADOR INTENS CARE 280C;Ponce
7591309902650;DIOXOGEN GEL ANTIBACTERIAL 120G.;Ponce
7591309002084;DIOXOGEN GEL ANTIBACTERIAL 950ML REFRESC;
7591309902667;DIOXOGEN ANTIBACTERIAL 50CC.;Ponce
7591309900977;CREMA HUMECTANTE STAR KIDS 250 ML.PONCE;
7591309002312;OVERSKIN CHAMPU GEL DE BAO P/BEBES 280M;Ponce
7591309002183;OVERSKIN 13%CREMA P/PAALITIS X 50G;Ponce
7591309900922;OVERSKIN CREMA HUMECTANTE 250ML.;
7591309000622;OVERSKIN 40%CREMA ANTI-PAALITIS X50G;Ponce
7591309000714;VITENOL CREMA 15GR.;Ponce
7591309003234;DIOXOGEN JABON LIQ 230 ML ALOE;Ponce
7591309900762;DIOXOGEN MED SOLUCION X 115C;Ponce
7591309900779;DIOXOGEN MED SOLUCION 230CM.;Ponce
7591309901042;DETERGENTE LIQUIIDO L-BAR 1 LT.;Ponce
7591309000615;WAMPOLE EMULSION NARANJA 360 ML;Ponce
7591309252007;WAMPOLE EMULSION NARANJA 200 ML F/PVC;Ponce
7591309000530;WAMPOLE EMULS. S/FRESA 240 ML.;Ponce
7591309262006;WAMPOLE EMULS. S/FRESA 200 ML F/PVC;Ponce
7591309000547;WAMPOLE EMULS. S/FRESA 360 ML.;Ponce
007591309000608;WAMPOLE EMULS. S/NARANJA 240 ML;
7591309000608;WAMPOLE EMULS. S/NARANJA 240 ML;Ponce
7591309000974;WAMPOLE EMULS TUT FRUTTI 360 ML;Ponce
7591309000967;WAMPOLE EMULS TUT FRUTI 240 ML;Ponce
7591309222000;WAMPOLE EMULS TUT FRUTI 200 ML F/PVC;Ponce
7591309902759;DIOXOGEN JABON LIQUIDO MED 240 ML;Ponce
7591309010409;DENCORUB CREMA 40 GRAMOS;Ponce
7591309010416;DENCORUB GEL 40 G;Ponce
7591309010812;DENCORUB GEL X 80 G.;Ponce
7591309010805;DENCORUB X 80 GRS.;Ponce
7591309002756;DENCOFEN 1,16% CREMA-GEL 40G;Ponce
7591309003296;DENCOFEN 1,16%CREMA-GEL 20G.;
7591309003302;DENCOFEN 1,16%CREMA-GEL 80G.;
7591309002381;DENCORUB  ICE ARNICA ROLL ON 80G;Ponce
7592512000959;BIOS CREMA LIMPIAD HIDRATANTE 60ML.;
7592512000966;BIOS CREMA CORPORAL HIDRATANTE 120ML.;
7595481000036;BIOS MAX P.SOLAR GEL 120 CC.BIOS PHARM;
7595481000043;BIOS SCRUB FACIAL 120 ML.BIOS PHARM;
7595481000098;BIOS CREMA ANTIPAALITIS 120ML;
7595481000364;BIOS BARRA DERMOLIMP BEBES NEUTRO 90GR;
7595481000463;BIOS BARRA DERMOLIMP BEBES MANZANILLA 90;
7595481000470;BIOS BARRA DERMOLIMP BEBES LAVANDA 90GR;
7595481000456;BIOS BARRA DERMOLIMP RENOVADORA 90G;
7595481000425;BIOS MAXPRO BARRA DERMOLIMPIADORA 80G;
7595481000432;BIOS BLU BARRA DERMOLIMPIADORA 80G;
7595481000319;BIOS MAXPRO GEL PROTEC SOLAR UVA/UVB TON;
7595481000296;BIOS MAXPRO GEL PROTEC SOLAR UVA/UVB TON;
7595481000074;BIOS BIPROX LOCION ESPUMOSA 400ML BIOS P;
7595481000050;BIOS TONICO ANTICAIDA CAPILAR 120ML BIOS;
7595481000029;BIOS SYNDET LOC LIMP 400ML;
7595481000234;BIOS BARRA DERMOLIMP P GRASA 90GR;
7595481000081;BIOS SHAMPOO ANTICAIDA 200ML;
7595481001255;BIOS BARRA DERMOLIMP CLINE-NEUTRA 80GR;
7595481001279;BIOS BARRA DERMOLIMP CLINE LAVANDA 80GR;
7595481001262;BIOS BARRA DERMOLIMP CLINE HERBAL 80GR;
7595481000241;BIOS BARRA DERMOLIMP P SECA 90GR;
7592512000973;BIOS SHAMPOO ANTICAIDA 120ML;
7592348216500;IBEDOX 5MG/ML SOL INY 2ML VIT B12  POLIN;Polinac
6616000046166;NUTRICAP ACONDICIONADOR  SECO/DAADO 100;NUTRICAP
6616000046098;NUTRICAP SHAMPU SECO/DAADO 200ML;NUTRICAP
3515450083628;NUTRICAP CHAMPU VITALITY/G TRIGO 200ML;NUTRICAP
3515450083987;NUTRICAP ACONDICIONADOR VITALITY/KARITE;NUTRICAP
3515450082478;NUTRICAP SHAMPU ANTICAIDA 150ML;Polinac
3515450082515;NUTRICAP 10AMP 5ML ANTICAIDA POLINAC;Polinac
7592348020114;ACICLOVIR 200MG X 20 TAB POLINAC;
7592348211031;ACICLOVIR 200MG 10TAB POLINAC;
8699525093189;AMOKLAVIN BID 1000 MG x 14 TAB;Polinac
8699525092267;AZITRO 500MG 3TAB. AZITROMICINA;Polinac
7592348203104;BENFLUX X 20 TABLETAS;Polinac
7592348202510;APRIX 125MG  10CAPS  BLAN SIMETICONA  PO;
7592348211604;DOLOGESICCAF 400/60MG  10CAPS BLAN POLIN;
7592348231107;KETOGESIC 100MG  10CAPS BLAN POLINAC;
7592348647526;POLIFIX POLVO 30GR POLINAC;
7592348647113;POLIFIX  CREMA 40GR  POLINAC;
8699525012586;VAZKOR 5MG 20TAB  AMOLDIPINA;DEVA
8699525012593;VAZKOR 10MG 20TAB AMOLDIPINA;DEVA
7501075725377;CARPIN 200MG 20TAB CARBAMAZEPINA POLINAC;
8699525093530;COLASTIN-L 40MG 30TAB  ATORVASTATINA;Polinac
7501075725384;DANOVAG 20MG 7 CAP OMEPRAZOL POLINAC;
7501075725391;DANOVAG 20MG 14CAP OMEPRAZOL POLINAC;
7501075725407;ENOVAL 10MG 30TAB ENALAPRIL POLINAC;Polinac
3515450073520;NUTRICAP KERATINE VITALITE 30CAPS POLINA;Polinac
7501075725421;GLUNOVAG 850MG 30TAB METFORMINA POLINAC;NOVAG
7501075725414;GLUNOVAG 500MG 60TAB METFORMINA POLINAC;NOVAG
8699525093523;COLASTIN-L 20MG 30TAB  ATORVASTATINA;Polinac
8699525092717;DEKLARIT  500MG  14 TAB CLARITROMICINA;
8699525043948;PANDEV 40MG 28TAB PANTOPRAZOL;Polinac
8699525591616;DEKORT GOTAS 5MG  5ML DEXAMETASONA POLIN;
8699525093363;LOSAPRES PLUS 50MG/12.5MG 28TAB LOSAR/HC;
7501075727074;LIZOVAG 2% CR 30GR KETOCONAZOL POLINAC;Polinac
7501075727067;NOVACOSID 8,6MG  20TAB SENOSIDOS A-B POL;Polinac
8699525093370;LOSAPRES PLUS 100/25MG  28TAB LOSARTAN P;
7592348413848;MADECASSOL 10MG X 30 TAB.POLINAC;Polinac
3515450078174;MANHAE  30 CAP POLINAC;Polinac
7592348227018;POLANTAC X 30 TAB.;Polinac
7592348227001;POLANTAC 20 TAB;Polinac
7592348227025;POLANTAC 10 TAB;Polinac
8699525162564;DEGASTROL 30MG 14TAB;DEVA
7592348120418;BECLOASMA 50MCG/10ML  INH 200 DOSIS BECL;
8699525546234;MONALIZ 0.05% SPRAY NASAL 18G MOMETASONA;Polinac
8699525528148;SALRES INHALADOR AEROSOL 100 MCG 200D PO;Polinac
8470007006565;VENTODUO 100MCG/50MCG 200 DOSIS INH;
8470006723128;ATROALDO 20MCG INH 200 DOSIS IPRATROPIO;Polinac
8699525619204;XOLATIM 2%/0,5% 5ML SOL OFT POLINAC;
7592348201117;ACICLOVIR CREMA X 20G(R*)POLINAC;Polinac
7592348021418;EQUIN CREMA VAGINAL;Polinac
7592348208017;DIADEX CREMA X 50 GRS. CON PANTENOL;Polinac
7592348414852;DIADEX CREMA ANTIPAALITIS 100G C/ALOE V;
7592348208215;DIADEX PHIS LOCION SUST. JABON 1000 CM3;Polinac
7592348112130;DIADEX PHIS LOCION SUST JABON 1000 ML;Polinac
7592348112246;DIADEX PHIS LOCION SUST JABON 500 ML;Polinac
7592348218221;MADECASOL UNG. AL 1% X 20 GRS.;Polinac
7592348413824;MADECASSOL 1% UNG 10G POLINAC;Polinac
7592348511315;DIADEX CREMA ANTIPAALITIS 50G C/ALOE VE;Polinac
7592348510813;DIADEX CREMA CORP ULTRA HIDRAT NUTRI 380;POLINAC.
7592348510806;DIADEX CREMA CORP ULTRA HIDRAT NUTRI 240;POLINAC.
7592348510912;DIADEX CREMA CORP HIDRAT ANTIOX 380 ML;POLINAC.
7592348510905;DIADEX CREMA CORP HIDRAT ANTIOX 240 ML;POLINAC.
7592348510219;DIADEX GEL INTIMO JOVEN 240 ML;Polinac
7592348510417;DIADEX GEL INTIMO MUJER ACTIVA 240 ML;Polinac
7592348510318;DIADEX GEL INTIMO MUJER 240 ML;Polinac
7592348510110;DIADEX GEL INTIMO/CORPORAL MASCULINO 240;POLINAC.
7592348205009;COMPLEJO B COMPOSITUM 1 AMP POLINAC;Polinac
7592348050111;COMPLEJO B  10MG/3ML 3 AMP POLINAC;
7592348240000;VIT-B12 INY 2CM3 POLINAC;Polinac
8699525282507;AMOKLAVIN BID 400MG+57MG SUSP. 70ML;Polinac
7592348204002;BROMEXINA JBE.8 MG. X 120 ML POLINAC;Polinac
