barcode;laboratory
8852961007800;Dist. Latex & Meds
7333833435637;Lab Chemycals Soma
4042809017410;Genia Care, C.A
4042809017441;Genia Care, C.A
4042809017472;Genia Care, C.A
4042809200751;Genia Care, C.A
7591956110224;Lab. Farmaquimica
7591956110248;Lab. Farmaquimica
7591956110255;Lab. Farmaquimica
7591664000091;Corporacion Raisma
7591309900762;Ponce
7591309900816;Ponce
8852961008661;Dist. Latex & Meds
8852961008678;Dist. Latex & Meds
7596139000163;Lab Chemycals Soma
7596139000149;Lab Chemycals Soma
7591821210813;Farma
813333014589;Corporacion Raisma
7593090000171;Lab. Fc Pharma ,CA
7593090000188;Lab. Fc Pharma ,CA
7333833359643;Lab Chemycals Soma
7333833325341;Lab Chemycals Soma
7596139000538;Lab Chemycals Soma
7595059000840;Steripharma
7595747000046;Steripharma
7592419000342;Steripharma
7595747000039;Steripharma
7591808525077;Vita
7592194000025;Corporacion Raisma
10813333013848;Corporacion Raisma
10813333010861;Corporacion Raisma
9555002100032;Corporacion Raisma
7592194000353;Corporacion Raisma
7594001560036;Genia Care, C.A
7594001560050;Genia Care, C.A
7594001560043;Genia Care, C.A
7591309900274;Ponce
6941618700132;Corporacion Raisma
7593090000775;Lab. Fc Pharma ,CA
4042809224184;Genia Care, C.A
10813333013879;Corporacion Raisma
10813333013909;Corporacion Raisma
7592194000162;Corporacion Raisma
7592194006003;Corporacion Raisma
7591309901318;Ponce
7591309901042;Ponce
7591442000114;Interamerica Dist.
7591635000198;Intercos
7591635000204;Intercos
7592030000301;Lab. Marie
7592030000295;Lab. Marie
7591616001879;Lab. Biofarco, C.A
7591616001848;Lab. Biofarco, C.A
7703281000365;Megalabs
7703281001485;Megalabs
7591616001855;Lab. Biofarco, C.A
7591616000278;Lab. Biofarco, C.A
7591616001831;Lab. Biofarco, C.A
7707331802428;Genia Care, C.A
7707331802480;Genia Care, C.A
7707331802398;Genia Care, C.A
7707331802404;Genia Care, C.A
7707331802459;Genia Care, C.A
16933506093010;Steripharma
17592950000129;Steripharma
7703281001461;Megalabs
7703281002093;Megalabs
7591635910282;Intercos
7591635910251;Intercos
7593511001480;Intercos
7707331802442;Genia Care, C.A
7595059000833;Steripharma
7591075000796;Steripharma
7591635910244;Intercos
7591635910268;Intercos
8852961009392;Dist. Latex & Meds
8852961010848;Dist. Latex & Meds
50150305036;Dist. Latex & Meds
50150603033;Dist. Latex & Meds
50150503036;Dist. Latex & Meds
50100404036;Dist. Latex & Meds
7596139000262;Lab Chemycals Soma
7596139000293;Lab Chemycals Soma
7596139000323;Lab Chemycals Soma
7703281001942;Megalabs
7703281001447;Megalabs
7591635910275;Intercos
606110959490;Grupo Medi-Fav, S.A
7593090000508;Lab. Fc Pharma ,CA
7593090000324;Lab. Fc Pharma ,CA
7593090000317;Lab. Fc Pharma ,CA
7593090000294;Lab. Fc Pharma ,CA
7591808525107;Vita
7591808525091;Vita
7591075004596;Steripharma
7593726001817;Steripharma
7595059000628;Steripharma
7591616000056;Lab. Biofarco, C.A
7709367458792;Genia Care, C.A
7709472955315;Genia Care, C.A
7709111801157;Genia Care, C.A
7709442489284;Genia Care, C.A
7709367458785;Genia Care, C.A
7709893864319;Genia Care, C.A
7709550967483;Genia Care, C.A
7709550967476;Genia Care, C.A
7709111801119;Genia Care, C.A
7709442489291;Genia Care, C.A
7709893864302;Genia Care, C.A
7709044140200;Genia Care, C.A
7709443986638;Genia Care, C.A
7708943123697;Genia Care, C.A
7709549122909;Genia Care, C.A
7709442489246;Genia Care, C.A
75971427;Vita
7596466000133;prima-salud, c.a
17596466000147;prima-salud, c.a
7591309902667;Ponce
7595265000924;INTERVIT, C.A.
7591016204832;Nestle
7592030000493;Lab. Marie
7592030000486;Lab. Marie
7502214985621;Grupo Medi-Fav, S.A
7502214982507;Grupo Medi-Fav, S.A
7502214982491;Grupo Medi-Fav, S.A
7502214982484;Grupo Medi-Fav, S.A
7502214982477;Grupo Medi-Fav, S.A
7502214982514;Grupo Medi-Fav, S.A
7502214980015;TIARES C.A
7502214983573;TIARES C.A
7502214982811;TIARES C.A
7502214982538;Grupo Medi-Fav, S.A
7502214982415;TIARES C.A
7502214982576;Grupo Medi-Fav, S.A
7709475743537;Genia Care, C.A
7592030000325;Lab. Marie
7596211001040;ZOAH INVERSIONES, C.
7596211001033;ZOAH INVERSIONES, C.
7596211001101;ZOAH INVERSIONES, C.
7596211001118;ZOAH INVERSIONES, C.
7596211001156;ZOAH INVERSIONES, C.
7596211001132;ZOAH INVERSIONES, C.
7596211001071;ZOAH INVERSIONES, C.
7596211001088;ZOAH INVERSIONES, C.
7596211001149;ZOAH INVERSIONES, C.
7596211001064;ZOAH INVERSIONES, C.
7591075000246;Steripharma
7591016205280;Nestle
7591808526166;Vita
7591808526159;Vita
7591808526210;Vita
7594001563730;Genia Care, C.A
7594001563709;Genia Care, C.A
7594001563723;Genia Care, C.A
4042809000733;Genia Care, C.A
7591808526241;Vita
7591808526234;Vita
7591808526227;Vita
7592425000022;Steripharma
7592425000046;Steripharma
7597830001701;Steripharma
7597830001886;Steripharma
7597526000018;Corporacion Raisma
7597526000032;Corporacion Raisma
7597526000056;Corporacion Raisma
7597526000070;Corporacion Raisma
6973151920166;Interamerica Dist.
10819667020132;Steripharma
7591818000014;Cofasa
781159761911;Lab. Marie
7597830003040;Steripharma
7597830002081;Steripharma
7595059000574;Steripharma
7596211001095;ZOAH INVERSIONES, C.
7597409000012;Ponce
7597409000029;Ponce
6921606100182;Corporacion Raisma
609585190726;GRUPO VEIDEN C.A.
8712581544102;GRUPO VEIDEN C.A.
8712581679828;GRUPO VEIDEN C.A.
8712581544225;GRUPO VEIDEN C.A.
8712581544195;GRUPO VEIDEN C.A.
6973182460020;C.R MEDICAL CARE
6922954822153;GRUPO VEIDEN C.A.
6922954822160;GRUPO VEIDEN C.A.
6922954822184;GRUPO VEIDEN C.A.
6922954822177;GRUPO VEIDEN C.A.
6922954822115;GRUPO VEIDEN C.A.
6922954822122;GRUPO VEIDEN C.A.
6922954822139;GRUPO VEIDEN C.A.
6922954822146;GRUPO VEIDEN C.A.
7702560041761;Pharmetique MMF
7702560041778;Pharmetique MMF
7702560042157;Pharmetique MMF
6973090560065;GRUPO VEIDEN C.A.
6973090560058;GRUPO VEIDEN C.A.
757817303175;Interamerica Dist.
757817303199;Interamerica Dist.
757817288632;Interamerica Dist.
757817288670;Interamerica Dist.
50020302035;Interamerica Dist.
50020103038;Interamerica Dist.
7592344000028;Interamerica Dist.
7592344000035;Interamerica Dist.
50020102081;Interamerica Dist.
50020301038;Interamerica Dist.
7591635910510;Intercos
7591635911708;Intercos
7591635911746;Intercos
7591635911623;Intercos
7591635911784;Intercos
7591635911661;Intercos
883489000781;DOLLY FARMA, C.A
7596466000119;prima-salud, c.a
7596466000126;prima-salud, c.a
7596466001239;prima-salud, c.a
7596466001253;prima-salud, c.a
7596466000010;prima-salud, c.a
7596466000027;prima-salud, c.a
7703281001454;Megalabs
7697418017;Interamerica Dist.
7591309902650;Ponce
7597830003019;Steripharma
7597830001619;Steripharma
7591309901004;Ponce
7591309900953;Ponce
7593434001208;INTERVIT, C.A.
7593434000812;INTERVIT, C.A.
7593434000508;INTERVIT, C.A.
7593434001130;INTERVIT, C.A.
7593434001024;INTERVIT, C.A.
7593434002755;INTERVIT, C.A.
7597830001404;Steripharma
883489000750;DOLLY FARMA, C.A
7596139000507;Lab Chemycals Soma
7596139000446;Lab Chemycals Soma
7596139000415;Lab Chemycals Soma
7596139000521;Lab Chemycals Soma
7596139000491;Lab Chemycals Soma
7596139000514;Lab Chemycals Soma
7596139000576;Lab Chemycals Soma
7596139004451;Lab Chemycals Soma
7596139004277;Lab Chemycals Soma
7596139004741;Lab Chemycals Soma
7596139004611;Lab Chemycals Soma
7596139000200;Lab Chemycals Soma
10813333014159;Corporacion Raisma
6223003730925;Genia Care, C.A
6223003730932;Genia Care, C.A
6223003736989;Genia Care, C.A
6223003736996;Genia Care, C.A
6223004866487;Genia Care, C.A
6223004866845;Genia Care, C.A
6224007257166;Genia Care, C.A
6223004861604;Genia Care, C.A
6223004866821;Genia Care, C.A
6223004866814;Genia Care, C.A
6223004869075;Genia Care, C.A
6224000549817;Genia Care, C.A
6223003734091;Genia Care, C.A
6223003734008;Genia Care, C.A
6223003734060;Genia Care, C.A
6223004861918;Genia Care, C.A
7594001564225;Genia Care, C.A
7594001564232;Genia Care, C.A
6223004861697;Genia Care, C.A
6223004861512;Genia Care, C.A
6223003737597;Genia Care, C.A
6224000549862;Genia Care, C.A
6224007257067;Genia Care, C.A
6224000549879;Genia Care, C.A
6223003730062;Genia Care, C.A
6223004867132;Genia Care, C.A
7591442000121;Interamerica Dist.
7591442000084;Interamerica Dist.
7591442000091;Interamerica Dist.
7596139004208;Lab Chemycals Soma
7596139005427;Lab Chemycals Soma
7596139005410;Lab Chemycals Soma
7596139003348;Lab Chemycals Soma
7596139004215;Lab Chemycals Soma
7596139004192;Lab Chemycals Soma
7596139003775;Lab Chemycals Soma
7596139003737;Lab Chemycals Soma
7596139003812;Lab Chemycals Soma
7596139005366;Lab Chemycals Soma
7596139005359;Lab Chemycals Soma
7596139003508;Lab Chemycals Soma
7596139005373;Lab Chemycals Soma
7596139005397;Lab Chemycals Soma
7596139005267;Lab Chemycals Soma
7596139000934;Lab Chemycals Soma
7591075001199;Steripharma
6927970897048;GD3,C.A.
6927970895518;GD3,C.A.
6927970895532;GD3,C.A.
7592701100026;GD3,C.A.
6927970895525;GD3,C.A.
6927970895556;GD3,C.A.
7453010041885;GD3,C.A.
7453038401913;GD3,C.A.
7453038413374;GD3,C.A.
6934741727053;GD3,C.A.
7453010079468;GD3,C.A.
7453038459082;GD3,C.A.
7453038423359;GD3,C.A.
7453010065034;GD3,C.A.
7453038483520;GD3,C.A.
7453078530819;GD3,C.A.
7453038436755;GD3,C.A.
7453038453943;GD3,C.A.
7453010092726;GD3,C.A.
8801038200026;GD3,C.A.
8801038584812;GD3,C.A.
8801038578569;GD3,C.A.
8801038514895;GD3,C.A.
8801038565842;GD3,C.A.
8801038562445;GD3,C.A.
8801038587493;GD3,C.A.
7453010064839;GD3,C.A.
7453078502366;GD3,C.A.
7453038410274;GD3,C.A.
7453038465007;GD3,C.A.
7596211000050;ZOAH INVERSIONES, C.
7596211000036;ZOAH INVERSIONES, C.
7596211000043;ZOAH INVERSIONES, C.
37836032660;Grupo Medi-Fav, S.A
7501022103173;Grupo Medi-Fav, S.A
7501022133019;Grupo Medi-Fav, S.A
37836032776;Grupo Medi-Fav, S.A
7501022150221;Grupo Medi-Fav, S.A
7501022150917;Grupo Medi-Fav, S.A
7501022105283;Grupo Medi-Fav, S.A
7501022105344;Grupo Medi-Fav, S.A
37836050725;Grupo Medi-Fav, S.A
37836040306;Grupo Medi-Fav, S.A
7501022140390;Grupo Medi-Fav, S.A
37836040412;Grupo Medi-Fav, S.A
7453038426343;GD3,C.A.
7453078522357;GD3,C.A.
7453010006020;GD3,C.A.
7453010018337;GD3,C.A.
7453078544496;GD3,C.A.
7453078521732;GD3,C.A.
7453078537054;GD3,C.A.
7453038493840;GD3,C.A.
6971177680132;GD3,C.A.
6971177680156;GD3,C.A.
25215723841;GD3,C.A.
25215961724;GD3,C.A.
25215961731;GD3,C.A.
7591309002145;Ponce
7591309002138;Ponce
7591309002121;Ponce
7591248841218;Interamerica Dist.
7591248851217;Interamerica Dist.
7591248621209;Interamerica Dist.
7591248611309;Interamerica Dist.
7591248510107;Interamerica Dist.
7591248710309;Interamerica Dist.
7591248744304;Interamerica Dist.
757817286676;Interamerica Dist.
757817286706;Interamerica Dist.
757817286645;Interamerica Dist.
7591248243104;Interamerica Dist.
757817289066;Interamerica Dist.
757817289035;Interamerica Dist.
7591248741211;Interamerica Dist.
7591248741204;Interamerica Dist.
7591248821302;Interamerica Dist.
7591248821203;Interamerica Dist.
7591248821104;Interamerica Dist.
7591248212209;Interamerica Dist.
7591248181413;Interamerica Dist.
7591248180416;Interamerica Dist.
7591248161415;Interamerica Dist.
7591248160418;Interamerica Dist.
7591248330408;Interamerica Dist.
7591248330309;Interamerica Dist.
8801038562421;GD3,C.A.
8801038514932;GD3,C.A.
7594001564096;Genia Care, C.A
6223003731908;Genia Care, C.A
6224000549909;Genia Care, C.A
6224000132767;Genia Care, C.A
7591248121501;Interamerica Dist.
7594001564003;Genia Care, C.A
7594001564027;Genia Care, C.A
7594001564041;Genia Care, C.A
7594001564058;Genia Care, C.A
7594001563518;Genia Care, C.A
7594001563570;Genia Care, C.A
7594001563525;Genia Care, C.A
75971748;Vita
75971724;Vita
75971717;Vita
75971731;Vita
7501289900058;Grupo Medi-Fav, S.A
7501289900089;Grupo Medi-Fav, S.A
7501289900065;Grupo Medi-Fav, S.A
7501289901413;Grupo Medi-Fav, S.A
7501289903011;Grupo Medi-Fav, S.A
7501289901420;Grupo Medi-Fav, S.A
7501289901499;Grupo Medi-Fav, S.A
7501289901444;Grupo Medi-Fav, S.A
7501289903028;Grupo Medi-Fav, S.A
7501289901512;Grupo Medi-Fav, S.A
7501289901529;Grupo Medi-Fav, S.A
7501289903134;Grupo Medi-Fav, S.A
7501289901536;Grupo Medi-Fav, S.A
7501289901475;Grupo Medi-Fav, S.A
17594001560057;Genia Care, C.A
7594001560647;Genia Care, C.A
7594001560661;Genia Care, C.A
7594001560562;Genia Care, C.A
7594001560654;Genia Care, C.A
7592344000011;Interamerica Dist.
7592344000042;Interamerica Dist.
6223003734022;Genia Care, C.A
6223004861222;Genia Care, C.A
6223003734053;Genia Care, C.A
6224000132286;Genia Care, C.A
7594001563884;Genia Care, C.A
7594001563877;Genia Care, C.A
7597478000593;Corporacion Raisma
7597478002252;Corporacion Raisma
7597478001897;Corporacion Raisma
7597478000289;Corporacion Raisma
7592701102556;GD3,C.A.
7592701102549;GD3,C.A.
7453078538594;GD3,C.A.
7453038491662;GD3,C.A.
7453038496537;GD3,C.A.
7453038444590;GD3,C.A.
7592701105533;GD3,C.A.
7591808000123;Vita
7453038492850;GD3,C.A.
7453038489829;GD3,C.A.
7453010006068;GD3,C.A.
7597597003031;GD3,C.A.
7597597003024;GD3,C.A.
7594001564188;Genia Care, C.A
7594001564195;Genia Care, C.A
7594001564201;Genia Care, C.A
7594001564218;Genia Care, C.A
7599028000763;LABORATORIOS LYA
7597597000832;GD3,C.A.
6957931416261;GD3,C.A.
7502214983436;Grupo Medi-Fav, S.A
7592344003029;Interamerica Dist.
7592344003036;Interamerica Dist.
7592344000073;Interamerica Dist.
7597597000795;GD3,C.A.
7592701103614;GD3,C.A.
7597597000788;GD3,C.A.
7592701103607;GD3,C.A.
7591248212100;Interamerica Dist.
7453078537153;GD3,C.A.
7591487000155;Interamerica Dist.
7591487000162;Interamerica Dist.
7591487000179;Interamerica Dist.
7591487000186;Interamerica Dist.
7591016205716;Nestle
7595513000546;GD3 PHARMA
7595513000621;GD3 PHARMA
7595513000560;GD3 PHARMA
7595513000607;GD3 PHARMA
7595513000669;GD3 PHARMA
7453038480581;GD3,C.A.
7453038493390;GD3,C.A.
7591309002152;Ponce
7453038471145;GD3,C.A.
7453038416627;GD3,C.A.
7453010075040;GD3,C.A.
7453038412698;GD3,C.A.
7453038428835;GD3,C.A.
7453038474955;GD3,C.A.
7453038435307;GD3,C.A.
7453038473071;GD3,C.A.
7453078510187;GD3,C.A.
7597350000741;GD3,C.A.
7597350000758;GD3,C.A.
7453010078676;GD3,C.A.
7597257002954;GD3,C.A.
7597257001674;GD3,C.A.
7597257001667;GD3,C.A.
7597257001629;GD3,C.A.
7599028000336;LABORATORIOS LYA
7599028000480;LABORATORIOS LYA
7599028000527;LABORATORIOS LYA
7599028000534;LABORATORIOS LYA
7599028000541;LABORATORIOS LYA
7599028000633;LABORATORIOS LYA
6933192277612;GD3 PHARMA
6933192277605;GD3 PHARMA
7597597001051;GD3 PHARMA
7597597001112;GD3 PHARMA
7594001564102;Genia Care, C.A
7594001563853;Genia Care, C.A
7702113033502;GRUPO VEIDEN C.A.
7702113037838;GRUPO VEIDEN C.A.
7702113043297;GRUPO VEIDEN C.A.
7702113033489;GRUPO VEIDEN C.A.
7702113043259;GRUPO VEIDEN C.A.
7702113033441;GRUPO VEIDEN C.A.
7593255000244;ALCOHOLES NACIONALES
7593255000299;ALCOHOLES NACIONALES
7593255000251;ALCOHOLES NACIONALES
7593255000268;ALCOHOLES NACIONALES
7593255000275;ALCOHOLES NACIONALES
7593255000282;ALCOHOLES NACIONALES
7593255001470;ALCOHOLES NACIONALES
7593255001494;ALCOHOLES NACIONALES
7593255000091;ALCOHOLES NACIONALES
7593255000237;ALCOHOLES NACIONALES
7593255000107;ALCOHOLES NACIONALES
7593255000114;ALCOHOLES NACIONALES
7593255000121;ALCOHOLES NACIONALES
7593255000138;ALCOHOLES NACIONALES
7593255000381;ALCOHOLES NACIONALES
7593255000374;ALCOHOLES NACIONALES
7593255000367;ALCOHOLES NACIONALES
7593255000398;ALCOHOLES NACIONALES
7593255000152;ALCOHOLES NACIONALES
7593255000169;ALCOHOLES NACIONALES
7593255000145;ALCOHOLES NACIONALES
7593255000176;ALCOHOLES NACIONALES
7593255000305;ALCOHOLES NACIONALES
7593255000312;ALCOHOLES NACIONALES
7593255000329;ALCOHOLES NACIONALES
7593255000336;ALCOHOLES NACIONALES
7593255000343;ALCOHOLES NACIONALES
8801038590745;GD3,C.A.
8801038592848;GD3,C.A.
7593255000350;ALCOHOLES NACIONALES
7593255000404;ALCOHOLES NACIONALES
7593255000411;ALCOHOLES NACIONALES
6224000132415;Genia Care, C.A
6223003733513;Genia Care, C.A
6223003733520;Genia Care, C.A
6223003733124;Genia Care, C.A
7593434001765;INTERVIT, C.A.
300875115664;Genia Care, C.A
7506205808999;Genia Care, C.A
7506205808944;Genia Care, C.A
7702113023138;GRUPO VEIDEN C.A.
7702113023206;GRUPO VEIDEN C.A.
7702113035612;GRUPO VEIDEN C.A.
7702113042436;GRUPO VEIDEN C.A.
7702113038156;GRUPO VEIDEN C.A.
7702113023121;GRUPO VEIDEN C.A.
7702113023190;GRUPO VEIDEN C.A.
7592090000396;BRUPHARMA
7592090000389;BRUPHARMA
7592090000372;BRUPHARMA
7592090000433;BRUPHARMA
7592090000419;BRUPHARMA
7592090000402;BRUPHARMA
7592090000518;BRUPHARMA
7592090001362;BRUPHARMA
7592090001348;BRUPHARMA
7592090001546;BRUPHARMA
7592090000464;BRUPHARMA
7592090000495;BRUPHARMA
7592090001577;BRUPHARMA
7592090001591;BRUPHARMA
7592090001607;BRUPHARMA
7592090001584;BRUPHARMA
7592090000167;BRUPHARMA
7592090000334;BRUPHARMA
7592090000020;BRUPHARMA
7592090000075;BRUPHARMA
7592090000143;BRUPHARMA
7592090000150;BRUPHARMA
7592090000037;BRUPHARMA
7592090000358;BRUPHARMA
7592090000341;BRUPHARMA
7592090001447;BRUPHARMA
7592090001461;BRUPHARMA
7592090001454;BRUPHARMA
7592090000426;BRUPHARMA
7592090000570;BRUPHARMA
7592090000556;BRUPHARMA
7592090000563;BRUPHARMA
7591619001067;Megalabs
7598252001331;DISTRILAB, C.A
7598455000445;BIOGLASS C.A
7598455000452;BIOGLASS C.A
7598455000056;BIOGLASS C.A
7598455000476;BIOGLASS C.A
7598455000483;BIOGLASS C.A
7598455000063;BIOGLASS C.A
7598455000490;BIOGLASS C.A
7598455000506;BIOGLASS C.A
7598455000124;BIOGLASS C.A
7598455000513;BIOGLASS C.A
7598455000520;BIOGLASS C.A
7598455000469;BIOGLASS C.A
7592348112246;Polinac
7592348413824;Polinac
7501075725407;Polinac
7592348511315;Polinac
7501075727067;Polinac
7501075727074;Polinac
8699525043948;Polinac
8699525093523;Polinac
7592348021418;Polinac
8699525093530;Polinac
8470006723128;Polinac
7592348510417;Polinac
7592348510318;Polinac
7592348510219;Polinac
7592348112130;Polinac
3515450082515;Polinac
3515450082478;Polinac
7592348227025;Polinac
7598252000709;DISTRILAB, C.A
7598252000679;DISTRILAB, C.A
787790457657;DIST. ETERNAL
787790468752;DIST. ETERNAL
791466994377;SOTO GLOBAL GROUP
7502216793132;C.R. FARMAC. C.C.M
7502216802889;C.R. FARMAC. C.C.M
7592889000439;C.R. FARMAC. C.C.M
7592889000460;C.R. FARMAC. C.C.M
7592889000798;C.R. FARMAC. C.C.M
7502216796331;C.R. FARMAC. C.C.M
7502216795051;C.R. FARMAC. C.C.M
7591062901303;Elmor
7598578000711;c.r dac 55, c.a
7598578000704;c.r dac 55, c.a
7598578000698;c.r dac 55, c.a
7598578000735;c.r dac 55, c.a
7598578000674;c.r dac 55, c.a
7591519001105;Calox
7591519001112;Calox
7591519000924;Calox
7591519000931;Calox
8904187881303;TIARES C.A
8906081306876;TIARES C.A
8904187858787;TIARES C.A
7593090002113;Lab. Fc Pharma ,CA
7593090002458;Lab. Fc Pharma ,CA
5010706009271;Farma
5010706009295;Farma
7591519051889;Calox
7591196003379;L.O. Oftalmi
7591016205877;Nestle
7591243826463;Biotech
7591196006493;L.O. Oftalmi
7591020009423;Valmorca
7591020009430;Valmorca
7758713058827;Farma
7861028101345;Farma
7861028101291;Farma
7591821210882;Farma
7591309002381;Ponce
7591651001711;Zuoz Pharma, S.A
7591619000800;Megalabs
7591309002312;Ponce
7707355054193;Meyer
7598455000537;BIOGLASS C.A
7598455000544;BIOGLASS C.A
7598455000551;BIOGLASS C.A
7598455000575;BIOGLASS C.A
7598455000582;BIOGLASS C.A
7598455000605;BIOGLASS C.A
7598455000674;BIOGLASS C.A
7598455000650;BIOGLASS C.A
7598455000612;BIOGLASS C.A
7598455000629;BIOGLASS C.A
7598455000667;BIOGLASS C.A
7598455000568;BIOGLASS C.A
7591585117472;Leti
7591585172228;Leti
7591585112729;Leti
7591585112712;Leti
7591585111302;Leti
7597134001018;ABEJITA
7597134001025;ABEJITA
7591519001211;Calox
7591519001099;Calox
7703712014244;QUALITYMED, C.A
7703712010895;QUALITYMED, C.A
7703712014343;QUALITYMED, C.A
7703712014541;QUALITYMED, C.A
7703712014602;QUALITYMED, C.A
7703712035256;QUALITYMED, C.A
7703712034631;QUALITYMED, C.A
7703712031661;QUALITYMED, C.A
7703712030091;QUALITYMED, C.A
7703712030527;QUALITYMED, C.A
7703712033061;QUALITYMED, C.A
7591196006486;L.O. Oftalmi
7591196003065;L.O. Oftalmi
8906005118370;FARMAMED
8906005117564;FARMAMED
8906005118806;FARMAMED
7591585213358;Leti
7591196006523;L.O. Oftalmi
7591196002501;L.O. Oftalmi
7591020009515;Valmorca
7591821290372;Farma
7591519001174;Calox
7591519001198;Calox
7591519001204;Calox
7598252000549;DISTRILAB, C.A
7598252101048;DISTRILAB, C.A
7598252000259;DISTRILAB, C.A
7592601000518;Meyer
7592601000525;Meyer
7592601000532;Meyer
7589144520306;NUVILLE,C.A
7589144520368;NUVILLE,C.A
7581441131155;NUVILLE,C.A
7591519001006;Calox
7591519000962;Calox
7599043000328;BIOFAR, C.A
7599043000335;BIOFAR, C.A
7591196006516;L.O. Oftalmi
7592806136067;Ronava
7592806137088;Ronava
7591585319005;Leti
7591585313331;Leti
7791848265029;Cofasa
7791848265043;Cofasa
7791848251114;Cofasa
7501008443033;AVPHARMA,C.A
7591585270184;Leti
7598981002449;C.R  JMW C.A
7598981002456;C.R  JMW C.A
7598981002470;C.R  JMW C.A
7598981002487;C.R  JMW C.A
7467922682364;C.R  JMW C.A
7598981002500;C.R  JMW C.A
7598981002517;C.R  JMW C.A
7598981002531;C.R  JMW C.A
7598981002524;C.R  JMW C.A
7598981002555;C.R  JMW C.A
7598981002616;C.R  JMW C.A
7598981002463;C.R  JMW C.A
7598981000414;C.R  JMW C.A
7598981000605;C.R  JMW C.A
7598981000612;C.R  JMW C.A
7598981002623;C.R  JMW C.A
7502214986680;C.R  JMW C.A
8906005118349;FARMAMED
8906005117656;FARMAMED
8906082151567;FARMAMED
8906082151000;FARMAMED
8906005118783;FARMAMED
8908020242283;FARMAMED
8906082151406;FARMAMED
8906082151192;FARMAMED
8908020242252;FARMAMED
8906082150645;FARMAMED
8906082151031;FARMAMED
8906082151086;FARMAMED
8906005118226;FARMAMED
8906005118233;FARMAMED
8906005118363;FARMAMED
8908020242245;FARMAMED
8906082151284;FARMAMED
8906005118790;FARMAMED
8906082151314;FARMAMED
8906005118332;FARMAMED
8906005118257;FARMAMED
8906005118271;FARMAMED
8906005117663;FARMAMED
8908020242511;FARMAMED
8908020242528;FARMAMED
8906005117700;FARMAMED
8906005117557;FARMAMED
8906005116581;FARMAMED
8906005117588;FARMAMED
8908020242306;FARMAMED
8906082151222;FARMAMED
8906082150744;FARMAMED
8906005118264;FARMAMED
8906082151062;FARMAMED
8906082151239;FARMAMED
8908020242542;FARMAMED
8908020242207;FARMAMED
8906082151468;FARMAMED
7750215029299;MVGA, C.A PORTUGAL
7702605101061;C.R. FARMAC. C.C.M
7702605108367;C.R. FARMAC. C.C.M
7702605102174;C.R. FARMAC. C.C.M
7702605103652;C.R. FARMAC. C.C.M
7705959002008;C.R. FARMAC. C.C.M
7702605102617;C.R. FARMAC. C.C.M
7702605102884;C.R. FARMAC. C.C.M
7702605102655;C.R. FARMAC. C.C.M
7750215029381;MVGA, C.A PORTUGAL
7705959885786;C.R. FARMAC. C.C.M
7705959885793;C.R. FARMAC. C.C.M
7750215432990;MVGA, C.A PORTUGAL
787790457855;DIST. ETERNAL
7598252101154;DISTRILAB, C.A
7591585210180;Leti
7591585213341;Leti
7591585313348;Leti
7591585213334;Leti
7591585317179;Leti
7591585517166;Leti
7591585265647;Leti
7592349001884;Vargas
7592349001891;Vargas
7598928000057;DOLLY FARMA, C.A
7598928000071;DOLLY FARMA, C.A
7591585578006;Leti
7591585111555;Leti
7591585313546;Leti
7591585277688;Leti
787790469650;DIST. ETERNAL
7591818000120;Cofasa
733739012838;Now De Venezuela
733739000859;Now De Venezuela
733739004758;Now De Venezuela
733739032782;Now De Venezuela
733739031532;Now De Venezuela
733739012906;Now De Venezuela
733739017505;Now De Venezuela
733739001054;Now De Venezuela
733739014801;Now De Venezuela
7598055000296;CAPSUVEN
7598055000210;CAPSUVEN
7598055000029;CAPSUVEN
7598055001149;CAPSUVEN
7598055001156;CAPSUVEN
7598176000359;INV. ANGELUS
7598176000724;INV. ANGELUS
7598677000315;CLEOPHARMA
7598677000414;CLEOPHARMA
7598677000193;CLEOPHARMA
7598677000377;CLEOPHARMA
7598677000070;CLEOPHARMA
7598677000353;CLEOPHARMA
7598677000063;CLEOPHARMA
7598677000100;CLEOPHARMA
7598677000209;CLEOPHARMA
733739004710;Now De Venezuela
733739032423;Now De Venezuela
7591585217677;Leti
7703712035058;QUALITYMED, C.A
7703712036178;QUALITYMED, C.A
7703712033306;QUALITYMED, C.A
7703712034693;QUALITYMED, C.A
7703712030701;QUALITYMED, C.A
7703712035799;QUALITYMED, C.A
7703712036116;QUALITYMED, C.A
7703712030930;QUALITYMED, C.A
7591651001704;Zuoz Pharma, S.A
7591651001681;Zuoz Pharma, S.A
7591651001674;Zuoz Pharma, S.A
7592349001921;Vargas
7592349001846;Vargas
7703712035867;QUALITYMED, C.A
612197152006;Megalabs
7703712010321;QUALITYMED, C.A
7703712010307;QUALITYMED, C.A
7703712011359;QUALITYMED, C.A
7703712014596;QUALITYMED, C.A
7591619001050;Megalabs
7703712030596;QUALITYMED, C.A
7703281021353;Megalabs
7703281021346;Megalabs
7591619000923;Megalabs
7591619000954;Megalabs
7591619000947;Megalabs
7591619000886;Megalabs
7591619000879;Megalabs
7591619001074;Megalabs
612197211604;Megalabs
612197211260;Megalabs
612197211161;Megalabs
7591619001128;Megalabs
7591619001029;Megalabs
7591619001180;Megalabs
7730698001951;Megalabs
7861148022612;Megalabs
7861148022629;Megalabs
7861148022636;Megalabs
